날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-01,조선일보,주요뉴스,긍정,1,증가,16,16.67,9,96,#0d2b5c,#0d2b5c,Y
2026-09-01,조선일보,주요뉴스,긍정,2,계약,14,14.58,9,96,#20406f,#20406f,Y
2026-09-01,조선일보,주요뉴스,긍정,3,최대,13,13.54,9,96,#345481,#345481,Y
2026-09-01,조선일보,주요뉴스,긍정,4,상승,11,11.46,9,96,#476994,#476994,Y
2026-09-01,조선일보,주요뉴스,긍정,5,확대,10,10.42,9,96,#5b7ea6,#5b7ea6,Y
2026-09-01,조선일보,주요뉴스,긍정,6,투자,9,9.38,9,96,#6e93b9,#6e93b9,Y
2026-09-01,조선일보,주요뉴스,긍정,7,참여,9,9.38,9,96,#82a7cb,#82a7cb,Y
2026-09-01,조선일보,주요뉴스,긍정,8,인정,7,7.29,9,96,#95bcde,#95bcde,Y
2026-09-01,조선일보,주요뉴스,긍정,9,취업,7,7.29,9,96,#a8d0f0,#a8d0f0,Y
2026-09-01,조선일보,주요뉴스,부정,1,혐의,29,22.66,11,128,#7a0a12,#7a0a12,Y
2026-09-01,조선일보,주요뉴스,부정,2,수사,22,17.19,11,128,#861921,#871b22,Y
2026-09-01,조선일보,주요뉴스,부정,3,기소,12,9.38,11,128,#922930,#942c33,Y
2026-09-01,조선일보,주요뉴스,부정,4,도박,11,8.59,11,128,#9e383e,#a23e43,Y
2026-09-01,조선일보,주요뉴스,부정,5,허위,9,7.03,11,128,#aa484d,#af4f54,Y
2026-09-01,조선일보,주요뉴스,부정,6,의혹,9,7.03,11,128,#b6585c,#bd6164,Y
2026-09-01,조선일보,주요뉴스,부정,7,구속,8,6.25,11,128,#c2686b,#ca7275,Y
2026-09-01,조선일보,주요뉴스,부정,8,범죄,8,6.25,11,128,#ce787a,#d88485,Y
2026-09-01,조선일보,주요뉴스,부정,9,실종,7,5.47,11,128,#da8788,#e59596,Y
2026-09-01,조선일보,주요뉴스,부정,10,우려,7,5.47,11,128,#e69797,#f2a6a6,Y
2026-09-01,조선일보,주요뉴스,부정,11,유착,6,4.69,11,128,#f2a6a6,,N
