날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-25,매일신문,주요뉴스,긍정,1,승리,17,40.48,4,42,#0d2b5c,#0d2b5c,Y
2026-09-25,매일신문,주요뉴스,긍정,2,협력,9,21.43,4,42,#41628d,#41628d,Y
2026-09-25,매일신문,주요뉴스,긍정,3,합의,8,19.05,4,42,#7499bf,#7499bf,Y
2026-09-25,매일신문,주요뉴스,긍정,4,감사,8,19.05,4,42,#a8d0f0,#a8d0f0,Y
2026-09-25,매일신문,주요뉴스,부정,1,협박,15,18.99,9,79,#7a0a12,#7a0a12,Y
2026-09-25,매일신문,주요뉴스,부정,2,거부,11,13.92,9,79,#891e25,#891e25,Y
2026-09-25,매일신문,주요뉴스,부정,3,혐의,10,12.66,9,79,#983137,#983137,Y
2026-09-25,매일신문,주요뉴스,부정,4,사고,9,11.39,9,79,#a7454a,#a7454a,Y
2026-09-25,매일신문,주요뉴스,부정,5,공방,8,10.13,9,79,#b6585c,#b6585c,Y
2026-09-25,매일신문,주요뉴스,부정,6,비판,7,8.86,9,79,#c56c6f,#c56c6f,Y
2026-09-25,매일신문,주요뉴스,부정,7,폭발,7,8.86,9,79,#d47f81,#d47f81,Y
2026-09-25,매일신문,주요뉴스,부정,8,벌금,6,7.59,9,79,#e39394,#e39394,Y
2026-09-25,매일신문,주요뉴스,부정,9,갈등,6,7.59,9,79,#f2a6a6,#f2a6a6,Y
