날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-09,매일신문,이슈,긍정,1,협력,11,32.35,4,34,#0d2b5c,#0d2b5c,Y
2026-09-09,매일신문,이슈,긍정,2,최고,9,26.47,4,34,#41628d,#41628d,Y
2026-09-09,매일신문,이슈,긍정,3,배당,7,20.59,4,34,#7499bf,#7499bf,Y
2026-09-09,매일신문,이슈,긍정,4,투자,7,20.59,4,34,#a8d0f0,#a8d0f0,Y
2026-09-09,매일신문,이슈,부정,1,혐의,22,21.36,11,103,#7a0a12,#7a0a12,Y
2026-09-09,매일신문,이슈,부정,2,위반,11,10.68,11,103,#861921,#871b22,Y
2026-09-09,매일신문,이슈,부정,3,구속,10,9.71,11,103,#922930,#942c33,Y
2026-09-09,매일신문,이슈,부정,4,수사,10,9.71,11,103,#9e383e,#a23e43,Y
2026-09-09,매일신문,이슈,부정,5,재판,9,8.74,11,103,#aa484d,#af4f54,Y
2026-09-09,매일신문,이슈,부정,6,논란,8,7.77,11,103,#b6585c,#bd6164,Y
2026-09-09,매일신문,이슈,부정,7,충돌,8,7.77,11,103,#c2686b,#ca7275,Y
2026-09-09,매일신문,이슈,부정,8,의혹,7,6.8,11,103,#ce787a,#d88485,Y
2026-09-09,매일신문,이슈,부정,9,보복,6,5.83,11,103,#da8788,#e59596,Y
2026-09-09,매일신문,이슈,부정,10,기소,6,5.83,11,103,#e69797,#f2a6a6,Y
2026-09-09,매일신문,이슈,부정,11,사고,6,5.83,11,103,#f2a6a6,,N
