날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-22,조선일보,사회,긍정,1,채용,11,57.89,2,19,#0d2b5c,#0d2b5c,Y
2026-09-22,조선일보,사회,긍정,2,지원,8,42.11,2,19,#a8d0f0,#a8d0f0,Y
2026-09-22,조선일보,사회,부정,1,수사,37,29.13,9,127,#7a0a12,#7a0a12,Y
2026-09-22,조선일보,사회,부정,2,혐의,21,16.54,9,127,#891e25,#891e25,Y
2026-09-22,조선일보,사회,부정,3,기소,17,13.39,9,127,#983137,#983137,Y
2026-09-22,조선일보,사회,부정,4,징역,11,8.66,9,127,#a7454a,#a7454a,Y
2026-09-22,조선일보,사회,부정,5,반대,11,8.66,9,127,#b6585c,#b6585c,Y
2026-09-22,조선일보,사회,부정,6,갈등,10,7.87,9,127,#c56c6f,#c56c6f,Y
2026-09-22,조선일보,사회,부정,7,취소,7,5.51,9,127,#d47f81,#d47f81,Y
2026-09-22,조선일보,사회,부정,8,범죄,7,5.51,9,127,#e39394,#e39394,Y
2026-09-22,조선일보,사회,부정,9,유죄,6,4.72,9,127,#f2a6a6,#f2a6a6,Y
