날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-03,데일리안,주요뉴스,긍정,1,투자,28,43.08,4,65,#0d2b5c,#0d2b5c,Y
2026-09-03,데일리안,주요뉴스,긍정,2,최고,16,24.62,4,65,#41628d,#41628d,Y
2026-09-03,데일리안,주요뉴스,긍정,3,기부,12,18.46,4,65,#7499bf,#7499bf,Y
2026-09-03,데일리안,주요뉴스,긍정,4,확대,9,13.85,4,65,#a8d0f0,#a8d0f0,Y
2026-09-03,데일리안,주요뉴스,부정,1,사퇴,24,20.69,8,116,#7a0a12,#7a0a12,Y
2026-09-03,데일리안,주요뉴스,부정,2,부담,22,18.97,8,116,#8b2027,#8b2027,Y
2026-09-03,데일리안,주요뉴스,부정,3,논란,18,15.52,8,116,#9c373c,#9c373c,Y
2026-09-03,데일리안,주요뉴스,부정,4,의혹,14,12.07,8,116,#ad4d51,#ad4d51,Y
2026-09-03,데일리안,주요뉴스,부정,5,우려,11,9.48,8,116,#bf6367,#bf6367,Y
2026-09-03,데일리안,주요뉴스,부정,6,비판,10,8.62,8,116,#d0797c,#d0797c,Y
2026-09-03,데일리안,주요뉴스,부정,7,수사,9,7.76,8,116,#e19091,#e19091,Y
2026-09-03,데일리안,주요뉴스,부정,8,위반,8,6.9,8,116,#f2a6a6,#f2a6a6,Y
