날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-19,매일신문,정치,긍정,1,투자,13,32.5,4,40,#0d2b5c,#0d2b5c,Y
2026-09-19,매일신문,정치,긍정,2,최고,11,27.5,4,40,#41628d,#41628d,Y
2026-09-19,매일신문,정치,긍정,3,계약,9,22.5,4,40,#7499bf,#7499bf,Y
2026-09-19,매일신문,정치,긍정,4,신뢰,7,17.5,4,40,#a8d0f0,#a8d0f0,Y
2026-09-19,매일신문,정치,부정,1,재판,21,28.38,6,74,#7a0a12,#7a0a12,Y
2026-09-19,매일신문,정치,부정,2,논란,15,20.27,6,74,#922930,#922930,Y
2026-09-19,매일신문,정치,부정,3,취소,12,16.22,6,74,#aa484d,#aa484d,Y
2026-09-19,매일신문,정치,부정,4,비판,11,14.86,6,74,#c2686b,#c2686b,Y
2026-09-19,매일신문,정치,부정,5,의혹,8,10.81,6,74,#da8788,#da8788,Y
2026-09-19,매일신문,정치,부정,6,중단,7,9.46,6,74,#f2a6a6,#f2a6a6,Y
