날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-19,문화일보,사회,긍정,1,참여,6,100.0,1,6,#0d2b5c,#0d2b5c,Y
2026-09-19,문화일보,사회,부정,1,혐의,21,17.65,14,119,#7a0a12,#7a0a12,Y
2026-09-19,문화일보,사회,부정,2,마약,19,15.97,14,119,#83161d,#871b22,Y
2026-09-19,문화일보,사회,부정,3,수사,15,12.61,14,119,#8c2229,#942c33,Y
2026-09-19,문화일보,사회,부정,4,취소,8,6.72,14,119,#962e34,#a23e43,Y
2026-09-19,문화일보,사회,부정,5,기소,8,6.72,14,119,#9f3a3f,#af4f54,Y
2026-09-19,문화일보,사회,부정,6,범죄,8,6.72,14,119,#a8464b,#bd6164,Y
2026-09-19,문화일보,사회,부정,7,폭행,7,5.88,14,119,#b25256,#ca7275,Y
2026-09-19,문화일보,사회,부정,8,재판,6,5.04,14,119,#ba5e62,#d88485,Y
2026-09-19,문화일보,사회,부정,9,밀수,6,5.04,14,119,#c46a6d,#e59596,Y
2026-09-19,문화일보,사회,부정,10,구속,5,4.2,14,119,#cd7679,#f2a6a6,Y
2026-09-19,문화일보,사회,부정,11,징역,4,3.36,14,119,#d68284,,N
2026-09-19,문화일보,사회,부정,12,위반,4,3.36,14,119,#e08e8f,,N
2026-09-19,문화일보,사회,부정,13,사고,4,3.36,14,119,#e99a9b,,N
2026-09-19,문화일보,사회,부정,14,피해,4,3.36,14,119,#f2a6a6,,N
