날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-21,매일신문,주요뉴스,긍정,1,상승,8,25.81,4,31,#0d2b5c,#0d2b5c,Y
2026-09-21,매일신문,주요뉴스,긍정,2,감사,8,25.81,4,31,#41628d,#41628d,Y
2026-09-21,매일신문,주요뉴스,긍정,3,채용,8,25.81,4,31,#7499bf,#7499bf,Y
2026-09-21,매일신문,주요뉴스,긍정,4,인정,7,22.58,4,31,#a8d0f0,#a8d0f0,Y
2026-09-21,매일신문,주요뉴스,부정,1,의혹,29,20.0,10,145,#7a0a12,#7a0a12,Y
2026-09-21,매일신문,주요뉴스,부정,2,수사,21,14.48,10,145,#871b22,#871b22,Y
2026-09-21,매일신문,주요뉴스,부정,3,사퇴,20,13.79,10,145,#942c33,#942c33,Y
2026-09-21,매일신문,주요뉴스,부정,4,비판,17,11.72,10,145,#a23e43,#a23e43,Y
2026-09-21,매일신문,주요뉴스,부정,5,취소,15,10.34,10,145,#af4f54,#af4f54,Y
2026-09-21,매일신문,주요뉴스,부정,6,논란,12,8.28,10,145,#bd6164,#bd6164,Y
2026-09-21,매일신문,주요뉴스,부정,7,위반,11,7.59,10,145,#ca7275,#ca7275,Y
2026-09-21,매일신문,주요뉴스,부정,8,소송,7,4.83,10,145,#d88485,#d88485,Y
2026-09-21,매일신문,주요뉴스,부정,9,하락,7,4.83,10,145,#e59596,#e59596,Y
2026-09-21,매일신문,주요뉴스,부정,10,사망,6,4.14,10,145,#f2a6a6,#f2a6a6,Y
