날짜,언론사,카테고리,기사수,상위키워드,인사이트,생성시각,상태,키워드종수,긍정총빈도,부정총빈도,감성지수
2026-09-21,데일리안,주요뉴스,40,후보자(73); 의원(53); 대통령(44); 사퇴(41); 인사(37),"2026-09-21 데일리안(주요뉴스) 기사 40건 분석 결과, 상위 키워드는 '후보자'(73회), '의원'(53회), '대통령'(44회), '사퇴'(41회), '인사'(37회) 순으로 나타났습니다. 특히 '후보자' 관련 이슈가 가장 두드러졌으며, 대표 헤드라인은 ""'잘된 인사'라던 김승원 자진 사퇴…민주당, 뒷수습 어쩌나"" 입니다.",2026-09-21 09:09:17,성공,100,47,131,-47.2
