날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-22,조선일보,경제,긍정,1,투자,46,36.22,8,127,#0d2b5c,#0d2b5c,Y
2026-09-22,조선일보,경제,긍정,2,지원,21,16.54,8,127,#234271,#234271,Y
2026-09-22,조선일보,경제,긍정,3,최고,12,9.45,8,127,#395a86,#395a86,Y
2026-09-22,조선일보,경제,긍정,4,완화,12,9.45,8,127,#4f729b,#4f729b,Y
2026-09-22,조선일보,경제,긍정,5,최대,11,8.66,8,127,#6689b1,#6689b1,Y
2026-09-22,조선일보,경제,긍정,6,확대,9,7.09,8,127,#7ca1c6,#7ca1c6,Y
2026-09-22,조선일보,경제,긍정,7,증가,8,6.3,8,127,#92b9db,#92b9db,Y
2026-09-22,조선일보,경제,긍정,8,상승,8,6.3,8,127,#a8d0f0,#a8d0f0,Y
2026-09-22,조선일보,경제,부정,1,부담,17,37.78,3,45,#7a0a12,#7a0a12,Y
2026-09-22,조선일보,경제,부정,2,규제,14,31.11,3,45,#b6585c,#b6585c,Y
2026-09-22,조선일보,경제,부정,3,우려,14,31.11,3,45,#f2a6a6,#f2a6a6,Y
