날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-15,조선일보,주요뉴스,긍정,1,상승,21,33.87,5,62,#0d2b5c,#0d2b5c,Y
2026-09-15,조선일보,주요뉴스,긍정,2,최고,13,20.97,5,62,#345481,#345481,Y
2026-09-15,조선일보,주요뉴스,긍정,3,투자,11,17.74,5,62,#5b7ea6,#5b7ea6,Y
2026-09-15,조선일보,주요뉴스,긍정,4,증가,9,14.52,5,62,#82a7cb,#82a7cb,Y
2026-09-15,조선일보,주요뉴스,긍정,5,취업,8,12.9,5,62,#a8d0f0,#a8d0f0,Y
2026-09-15,조선일보,주요뉴스,부정,1,하락,23,23.71,8,97,#7a0a12,#7a0a12,Y
2026-09-15,조선일보,주요뉴스,부정,2,탄핵,13,13.4,8,97,#8b2027,#8b2027,Y
2026-09-15,조선일보,주요뉴스,부정,3,비판,12,12.37,8,97,#9c373c,#9c373c,Y
2026-09-15,조선일보,주요뉴스,부정,4,제한,11,11.34,8,97,#ad4d51,#ad4d51,Y
2026-09-15,조선일보,주요뉴스,부정,5,취소,10,10.31,8,97,#bf6367,#bf6367,Y
2026-09-15,조선일보,주요뉴스,부정,6,갈등,10,10.31,8,97,#d0797c,#d0797c,Y
2026-09-15,조선일보,주요뉴스,부정,7,재판,9,9.28,8,97,#e19091,#e19091,Y
2026-09-15,조선일보,주요뉴스,부정,8,부담,9,9.28,8,97,#f2a6a6,#f2a6a6,Y
