날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-23,데일리안,세계,긍정,1,안전,17,27.42,6,62,#0d2b5c,#0d2b5c,Y
2026-09-23,데일리안,세계,긍정,2,합의,16,25.81,6,62,#2c4c7a,#2c4c7a,Y
2026-09-23,데일리안,세계,긍정,3,최고,11,17.74,6,62,#4b6d97,#4b6d97,Y
2026-09-23,데일리안,세계,긍정,4,급등,6,9.68,6,62,#6a8eb5,#6a8eb5,Y
2026-09-23,데일리안,세계,긍정,5,완화,6,9.68,6,62,#89afd2,#89afd2,Y
2026-09-23,데일리안,세계,긍정,6,기대,6,9.68,6,62,#a8d0f0,#a8d0f0,Y
2026-09-23,데일리안,세계,부정,1,전쟁,11,21.15,7,52,#7a0a12,#7a0a12,Y
2026-09-23,데일리안,세계,부정,2,위험,9,17.31,7,52,#8e242a,#8e242a,Y
2026-09-23,데일리안,세계,부정,3,압박,7,13.46,7,52,#a23e43,#a23e43,Y
2026-09-23,데일리안,세계,부정,4,중단,7,13.46,7,52,#b6585c,#b6585c,Y
2026-09-23,데일리안,세계,부정,5,위협,7,13.46,7,52,#ca7275,#ca7275,Y
2026-09-23,데일리안,세계,부정,6,하락,6,11.54,7,52,#de8c8e,#de8c8e,Y
2026-09-23,데일리안,세계,부정,7,경고,5,9.62,7,52,#f2a6a6,#f2a6a6,Y
