날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-01,아시아경제,이슈,긍정,1,상승,28,22.95,10,122,#0d2b5c,#0d2b5c,Y
2026-09-01,아시아경제,이슈,긍정,2,증가,24,19.67,10,122,#1e3d6c,#1e3d6c,Y
2026-09-01,아시아경제,이슈,긍정,3,확대,14,11.48,10,122,#2f4f7d,#2f4f7d,Y
2026-09-01,아시아경제,이슈,긍정,4,최대,10,8.2,10,122,#41628d,#41628d,Y
2026-09-01,아시아경제,이슈,긍정,5,최고,10,8.2,10,122,#52749e,#52749e,Y
2026-09-01,아시아경제,이슈,긍정,6,투자,8,6.56,10,122,#6387ae,#6387ae,Y
2026-09-01,아시아경제,이슈,긍정,7,개선,7,5.74,10,122,#7499bf,#7499bf,Y
2026-09-01,아시아경제,이슈,긍정,8,급등,7,5.74,10,122,#86accf,#86accf,Y
2026-09-01,아시아경제,이슈,긍정,9,지원,7,5.74,10,122,#97bee0,#97bee0,Y
2026-09-01,아시아경제,이슈,긍정,10,채용,7,5.74,10,122,#a8d0f0,#a8d0f0,Y
2026-09-01,아시아경제,이슈,부정,1,부담,10,37.04,3,27,#7a0a12,#7a0a12,Y
2026-09-01,아시아경제,이슈,부정,2,감소,9,33.33,3,27,#b6585c,#b6585c,Y
2026-09-01,아시아경제,이슈,부정,3,하락,8,29.63,3,27,#f2a6a6,#f2a6a6,Y
