날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-25,문화일보,사회,긍정,1,축제,10,100.0,1,10,#0d2b5c,#0d2b5c,Y
2026-09-25,문화일보,사회,부정,1,사고,15,16.67,12,90,#7a0a12,#7a0a12,Y
2026-09-25,문화일보,사회,부정,2,화재,11,12.22,12,90,#85181f,#871b22,Y
2026-09-25,문화일보,사회,부정,3,사망,10,11.11,12,90,#90262d,#942c33,Y
2026-09-25,문화일보,사회,부정,4,위험,8,8.89,12,90,#9a343a,#a23e43,Y
2026-09-25,문화일보,사회,부정,5,폭력,8,8.89,12,90,#a64348,#af4f54,Y
2026-09-25,문화일보,사회,부정,6,혐의,7,7.78,12,90,#b15155,#bd6164,Y
2026-09-25,문화일보,사회,부정,7,수사,6,6.67,12,90,#bb5f63,#ca7275,Y
2026-09-25,문화일보,사회,부정,8,재판,6,6.67,12,90,#c66d70,#d88485,Y
2026-09-25,문화일보,사회,부정,9,폭행,5,5.56,12,90,#d27c7e,#e59596,Y
2026-09-25,문화일보,사회,부정,10,마약,5,5.56,12,90,#dc8a8b,#f2a6a6,Y
2026-09-25,문화일보,사회,부정,11,거부,5,5.56,12,90,#e79899,,N
2026-09-25,문화일보,사회,부정,12,협박,4,4.44,12,90,#f2a6a6,,N
