날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-18,아시아경제,정치,긍정,1,통과,9,23.08,5,39,#0d2b5c,#0d2b5c,Y
2026-09-18,아시아경제,정치,긍정,2,공연,8,20.51,5,39,#345481,#345481,Y
2026-09-18,아시아경제,정치,긍정,3,강화,8,20.51,5,39,#5b7ea6,#5b7ea6,Y
2026-09-18,아시아경제,정치,긍정,4,신뢰,7,17.95,5,39,#82a7cb,#82a7cb,Y
2026-09-18,아시아경제,정치,긍정,5,확대,7,17.95,5,39,#a8d0f0,#a8d0f0,Y
2026-09-18,아시아경제,정치,부정,1,수사,10,20.83,6,48,#7a0a12,#7a0a12,Y
2026-09-18,아시아경제,정치,부정,2,반대,9,18.75,6,48,#922930,#922930,Y
2026-09-18,아시아경제,정치,부정,3,위기,8,16.67,6,48,#aa484d,#aa484d,Y
2026-09-18,아시아경제,정치,부정,4,논란,8,16.67,6,48,#c2686b,#c2686b,Y
2026-09-18,아시아경제,정치,부정,5,취소,7,14.58,6,48,#da8788,#da8788,Y
2026-09-18,아시아경제,정치,부정,6,하락,6,12.5,6,48,#f2a6a6,#f2a6a6,Y
