날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-04,조선일보,경제,긍정,1,투자,35,23.33,11,150,#0d2b5c,#0d2b5c,Y
2026-09-04,조선일보,경제,긍정,2,최대,19,12.67,11,150,#1c3b6b,#1e3d6c,Y
2026-09-04,조선일보,경제,긍정,3,증가,18,12.0,11,150,#2c4c7a,#2f4f7d,Y
2026-09-04,조선일보,경제,긍정,4,상승,12,8.0,11,150,#3b5c88,#41628d,Y
2026-09-04,조선일보,경제,긍정,5,확대,11,7.33,11,150,#4b6d97,#52749e,Y
2026-09-04,조선일보,경제,긍정,6,흑자,10,6.67,11,150,#5b7ea6,#6387ae,Y
2026-09-04,조선일보,경제,긍정,7,최고,10,6.67,11,150,#6a8eb5,#7499bf,Y
2026-09-04,조선일보,경제,긍정,8,지원,10,6.67,11,150,#7a9fc4,#86accf,Y
2026-09-04,조선일보,경제,긍정,9,강화,9,6.0,11,150,#89afd2,#97bee0,Y
2026-09-04,조선일보,경제,긍정,10,협력,9,6.0,11,150,#99c0e1,#a8d0f0,Y
2026-09-04,조선일보,경제,긍정,11,수주,7,4.67,11,150,#a8d0f0,,N
2026-09-04,조선일보,경제,부정,1,불법,9,18.75,6,48,#7a0a12,#7a0a12,Y
2026-09-04,조선일보,경제,부정,2,반대,8,16.67,6,48,#922930,#922930,Y
2026-09-04,조선일보,경제,부정,3,감소,8,16.67,6,48,#aa484d,#aa484d,Y
2026-09-04,조선일보,경제,부정,4,손실,8,16.67,6,48,#c2686b,#c2686b,Y
2026-09-04,조선일보,경제,부정,5,부채,8,16.67,6,48,#da8788,#da8788,Y
2026-09-04,조선일보,경제,부정,6,위험,7,14.58,6,48,#f2a6a6,#f2a6a6,Y
