날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-24,데일리안,주요뉴스,긍정,1,최고,25,35.21,5,71,#0d2b5c,#0d2b5c,Y
2026-09-24,데일리안,주요뉴스,긍정,2,안정,15,21.13,5,71,#345481,#345481,Y
2026-09-24,데일리안,주요뉴스,긍정,3,증가,13,18.31,5,71,#5b7ea6,#5b7ea6,Y
2026-09-24,데일리안,주요뉴스,긍정,4,성과,9,12.68,5,71,#82a7cb,#82a7cb,Y
2026-09-24,데일리안,주요뉴스,긍정,5,확대,9,12.68,5,71,#a8d0f0,#a8d0f0,Y
2026-09-24,데일리안,주요뉴스,부정,1,규제,15,26.32,5,57,#7a0a12,#7a0a12,Y
2026-09-24,데일리안,주요뉴스,부정,2,수사,15,26.32,5,57,#983137,#983137,Y
2026-09-24,데일리안,주요뉴스,부정,3,폭발,10,17.54,5,57,#b6585c,#b6585c,Y
2026-09-24,데일리안,주요뉴스,부정,4,사고,9,15.79,5,57,#d47f81,#d47f81,Y
2026-09-24,데일리안,주요뉴스,부정,5,갈등,8,14.04,5,57,#f2a6a6,#f2a6a6,Y
