날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-16,데일리안,문화,긍정,1,계약,21,22.58,8,93,#0d2b5c,#0d2b5c,Y
2026-09-16,데일리안,문화,긍정,2,성장,17,18.28,8,93,#234271,#234271,Y
2026-09-16,데일리안,문화,긍정,3,확대,10,10.75,8,93,#395a86,#395a86,Y
2026-09-16,데일리안,문화,긍정,4,확보,10,10.75,8,93,#4f729b,#4f729b,Y
2026-09-16,데일리안,문화,긍정,5,투자,10,10.75,8,93,#6689b1,#6689b1,Y
2026-09-16,데일리안,문화,긍정,6,최고,9,9.68,8,93,#7ca1c6,#7ca1c6,Y
2026-09-16,데일리안,문화,긍정,7,증가,8,8.6,8,93,#92b9db,#92b9db,Y
2026-09-16,데일리안,문화,긍정,8,고용,8,8.6,8,93,#a8d0f0,#a8d0f0,Y
2026-09-16,데일리안,문화,부정,1,연체,14,20.0,7,70,#7a0a12,#7a0a12,Y
2026-09-16,데일리안,문화,부정,2,위반,13,18.57,7,70,#8e242a,#8e242a,Y
2026-09-16,데일리안,문화,부정,3,규제,11,15.71,7,70,#a23e43,#a23e43,Y
2026-09-16,데일리안,문화,부정,4,감소,9,12.86,7,70,#b6585c,#b6585c,Y
2026-09-16,데일리안,문화,부정,5,사고,8,11.43,7,70,#ca7275,#ca7275,Y
2026-09-16,데일리안,문화,부정,6,적발,8,11.43,7,70,#de8c8e,#de8c8e,Y
2026-09-16,데일리안,문화,부정,7,부담,7,10.0,7,70,#f2a6a6,#f2a6a6,Y
