날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-02,조선일보,이슈,긍정,1,증가,12,54.55,2,22,#0d2b5c,#0d2b5c,Y
2026-09-02,조선일보,이슈,긍정,2,최대,10,45.45,2,22,#a8d0f0,#a8d0f0,Y
2026-09-02,조선일보,이슈,부정,1,실업,26,23.01,10,113,#7a0a12,#7a0a12,Y
2026-09-02,조선일보,이슈,부정,2,혐의,13,11.5,10,113,#871b22,#871b22,Y
2026-09-02,조선일보,이슈,부정,3,규제,11,9.73,10,113,#942c33,#942c33,Y
2026-09-02,조선일보,이슈,부정,4,수사,11,9.73,10,113,#a23e43,#a23e43,Y
2026-09-02,조선일보,이슈,부정,5,실종,10,8.85,10,113,#af4f54,#af4f54,Y
2026-09-02,조선일보,이슈,부정,6,타격,10,8.85,10,113,#bd6164,#bd6164,Y
2026-09-02,조선일보,이슈,부정,7,사퇴,9,7.96,10,113,#ca7275,#ca7275,Y
2026-09-02,조선일보,이슈,부정,8,보복,8,7.08,10,113,#d88485,#d88485,Y
2026-09-02,조선일보,이슈,부정,9,부담,8,7.08,10,113,#e59596,#e59596,Y
2026-09-02,조선일보,이슈,부정,10,중단,7,6.19,10,113,#f2a6a6,#f2a6a6,Y
