날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-11,문화일보,사회,긍정,1,참여,22,14.47,16,152,#0d2b5c,#0d2b5c,Y
2026-09-11,문화일보,사회,긍정,2,지원,16,10.53,16,152,#173666,#1e3d6c,Y
2026-09-11,문화일보,사회,긍정,3,우수,15,9.87,16,152,#224170,#2f4f7d,Y
2026-09-11,문화일보,사회,긍정,4,축제,13,8.55,16,152,#2c4c7a,#41628d,Y
2026-09-11,문화일보,사회,긍정,5,소통,13,8.55,16,152,#365783,#52749e,Y
2026-09-11,문화일보,사회,긍정,6,개최,8,5.26,16,152,#41628d,#6387ae,Y
2026-09-11,문화일보,사회,긍정,7,기부,8,5.26,16,152,#4b6d97,#7499bf,Y
2026-09-11,문화일보,사회,긍정,8,강화,8,5.26,16,152,#5578a1,#86accf,Y
2026-09-11,문화일보,사회,긍정,9,선정,7,4.61,16,152,#6083ab,#97bee0,Y
2026-09-11,문화일보,사회,긍정,10,투자,7,4.61,16,152,#6a8eb5,#a8d0f0,Y
2026-09-11,문화일보,사회,긍정,11,최대,6,3.95,16,152,#7499bf,,N
2026-09-11,문화일보,사회,긍정,12,수상,6,3.95,16,152,#7fa4c9,,N
2026-09-11,문화일보,사회,긍정,13,공연,6,3.95,16,152,#89afd2,,N
2026-09-11,문화일보,사회,긍정,14,확대,6,3.95,16,152,#93badc,,N
2026-09-11,문화일보,사회,긍정,15,협력,6,3.95,16,152,#9ec5e6,,N
2026-09-11,문화일보,사회,긍정,16,혜택,5,3.29,16,152,#a8d0f0,,N
2026-09-11,문화일보,사회,부정,1,위기,7,53.85,2,13,#7a0a12,#7a0a12,Y
2026-09-11,문화일보,사회,부정,2,취소,6,46.15,2,13,#f2a6a6,#f2a6a6,Y
