날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-02,매일신문,사회,긍정,1,수상,7,29.17,4,24,#0d2b5c,#0d2b5c,Y
2026-09-02,매일신문,사회,긍정,2,개선,6,25.0,4,24,#41628d,#41628d,Y
2026-09-02,매일신문,사회,긍정,3,안전,6,25.0,4,24,#7499bf,#7499bf,Y
2026-09-02,매일신문,사회,긍정,4,감사,5,20.83,4,24,#a8d0f0,#a8d0f0,Y
2026-09-02,매일신문,사회,부정,1,혐의,14,20.9,7,67,#7a0a12,#7a0a12,Y
2026-09-02,매일신문,사회,부정,2,수사,13,19.4,7,67,#8e242a,#8e242a,Y
2026-09-02,매일신문,사회,부정,3,허위,12,17.91,7,67,#a23e43,#a23e43,Y
2026-09-02,매일신문,사회,부정,4,부담,9,13.43,7,67,#b6585c,#b6585c,Y
2026-09-02,매일신문,사회,부정,5,실종,9,13.43,7,67,#ca7275,#ca7275,Y
2026-09-02,매일신문,사회,부정,6,불법,5,7.46,7,67,#de8c8e,#de8c8e,Y
2026-09-02,매일신문,사회,부정,7,구속,5,7.46,7,67,#f2a6a6,#f2a6a6,Y
