날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-03,매일신문,IT과학,긍정,1,투자,28,20.14,11,139,#0d2b5c,#0d2b5c,Y
2026-09-03,매일신문,IT과학,긍정,2,확대,18,12.95,11,139,#1c3b6b,#1e3d6c,Y
2026-09-03,매일신문,IT과학,긍정,3,지원,14,10.07,11,139,#2c4c7a,#2f4f7d,Y
2026-09-03,매일신문,IT과학,긍정,4,선정,12,8.63,11,139,#3b5c88,#41628d,Y
2026-09-03,매일신문,IT과학,긍정,5,성장,11,7.91,11,139,#4b6d97,#52749e,Y
2026-09-03,매일신문,IT과학,긍정,6,증가,11,7.91,11,139,#5b7ea6,#6387ae,Y
2026-09-03,매일신문,IT과학,긍정,7,강화,11,7.91,11,139,#6a8eb5,#7499bf,Y
2026-09-03,매일신문,IT과학,긍정,8,상승,9,6.47,11,139,#7a9fc4,#86accf,Y
2026-09-03,매일신문,IT과학,긍정,9,최대,9,6.47,11,139,#89afd2,#97bee0,Y
2026-09-03,매일신문,IT과학,긍정,10,성과,8,5.76,11,139,#99c0e1,#a8d0f0,Y
2026-09-03,매일신문,IT과학,긍정,11,협력,8,5.76,11,139,#a8d0f0,,N
2026-09-03,매일신문,IT과학,부정,1,부담,9,100.0,1,9,#7a0a12,#7a0a12,Y
