날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-21,매일신문,사회,긍정,1,지원,19,26.39,8,72,#0d2b5c,#0d2b5c,Y
2026-09-21,매일신문,사회,긍정,2,참여,12,16.67,8,72,#234271,#234271,Y
2026-09-21,매일신문,사회,긍정,3,감사,9,12.5,8,72,#395a86,#395a86,Y
2026-09-21,매일신문,사회,긍정,4,달성,8,11.11,8,72,#4f729b,#4f729b,Y
2026-09-21,매일신문,사회,긍정,5,채용,8,11.11,8,72,#6689b1,#6689b1,Y
2026-09-21,매일신문,사회,긍정,6,인정,6,8.33,8,72,#7ca1c6,#7ca1c6,Y
2026-09-21,매일신문,사회,긍정,7,혁신,5,6.94,8,72,#92b9db,#92b9db,Y
2026-09-21,매일신문,사회,긍정,8,안전,5,6.94,8,72,#a8d0f0,#a8d0f0,Y
2026-09-21,매일신문,사회,부정,1,취소,13,38.24,4,34,#7a0a12,#7a0a12,Y
2026-09-21,매일신문,사회,부정,2,의혹,8,23.53,4,34,#a23e43,#a23e43,Y
2026-09-21,매일신문,사회,부정,3,소송,7,20.59,4,34,#ca7275,#ca7275,Y
2026-09-21,매일신문,사회,부정,4,논란,6,17.65,4,34,#f2a6a6,#f2a6a6,Y
