날짜,분석단위,대상,기사수,키워드종수,누적빈도,긍정단어수,긍정총빈도,부정단어수,부정총빈도,감성지수,상위키워드TOP5,대표긍정어TOP3,대표부정어TOP3,인사이트
2026-09-10,카테고리,세계,100,330,5440,10,195,24,302,-21.5,미국(184); 이란(161); 트럼프(134); 대통령(113); 공격(85),확대(39); 상승(35); 지원(32),보복(47); 전쟁(41); 우려(21),"세계: 기사 100건에서 키워드 330종을 추출했고 상위 키워드는 '미국'(184회), '이란'(161회), '트럼프'(134회) 순입니다. 감성지수 -21.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-10,카테고리,이슈,100,371,6286,15,348,16,270,12.6,후보자(106); 대통령(101); 의원(96); 미국(96); 대표(92),투자(68); 상승(59); 확대(40),하락(40); 의혹(34); 부담(28),"이슈: 기사 100건에서 키워드 371종을 추출했고 상위 키워드는 '후보자'(106회), '대통령'(101회), '의원'(96회) 순입니다. 감성지수 +12.6로 긍정 어휘가 다소 우세합니다."
2026-09-10,카테고리,정치,100,282,6565,13,221,16,422,-31.3,대통령(302); 후보자(243); 대표(220); 의원(200); 장관(141),협력(50); 투자(31); 최고(25),논란(76); 의혹(63); 수사(55),"정치: 기사 100건에서 키워드 282종을 추출했고 상위 키워드는 '대통령'(302회), '후보자'(243회), '대표'(220회) 순입니다. 감성지수 -31.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-10,카테고리,주요뉴스,200,354,6568,11,256,16,227,6.0,대표(178); 의원(156); 대통령(124); 후보자(108); 수첩(105),투자(55); 확대(31); 최대(28),의혹(30); 수사(26); 논란(25),"주요뉴스: 기사 200건에서 키워드 354종을 추출했고 상위 키워드는 '대표'(178회), '의원'(156회), '대통령'(124회) 순입니다. 감성지수 +6.0로 긍정 어휘가 다소 우세합니다."
2026-09-10,신문사x카테고리,데일리안/IT과학,20,100,1839,7,138,2,25,69.3,아이폰(98); 애플(40); 듀오(35); 프로(34); 데이터(34),최대(30); 지원(28); 성장(22),파업(13); 부담(12),"데일리안/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '아이폰'(98회), '애플'(40회), '듀오'(35회) 순입니다. 감성지수 +69.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,데일리안/경제,20,100,1670,7,154,2,28,69.2,주택(50); 투자(42); 보증(39); 시장(34); 미국(34),투자(42); 지원(22); 증가(21),부담(15); 규제(13),"데일리안/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '주택'(50회), '투자'(42회), '보증'(39회) 순입니다. 감성지수 +69.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,데일리안/문화,20,100,1283,6,62,1,15,61.0,개발(40); 의료(35); 서울(30); 기술(27); 데일리안(27),협력(17); 확보(11); 안전(9),위험(15),"데일리안/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '개발'(40회), '의료'(35회), '서울'(30회) 순입니다. 감성지수 +61.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,데일리안/사회,20,100,1135,11,134,1,13,82.3,서울(37); 지역(34); 주민(30); 지원(27); 청년(25),지원(27); 참여(21); 수상(12),부담(13),"데일리안/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '서울'(37회), '지역'(34회), '주민'(30회) 순입니다. 감성지수 +82.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,데일리안/세계,20,100,940,6,47,7,55,-7.8,이란(33); 트럼프(27); 미국(26); 대통령(26); 금리(25),최고(11); 상승(11); 돌파(9),하락(10); 폭력(10); 전쟁(9),"데일리안/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '이란'(33회), '트럼프'(27회), '미국'(26회) 순입니다. 감성지수 -7.8로 부정 어휘가 다소 우세합니다."
2026-09-10,신문사x카테고리,데일리안/이슈,20,100,1624,7,110,4,56,32.5,아이폰(63); 의원(62); 대표(43); 국회(37); 듀오(35),상승(20); 증가(19); 지원(17),논란(17); 부담(16); 의혹(13),"데일리안/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '아이폰'(63회), '의원'(62회), '대표'(43회) 순입니다. 감성지수 +32.5로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,데일리안/정치,20,100,1710,2,23,10,158,-74.6,대통령(81); 후보자(74); 대표(71); 의원(50); 장관(49),최고(13); 지원(10),논란(37); 수사(22); 의혹(19),"데일리안/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(81회), '후보자'(74회), '대표'(71회) 순입니다. 감성지수 -74.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,데일리안/주요뉴스,40,100,1817,5,67,4,45,19.6,대표(93); 의원(92); 국회(65); 아이폰(62); 수첩(60),지원(17); 투자(15); 최대(13),논란(15); 의혹(11); 부담(10),"데일리안/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '대표'(93회), '의원'(92회), '국회'(65회) 순입니다. 감성지수 +19.6로 긍정 어휘가 다소 우세합니다."
2026-09-10,신문사x카테고리,매일신문/IT과학,19,100,1416,9,114,2,17,74.0,기업(59); 로봇(48); 생산(44); 버스(35); 미국(32),투자(28); 확대(17); 선정(12),부담(9); 유출(8),"매일신문/IT과학: 기사 19건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(59회), '로봇'(48회), '생산'(44회) 순입니다. 감성지수 +74.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,매일신문/경제,20,100,1339,9,144,2,26,69.4,금융(44); 시장(39); 거래(35); 증가(34); 은행(32),증가(34); 채용(32); 확대(22),감소(15); 축소(11),"매일신문/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금융'(44회), '시장'(39회), '거래'(35회) 순입니다. 감성지수 +69.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,매일신문/문화,20,100,1169,2,65,0,0,100.0,대구(55); 전시(40); 작품(34); 다방(33); 무대(31),전시(40); 공연(25),,"매일신문/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대구'(55회), '전시'(40회), '작품'(34회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,매일신문/사회,20,100,786,4,27,5,30,-5.3,지역(20); 구미(18); 교육(17); 경기도(17); 농촌(16),확대(9); 우수(7); 지원(6),파업(8); 혐의(6); 징역(6),"매일신문/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '지역'(20회), '구미'(18회), '교육'(17회) 순입니다. 감성지수 -5.3로 부정 어휘가 다소 우세합니다."
2026-09-10,신문사x카테고리,매일신문/세계,20,100,1073,1,7,6,65,-80.6,미국(47); 이란(39); 캐나다(26); 북한(23); 원자로(23),지원(7),보복(18); 테러(13); 혐의(11),"매일신문/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(47회), '이란'(39회), '캐나다'(26회) 순입니다. 감성지수 -80.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,매일신문/이슈,20,100,1249,3,28,3,33,-8.2,대통령(56); 이재명(38); 공휴일(36); 연휴(32); 지지(31),계약(10); 확대(10); 안정(8),제한(17); 반대(9); 의혹(7),"매일신문/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(56회), '이재명'(38회), '공휴일'(36회) 순입니다. 감성지수 -8.2로 부정 어휘가 다소 우세합니다."
2026-09-10,신문사x카테고리,매일신문/정치,20,100,1483,4,35,7,83,-40.7,대통령(81); 의원(57); 대표(49); 후보자(47); 지지(38),강화(10); 안전(9); 소통(9),제한(24); 의혹(16); 논란(12),"매일신문/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(81회), '의원'(57회), '대표'(49회) 순입니다. 감성지수 -40.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,매일신문/주요뉴스,40,100,1262,2,26,5,48,-29.7,대통령(58); 이재명(41); 대표(38); 지지(32); 국민(27),증가(18); 확대(8),제한(18); 반대(9); 징역(7),"매일신문/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(58회), '이재명'(41회), '대표'(38회) 순입니다. 감성지수 -29.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,문화일보/IT과학,20,100,1276,6,78,1,12,73.3,고객(43); 업무(35); 검진(34); 기술(34); 반도체(24),지원(23); 확대(14); 혁신(14),부담(12),"문화일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '고객'(43회), '업무'(35회), '검진'(34회) 순입니다. 감성지수 +73.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,문화일보/경제,20,100,886,7,62,1,5,85.1,와인(32); 투자(23); 기업(20); 여성(20); 서울(19),투자(23); 최대(8); 참여(8),하락(5),"문화일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '와인'(32회), '투자'(23회), '기업'(20회) 순입니다. 감성지수 +85.1로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,문화일보/문화,20,100,695,3,23,0,0,100.0,주행(26); 작가(21); 자율(20); 서울(19); 문화(19),전시(13); 공연(6); 우승(4),,"문화일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '주행'(26회), '작가'(21회), '자율'(20회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,문화일보/사회,20,100,1220,13,149,1,13,84.0,사업(52); 추진(33); 지역(28); 지원(26); 확인(24),지원(26); 참여(17); 개선(15),사고(13),"문화일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '사업'(52회), '추진'(33회), '지역'(28회) 순입니다. 감성지수 +84.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,문화일보/세계,20,100,943,3,15,5,30,-33.3,미국(39); 대통령(36); 아이슬란드(30); 이스라엘(27); 트럼프(22),최대(5); 지원(5); 확대(5),위협(7); 범죄(6); 불법(6),"문화일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(39회), '대통령'(36회), '아이슬란드'(30회) 순입니다. 감성지수 -33.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,문화일보/이슈,20,100,792,4,25,9,86,-55.0,대통령(25); 경찰(22); 여성(21); 수사(21); 이더리움(19),투자(10); 최대(6); 상승(5),수사(21); 사고(13); 혐의(12),"문화일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(25회), '경찰'(22회), '여성'(21회) 순입니다. 감성지수 -55.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,문화일보/정치,20,100,1177,4,41,7,81,-32.8,후보자(62); 의원(47); 대통령(34); 장관(30); 검찰(28),협력(15); 신뢰(11); 개최(8),수사(21); 논란(16); 비판(12),"문화일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(62회), '의원'(47회), '대통령'(34회) 순입니다. 감성지수 -32.8로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,문화일보/주요뉴스,40,100,974,2,21,7,73,-55.3,경찰(38); 검찰(28); 수사(26); 확인(26); 조사(25),신뢰(11); 투자(10),수사(26); 사고(16); 반대(8),"문화일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '경찰'(38회), '검찰'(28회), '수사'(26회) 순입니다. 감성지수 -55.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,아시아경제/IT과학,20,100,1260,9,85,1,10,78.9,연구(45); 오픈(36); 기업(36); 기술(35); 정보(26),협력(18); 지원(11); 성과(10),사고(10),"아시아경제/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '연구'(45회), '오픈'(36회), '기업'(36회) 순입니다. 감성지수 +78.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,아시아경제/경제,20,100,894,9,67,1,6,83.6,일본(24); 청년(23); 보험(20); 기업(20); 단지(19),참여(16); 강화(9); 희망(7),비상(6),"아시아경제/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '일본'(24회), '청년'(23회), '보험'(20회) 순입니다. 감성지수 +83.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,아시아경제/문화,20,100,961,5,43,0,0,100.0,관광(36); 부산(25); 지역(20); 지방(19); 독서(19),확대(12); 기증(9); 인기(8),,"아시아경제/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '관광'(36회), '부산'(25회), '지역'(20회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,아시아경제/사회,20,100,921,4,34,2,27,11.5,점검(24); 무역(18); 조작(17); 운영(17); 하객(17),참여(13); 기부(7); 투자(7),조작(17); 범죄(10),"아시아경제/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '점검'(24회), '무역'(18회), '조작'(17회) 순입니다. 감성지수 +11.5로 긍정 어휘가 다소 우세합니다."
2026-09-10,신문사x카테고리,아시아경제/세계,20,100,1289,8,108,6,45,41.2,국채(59); 금리(42); 이란(34); 미국(32); 규모(30),확대(27); 상승(24); 최대(17),전쟁(10); 논란(8); 보복(8),"아시아경제/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '국채'(59회), '금리'(42회), '이란'(34회) 순입니다. 감성지수 +41.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,아시아경제/이슈,20,100,1405,9,149,4,63,40.6,금리(54); 미국(51); 투자(42); 수익(37); 상승(34),투자(42); 상승(34); 확대(16),하락(30); 우려(12); 부담(12),"아시아경제/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(54회), '미국'(51회), '투자'(42회) 순입니다. 감성지수 +40.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,아시아경제/정치,20,100,1015,6,81,4,31,44.6,대통령(67); 프랑스(37); 협력(29); 경제(27); 대표(25),협력(29); 확대(15); 투자(14),비상(14); 전쟁(6); 제한(6),"아시아경제/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(67회), '프랑스'(37회), '협력'(29회) 순입니다. 감성지수 +44.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,아시아경제/주요뉴스,40,100,1230,8,118,2,19,72.3,사업(51); 미국(35); 해외(34); 이란(32); 투자(30),투자(30); 확대(23); 수주(17),피해(10); 전쟁(9),"아시아경제/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '사업'(51회), '미국'(35회), '해외'(34회) 순입니다. 감성지수 +72.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,조선일보/IT과학,20,100,1349,2,34,1,7,65.9,우주(54); 보안(40); 미국(37); 이식(33); 연구(32),성공(20); 최대(14),우려(7),"조선일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '우주'(54회), '보안'(40회), '미국'(37회) 순입니다. 감성지수 +65.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,조선일보/경제,20,100,965,13,113,3,23,66.2,금리(28); 연금(25); 국채(24); 시장(24); 기업(22),상승(19); 투자(13); 증가(10),부담(12); 압수(6); 하락(5),"조선일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(28회), '연금'(25회), '국채'(24회) 순입니다. 감성지수 +66.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,조선일보/문화,20,100,837,3,16,1,10,23.1,자동차(25); 검진(25); 만해(24); 수술(24); 대상(22),수상(6); 증가(5); 공연(5),위험(10),"조선일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '자동차'(25회), '검진'(25회), '만해'(24회) 순입니다. 감성지수 +23.1로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,조선일보/사회,20,100,1057,2,13,2,16,-10.3,암표(27); 티켓(24); 학생(23); 아이(22); 재산(22),참여(7); 공연(6),소송(9); 중단(7),"조선일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '암표'(27회), '티켓'(24회), '학생'(23회) 순입니다. 감성지수 -10.3로 부정 어휘가 다소 우세합니다."
2026-09-10,신문사x카테고리,조선일보/세계,20,100,1195,2,18,11,107,-71.2,이란(55); 트럼프(44); 미국(40); 드론(38); 공격(23),지원(11); 확대(7),보복(21); 전쟁(15); 충돌(10),"조선일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '이란'(55회), '트럼프'(44회), '미국'(40회) 순입니다. 감성지수 -71.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,조선일보/이슈,20,100,1216,2,36,3,32,5.9,후보자(52); 이식(33); 여성(33); 신장(31); 우주(25),성공(20); 계약(16),의혹(14); 중단(9); 논란(9),"조선일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(52회), '이식'(33회), '여성'(33회) 순입니다. 감성지수 +5.9로 긍정 어휘가 다소 우세합니다."
2026-09-10,신문사x카테고리,조선일보/정치,20,100,1180,5,41,6,69,-25.5,후보자(60); 대표(47); 의원(40); 대통령(39); 국회(33),투자(10); 봉사(9); 지원(9),의혹(17); 테러(14); 수사(12),"조선일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(60회), '대표'(47회), '의원'(40회) 순입니다. 감성지수 -25.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-10,신문사x카테고리,조선일보/주요뉴스,40,100,1285,3,24,4,42,-27.3,후보자(44); 대표(31); 장관(27); 대통령(27); 트럼프(26),최대(8); 최고(8); 지원(8),의혹(12); 중단(11); 논란(10),"조선일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(44회), '대표'(31회), '장관'(27회) 순입니다. 감성지수 -27.3로 부정 어휘가 뚜렷하게 우세합니다."
