날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-19,데일리안,경제,긍정,1,투자,30,19.11,9,157,#0d2b5c,#0d2b5c,Y
2026-09-19,데일리안,경제,긍정,2,상장,25,15.92,9,157,#20406f,#20406f,Y
2026-09-19,데일리안,경제,긍정,3,최고,19,12.1,9,157,#345481,#345481,Y
2026-09-19,데일리안,경제,긍정,4,지원,18,11.46,9,157,#476994,#476994,Y
2026-09-19,데일리안,경제,긍정,5,전시,17,10.83,9,157,#5b7ea6,#5b7ea6,Y
2026-09-19,데일리안,경제,긍정,6,상승,16,10.19,9,157,#6e93b9,#6e93b9,Y
2026-09-19,데일리안,경제,긍정,7,확대,12,7.64,9,157,#82a7cb,#82a7cb,Y
2026-09-19,데일리안,경제,긍정,8,확보,10,6.37,9,157,#95bcde,#95bcde,Y
2026-09-19,데일리안,경제,긍정,9,안정,10,6.37,9,157,#a8d0f0,#a8d0f0,Y
2026-09-19,데일리안,경제,부정,1,부담,11,55.0,2,20,#7a0a12,#7a0a12,Y
2026-09-19,데일리안,경제,부정,2,하락,9,45.0,2,20,#f2a6a6,#f2a6a6,Y
