날짜,언론사,카테고리,기사수,상위키워드,인사이트,생성시각,상태
2026-09-12,아시아경제,경제,20,비축(74); 시장(50); 원유(46); 석유(41); 치킨(36),"2026-09-12 아시아경제(경제) 기사 20건 분석 결과, 상위 키워드는 '비축'(74회), '시장'(50회), '원유'(46회), '석유'(41회), '치킨'(36회) 순으로 나타났습니다. 특히 '비축' 관련 이슈가 가장 두드러졌으며, 대표 헤드라인은 ""[주末머니]""성장·배당 모두 그립감 좋다"" 9년만에 숙원 푼 이 기업"" 입니다.",2026-09-12 09:12:53,성공
