날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-12,아시아경제,경제,긍정,1,확보,27,21.77,8,124,#0d2b5c,#0d2b5c,Y
2026-09-12,아시아경제,경제,긍정,2,확대,24,19.35,8,124,#234271,#234271,Y
2026-09-12,아시아경제,경제,긍정,3,출시,16,12.9,8,124,#395a86,#395a86,Y
2026-09-12,아시아경제,경제,긍정,4,투자,14,11.29,8,124,#4f729b,#4f729b,Y
2026-09-12,아시아경제,경제,긍정,5,최대,13,10.48,8,124,#6689b1,#6689b1,Y
2026-09-12,아시아경제,경제,긍정,6,상승,11,8.87,8,124,#7ca1c6,#7ca1c6,Y
2026-09-12,아시아경제,경제,긍정,7,안정,10,8.06,8,124,#92b9db,#92b9db,Y
2026-09-12,아시아경제,경제,긍정,8,증가,9,7.26,8,124,#a8d0f0,#a8d0f0,Y
2026-09-12,아시아경제,경제,부정,1,참사,15,37.5,3,40,#7a0a12,#7a0a12,Y
2026-09-12,아시아경제,경제,부정,2,부담,14,35.0,3,40,#b6585c,#b6585c,Y
2026-09-12,아시아경제,경제,부정,3,위기,11,27.5,3,40,#f2a6a6,#f2a6a6,Y
