날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-21,종합,전체 카테고리,긍정,1,지원,185,8.13,52,2276,#0d2b5c,#0d2b5c,Y
2026-09-21,종합,전체 카테고리,긍정,2,상승,166,7.29,52,2276,#102e5f,#1e3d6c,Y
2026-09-21,종합,전체 카테고리,긍정,3,확대,165,7.25,52,2276,#133162,#2f4f7d,Y
2026-09-21,종합,전체 카테고리,긍정,4,금메달,156,6.85,52,2276,#163565,#41628d,Y
2026-09-21,종합,전체 카테고리,긍정,5,투자,144,6.33,52,2276,#193868,#52749e,Y
2026-09-21,종합,전체 카테고리,긍정,6,안전,135,5.93,52,2276,#1c3b6b,#6387ae,Y
2026-09-21,종합,전체 카테고리,긍정,7,참여,120,5.27,52,2276,#1f3e6d,#7499bf,Y
2026-09-21,종합,전체 카테고리,긍정,8,공연,75,3.3,52,2276,#224270,#86accf,Y
2026-09-21,종합,전체 카테고리,긍정,9,우승,75,3.3,52,2276,#254573,#97bee0,Y
2026-09-21,종합,전체 카테고리,긍정,10,확보,67,2.94,52,2276,#284876,#a8d0f0,Y
2026-09-21,종합,전체 카테고리,긍정,11,최고,58,2.55,52,2276,#2b4b79,,N
2026-09-21,종합,전체 카테고리,긍정,12,성장,57,2.5,52,2276,#2e4f7c,,N
2026-09-21,종합,전체 카테고리,긍정,13,최대,53,2.33,52,2276,#31527f,,N
2026-09-21,종합,전체 카테고리,긍정,14,감사,48,2.11,52,2276,#355582,,N
2026-09-21,종합,전체 카테고리,긍정,15,배당,48,2.11,52,2276,#385885,,N
2026-09-21,종합,전체 카테고리,긍정,16,협력,45,1.98,52,2276,#3b5c88,,N
2026-09-21,종합,전체 카테고리,긍정,17,합의,42,1.85,52,2276,#3e5f8a,,N
2026-09-21,종합,전체 카테고리,긍정,18,증가,39,1.71,52,2276,#41628d,,N
2026-09-21,종합,전체 카테고리,긍정,19,강화,37,1.63,52,2276,#446590,,N
2026-09-21,종합,전체 카테고리,긍정,20,선정,36,1.58,52,2276,#476893,,N
2026-09-21,종합,전체 카테고리,긍정,21,채용,35,1.54,52,2276,#4a6c96,,N
2026-09-21,종합,전체 카테고리,긍정,22,전시,31,1.36,52,2276,#4d6f99,,N
2026-09-21,종합,전체 카테고리,긍정,23,기대,29,1.27,52,2276,#50729c,,N
2026-09-21,종합,전체 카테고리,긍정,24,계약,28,1.23,52,2276,#53759f,,N
2026-09-21,종합,전체 카테고리,긍정,25,주목,28,1.23,52,2276,#5679a2,,N
2026-09-21,종합,전체 카테고리,긍정,26,축제,25,1.1,52,2276,#597ca5,,N
2026-09-21,종합,전체 카테고리,긍정,27,개선,25,1.1,52,2276,#5c7fa7,,N
2026-09-21,종합,전체 카테고리,긍정,28,성공,23,1.01,52,2276,#5f82aa,,N
2026-09-21,종합,전체 카테고리,긍정,29,혜택,22,0.97,52,2276,#6286ad,,N
2026-09-21,종합,전체 카테고리,긍정,30,승리,22,0.97,52,2276,#6589b0,,N
2026-09-21,종합,전체 카테고리,긍정,31,고용,22,0.97,52,2276,#688cb3,,N
2026-09-21,종합,전체 카테고리,긍정,32,취업,21,0.92,52,2276,#6b8fb6,,N
2026-09-21,종합,전체 카테고리,긍정,33,동맹,20,0.88,52,2276,#6e93b9,,N
2026-09-21,종합,전체 카테고리,긍정,34,인정,19,0.83,52,2276,#7196bc,,N
2026-09-21,종합,전체 카테고리,긍정,35,출시,16,0.7,52,2276,#7499bf,,N
2026-09-21,종합,전체 카테고리,긍정,36,유치,15,0.66,52,2276,#779cc2,,N
2026-09-21,종합,전체 카테고리,긍정,37,달성,14,0.62,52,2276,#7a9fc4,,N
2026-09-21,종합,전체 카테고리,긍정,38,혁신,13,0.57,52,2276,#7da3c7,,N
2026-09-21,종합,전체 카테고리,긍정,39,수주,12,0.53,52,2276,#80a6ca,,N
2026-09-21,종합,전체 카테고리,긍정,40,장학,12,0.53,52,2276,#84a9cd,,N
2026-09-21,종합,전체 카테고리,긍정,41,성과,10,0.44,52,2276,#87acd0,,N
2026-09-21,종합,전체 카테고리,긍정,42,상장,10,0.44,52,2276,#8ab0d3,,N
2026-09-21,종합,전체 카테고리,긍정,43,호황,9,0.4,52,2276,#8db3d6,,N
2026-09-21,종합,전체 카테고리,긍정,44,평화,9,0.4,52,2276,#90b6d9,,N
2026-09-21,종합,전체 카테고리,긍정,45,우수,9,0.4,52,2276,#93b9dc,,N
2026-09-21,종합,전체 카테고리,긍정,46,개막,8,0.35,52,2276,#96bddf,,N
2026-09-21,종합,전체 카테고리,긍정,47,개최,8,0.35,52,2276,#99c0e1,,N
2026-09-21,종합,전체 카테고리,긍정,48,우대,8,0.35,52,2276,#9cc3e4,,N
2026-09-21,종합,전체 카테고리,긍정,49,신뢰,7,0.31,52,2276,#9fc6e7,,N
2026-09-21,종합,전체 카테고리,긍정,50,협약,7,0.31,52,2276,#a2caea,,N
2026-09-21,종합,전체 카테고리,긍정,51,반등,4,0.18,52,2276,#a5cded,,N
2026-09-21,종합,전체 카테고리,긍정,52,순항,4,0.18,52,2276,#a8d0f0,,N
2026-09-21,종합,전체 카테고리,부정,1,의혹,239,13.1,49,1825,#7a0a12,#7a0a12,Y
2026-09-21,종합,전체 카테고리,부정,2,사퇴,207,11.34,49,1825,#7c0d15,#871b22,Y
2026-09-21,종합,전체 카테고리,부정,3,수사,126,6.9,49,1825,#7f1018,#942c33,Y
2026-09-21,종합,전체 카테고리,부정,4,부담,108,5.92,49,1825,#82141b,#a23e43,Y
2026-09-21,종합,전체 카테고리,부정,5,전쟁,103,5.64,49,1825,#84171e,#af4f54,Y
2026-09-21,종합,전체 카테고리,부정,6,논란,97,5.32,49,1825,#861a21,#bd6164,Y
2026-09-21,종합,전체 카테고리,부정,7,위험,85,4.66,49,1825,#891e25,#ca7275,Y
2026-09-21,종합,전체 카테고리,부정,8,소송,64,3.51,49,1825,#8b2127,#d88485,Y
2026-09-21,종합,전체 카테고리,부정,9,취소,58,3.18,49,1825,#8e242a,#e59596,Y
2026-09-21,종합,전체 카테고리,부정,10,반대,58,3.18,49,1825,#91272e,#f2a6a6,Y
2026-09-21,종합,전체 카테고리,부정,11,비판,52,2.85,49,1825,#932a31,,N
2026-09-21,종합,전체 카테고리,부정,12,성추행,47,2.58,49,1825,#952d34,,N
2026-09-21,종합,전체 카테고리,부정,13,우려,42,2.3,49,1825,#983137,,N
2026-09-21,종합,전체 카테고리,부정,14,위반,38,2.08,49,1825,#9a343a,,N
2026-09-21,종합,전체 카테고리,부정,15,불법,35,1.92,49,1825,#9d373d,,N
2026-09-21,종합,전체 카테고리,부정,16,하락,34,1.86,49,1825,#a03b40,,N
2026-09-21,종합,전체 카테고리,부정,17,위조,29,1.59,49,1825,#a23e43,,N
2026-09-21,종합,전체 카테고리,부정,18,규제,27,1.48,49,1825,#a44146,,N
2026-09-21,종합,전체 카테고리,부정,19,부실,27,1.48,49,1825,#a7454a,,N
2026-09-21,종합,전체 카테고리,부정,20,혐의,26,1.42,49,1825,#aa484d,,N
2026-09-21,종합,전체 카테고리,부정,21,경고,23,1.26,49,1825,#ac4b50,,N
2026-09-21,종합,전체 카테고리,부정,22,제한,23,1.26,49,1825,#af4f53,,N
2026-09-21,종합,전체 카테고리,부정,23,파업,20,1.1,49,1825,#b15256,,N
2026-09-21,종합,전체 카테고리,부정,24,감소,19,1.04,49,1825,#b35559,,N
2026-09-21,종합,전체 카테고리,부정,25,실업,19,1.04,49,1825,#b6585c,,N
2026-09-21,종합,전체 카테고리,부정,26,피해,18,0.99,49,1825,#b95b5f,,N
2026-09-21,종합,전체 카테고리,부정,27,중단,18,0.99,49,1825,#bb5e62,,N
2026-09-21,종합,전체 카테고리,부정,28,실패,16,0.88,49,1825,#be6266,,N
2026-09-21,종합,전체 카테고리,부정,29,유출,13,0.71,49,1825,#c06568,,N
2026-09-21,종합,전체 카테고리,부정,30,폐지,12,0.66,49,1825,#c2686b,,N
2026-09-21,종합,전체 카테고리,부정,31,위협,12,0.66,49,1825,#c56c6f,,N
2026-09-21,종합,전체 카테고리,부정,32,사고,10,0.55,49,1825,#c86f72,,N
2026-09-21,종합,전체 카테고리,부정,33,철회,10,0.55,49,1825,#ca7275,,N
2026-09-21,종합,전체 카테고리,부정,34,위기,10,0.55,49,1825,#cd7678,,N
2026-09-21,종합,전체 카테고리,부정,35,공포,9,0.49,49,1825,#cf797b,,N
2026-09-21,종합,전체 카테고리,부정,36,손실,9,0.49,49,1825,#d27c7e,,N
2026-09-21,종합,전체 카테고리,부정,37,재난,8,0.44,49,1825,#d47f81,,N
2026-09-21,종합,전체 카테고리,부정,38,연체,8,0.44,49,1825,#d78384,,N
2026-09-21,종합,전체 카테고리,부정,39,거부,7,0.38,49,1825,#d98687,,N
2026-09-21,종합,전체 카테고리,부정,40,갈등,7,0.38,49,1825,#dc898b,,N
2026-09-21,종합,전체 카테고리,부정,41,체포,7,0.38,49,1825,#de8c8e,,N
2026-09-21,종합,전체 카테고리,부정,42,충돌,6,0.33,49,1825,#e18f91,,N
2026-09-21,종합,전체 카테고리,부정,43,사망,6,0.33,49,1825,#e39394,,N
2026-09-21,종합,전체 카테고리,부정,44,논쟁,6,0.33,49,1825,#e69697,,N
2026-09-21,종합,전체 카테고리,부정,45,기소,6,0.33,49,1825,#e8999a,,N
2026-09-21,종합,전체 카테고리,부정,46,축소,6,0.33,49,1825,#eb9d9d,,N
2026-09-21,종합,전체 카테고리,부정,47,보복,5,0.27,49,1825,#eda0a0,,N
2026-09-21,종합,전체 카테고리,부정,48,혐오,5,0.27,49,1825,#f0a3a3,,N
2026-09-21,종합,전체 카테고리,부정,49,반발,5,0.27,49,1825,#f2a6a6,,N
