날짜,분석단위,대상,기사수,키워드종수,누적빈도,긍정단어수,긍정총빈도,부정단어수,부정총빈도,감성지수,상위키워드TOP5,대표긍정어TOP3,대표부정어TOP3,인사이트
2026-09-21,신문사x카테고리,데일리안/경제,20,100,1544,4,68,2,24,47.8,금리(73); 농지(43); 은행(32); 시장(31); 투자자(29),확대(25); 상승(22); 투자(12),부담(16); 불법(8),"데일리안/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(73회), '농지'(43회), '은행'(32회) 순입니다. 감성지수 +47.8로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,데일리안/문화,20,100,1102,6,67,1,11,71.8,교통(27); 운영(26); 서울(25); 데일리안(24); 드라마(22),공연(18); 확대(15); 최대(10),논란(11),"데일리안/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '교통'(27회), '운영'(26회), '서울'(25회) 순입니다. 감성지수 +71.8로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,데일리안/사회,20,100,1109,7,80,4,41,32.2,서울(53); 도시(37); 학생(25); 유학(20); 개발(19),지원(15); 안전(13); 축제(13),혐의(13); 사고(10); 위조(9),"데일리안/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '서울'(53회), '도시'(37회), '학생'(25회) 순입니다. 감성지수 +32.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,데일리안/세계,20,100,1075,8,93,5,41,38.8,한국(38); 이란(35); 일본(34); 금메달(32); 미국(31),금메달(32); 우승(16); 투자(9),전쟁(12); 경고(12); 취소(6),"데일리안/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '한국'(38회), '이란'(35회), '일본'(34회) 순입니다. 감성지수 +38.8로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,데일리안/이슈,20,100,1383,7,91,5,57,23.0,금리(67); 대출(39); 발레(37); 투자자(26); 의원(25),계약(18); 최고(14); 확대(14),사퇴(14); 의혹(13); 부담(12),"데일리안/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(67회), '대출'(39회), '발레'(37회) 순입니다. 감성지수 +23.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,데일리안/정치,20,100,1750,3,42,6,128,-50.6,의원(68); 북한(60); 후보자(55); 발사(49); 대통령(45),확보(18); 유치(15); 선정(9),의혹(37); 사퇴(35); 성추행(25),"데일리안/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(68회), '북한'(60회), '후보자'(55회) 순입니다. 감성지수 -50.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,데일리안/주요뉴스,40,100,1646,4,47,5,131,-47.2,후보자(73); 의원(53); 대통령(44); 사퇴(41); 인사(37),투자(13); 상승(12); 확대(11),사퇴(41); 의혹(37); 성추행(22),"데일리안/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(73회), '의원'(53회), '대통령'(44회) 순입니다. 감성지수 -47.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,매일신문/IT과학,20,100,1329,4,48,4,39,10.3,반도체(39); 버스(35); 모델(34); 기업(31); 개발(28),확대(15); 안전(13); 최고(11),위험(14); 규제(9); 유출(8),"매일신문/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '반도체'(39회), '버스'(35회), '모델'(34회) 순입니다. 감성지수 +10.3로 긍정 어휘가 다소 우세합니다."
2026-09-21,신문사x카테고리,매일신문/경제,20,100,1555,8,105,3,32,53.3,시장(58); 반도체(58); 산업(41); 명절(33); 가격(32),증가(26); 확대(18); 성장(14),부담(14); 우려(9); 감소(9),"매일신문/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '시장'(58회), '반도체'(58회), '산업'(41회) 순입니다. 감성지수 +53.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,매일신문/문화,20,100,1078,3,45,1,7,73.1,대구(74); 여권(25); 바람(21); 풍경(20); 문화(19),전시(17); 지원(15); 공연(13),거부(7),"매일신문/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대구'(74회), '여권'(25회), '바람'(21회) 순입니다. 감성지수 +73.1로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,매일신문/사회,20,100,890,8,72,4,34,35.8,달성군(26); 사업(25); 지역(24); 부산(23); 지원(19),지원(19); 참여(12); 감사(9),취소(13); 의혹(8); 소송(7),"매일신문/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '달성군'(26회), '사업'(25회), '지역'(24회) 순입니다. 감성지수 +35.8로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,매일신문/세계,20,100,1490,3,47,2,19,42.4,아시안(46); 게임(46); 나고야(46); 일본(44); 한국(43),금메달(28); 합의(11); 개막(8),경고(11); 위험(8),"매일신문/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '아시안'(46회), '게임'(46회), '나고야'(46회) 순입니다. 감성지수 +42.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,매일신문/이슈,20,100,1000,3,22,7,90,-60.7,후보자(37); 민주당(25); 인사(25); 의혹(24); 조회(21),감사(8); 채용(8); 인정(6),의혹(24); 취소(16); 사퇴(15),"매일신문/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(37회), '민주당'(25회), '인사'(25회) 순입니다. 감성지수 -60.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,매일신문/정치,20,100,1272,3,37,7,79,-36.2,대통령(85); 농지(45); 북한(34); 조사(33); 회견(32),감사(15); 확보(12); 상승(10),비판(18); 사퇴(13); 의혹(12),"매일신문/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(85회), '농지'(45회), '북한'(34회) 순입니다. 감성지수 -36.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,매일신문/주요뉴스,40,100,1332,4,31,10,145,-64.8,대통령(53); 후보자(51); 농지(45); 조사(35); 인사(35),상승(8); 감사(8); 채용(8),의혹(29); 수사(21); 사퇴(20),"매일신문/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(53회), '후보자'(51회), '농지'(45회) 순입니다. 감성지수 -64.8로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,문화일보/IT과학,20,100,1167,6,63,2,15,61.5,게임(35); 반도체(34); 아이폰(33); 기업(28); 투자(24),투자(24); 출시(9); 강화(8),규제(8); 위험(7),"문화일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '게임'(35회), '반도체'(34회), '아이폰'(33회) 순입니다. 감성지수 +61.5로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,문화일보/경제,20,100,1155,6,58,1,7,78.5,게임(33); 기업(25); 일본(24); 주주(20); 개발(20),상승(14); 채용(11); 참여(10),제한(7),"문화일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '게임'(33회), '기업'(25회), '일본'(24회) 순입니다. 감성지수 +78.5로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,문화일보/문화,20,100,783,4,26,3,17,20.9,거래(26); 현지(18); 한국(16); 니체(15); 뉴욕(15),공연(10); 지원(6); 우승(5),논란(6); 논쟁(6); 혐오(5),"문화일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '거래'(26회), '현지'(18회), '한국'(16회) 순입니다. 감성지수 +20.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,문화일보/사회,20,100,1141,7,101,3,23,62.9,서울(49); 접종(46); 도시(29); 지원(24); 예방(22),지원(24); 안전(22); 참여(17),재난(8); 부담(8); 제한(7),"문화일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '서울'(49회), '접종'(46회), '도시'(29회) 순입니다. 감성지수 +62.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,문화일보/세계,20,100,1156,4,41,3,30,15.5,한국(47); 일본(44); 트럼프(31); 대회(29); 아시안(26),금메달(19); 승리(8); 투자(8),위험(12); 전쟁(10); 소송(8),"문화일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '한국'(47회), '일본'(44회), '트럼프'(31회) 순입니다. 감성지수 +15.5로 긍정 어휘가 다소 우세합니다."
2026-09-21,신문사x카테고리,문화일보/이슈,20,100,898,4,24,8,92,-58.6,후보자(27); 대통령(25); 정부(23); 지지(22); 민주당(22),혁신(8); 고용(6); 최대(5),수사(21); 의혹(20); 사퇴(17),"문화일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(27회), '대통령'(25회), '정부'(23회) 순입니다. 감성지수 -58.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,문화일보/정치,20,100,1515,3,32,5,109,-54.6,전쟁(46); 대통령(41); 국민(40); 후보자(38); 정부(37),지원(13); 동맹(10); 평화(9),전쟁(46); 수사(20); 반대(15),"문화일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '전쟁'(46회), '대통령'(41회), '국민'(40회) 순입니다. 감성지수 -54.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,문화일보/주요뉴스,40,100,1003,4,30,6,66,-37.5,지지(38); 조사(37); 대통령(34); 국민(28); 의원(27),상승(11); 신뢰(7); 우승(6),사퇴(15); 수사(12); 의혹(10),"문화일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '지지'(38회), '조사'(37회), '대통령'(34회) 순입니다. 감성지수 -37.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,아시아경제/IT과학,20,100,1690,4,46,0,0,100.0,연구(69); 발사(56); 우주(43); 교수(40); 과학(34),성공(15); 참여(11); 안전(10),,"아시아경제/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '연구'(69회), '발사'(56회), '우주'(43회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,아시아경제/경제,20,100,748,8,71,0,0,100.0,버터(19); 임상(18); 미국(17); 지원(15); 환자(15),지원(15); 확대(14); 혜택(10),,"아시아경제/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '버터'(19회), '임상'(18회), '미국'(17회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,아시아경제/문화,20,100,1122,13,152,0,0,100.0,교육(31); 현대차(29); 안전(28); 콩쿠르(23); 브랜드(22),안전(28); 우승(17); 협력(16),,"아시아경제/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '교육'(31회), '현대차'(29회), '안전'(28회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,아시아경제/사회,20,100,1006,4,42,3,32,13.5,농지(46); 서버(25); 간호사(22); 양육비(21); 학생(18),지원(13); 안전(12); 참여(11),위반(13); 폐지(12); 불법(7),"아시아경제/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '농지'(46회), '서버'(25회), '간호사'(22회) 순입니다. 감성지수 +13.5로 긍정 어휘가 다소 우세합니다."
2026-09-21,신문사x카테고리,아시아경제/세계,20,100,986,3,36,3,19,30.9,나고야(33); 일본(33); 한국(32); 남자(27); 아이치(23),금메달(21); 우승(9); 증가(6),위험(8); 소송(6); 유출(5),"아시아경제/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '나고야'(33회), '일본'(33회), '한국'(32회) 순입니다. 감성지수 +30.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,아시아경제/이슈,20,100,1534,5,52,5,66,-11.9,기업(43); 공장(40); 일본(39); 매수(32); 대출(30),성장(12); 상승(11); 안전(10),위조(20); 부담(13); 위험(12),"아시아경제/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(43회), '공장'(40회), '일본'(39회) 순입니다. 감성지수 -11.9로 부정 어휘가 다소 우세합니다."
2026-09-21,신문사x카테고리,아시아경제/정치,20,100,825,2,8,2,9,-5.9,발사(64); 미사일(60); 북한(59); 탄도(43); 조사(21),반등(4); 순항(4),반발(5); 위협(4),"아시아경제/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '발사'(64회), '미사일'(60회), '북한'(59회) 순입니다. 감성지수 -5.9로 부정 어휘가 다소 우세합니다."
2026-09-21,신문사x카테고리,아시아경제/주요뉴스,40,100,1757,6,97,4,55,27.6,기업(83); 구조(78); 조정(72); 금리(56); 공장(41),투자(24); 성장(23); 개선(16),부담(18); 부실(15); 위험(12),"아시아경제/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(83회), '구조'(78회), '조정'(72회) 순입니다. 감성지수 +27.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,조선일보/IT과학,20,100,1445,3,34,5,58,-26.1,기업(41); 기술(40); 오픈(32); 킬 스위치(31); 개발(31),안전(14); 계약(10); 성과(10),중단(18); 위험(12); 규제(10),"조선일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(41회), '기술'(40회), '오픈'(32회) 순입니다. 감성지수 -26.1로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,조선일보/경제,20,100,1786,7,142,4,39,56.9,금리(77); 지역(56); 농지(48); 서울(45); 가격(45),상승(45); 투자(25); 배당(24),불법(10); 하락(10); 부담(10),"조선일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(77회), '지역'(56회), '농지'(48회) 순입니다. 감성지수 +56.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,조선일보/문화,20,100,1006,4,44,4,40,4.8,한국(31); 서울(26); 마라톤(22); 사랑(21); 전쟁(20),공연(17); 전시(14); 지원(7),전쟁(20); 갈등(7); 체포(7),"조선일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '한국'(31회), '서울'(26회), '마라톤'(22회) 순입니다. 감성지수 +4.8로 긍정과 부정이 비슷한 수준합니다."
2026-09-21,신문사x카테고리,조선일보/사회,20,100,879,1,12,8,74,-72.1,교섭(29); 서울(23); 파업(20); 결정(18); 예산(17),확대(12),파업(20); 감소(10); 손실(9),"조선일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '교섭'(29회), '서울'(23회), '파업'(20회) 순입니다. 감성지수 -72.1로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,조선일보/세계,20,100,1278,3,59,3,23,43.9,게임(52); 아시안(51); 한국(46); 금메달(37); 남자(32),금메달(37); 우승(16); 승리(6),반대(10); 전쟁(7); 비판(6),"조선일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '게임'(52회), '아시안'(51회), '한국'(46회) 순입니다. 감성지수 +43.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,조선일보/이슈,20,100,1461,6,85,4,34,42.9,미국(49); 대통령(44); 지역(40); 인사(38); 그린란드(38),배당(24); 상승(20); 합의(12),수사(10); 의혹(8); 사퇴(8),"조선일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(49회), '대통령'(44회), '지역'(40회) 순입니다. 감성지수 +42.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,조선일보/정치,20,100,1352,3,23,4,70,-50.5,후보자(71); 대통령(66); 인사(45); 의원(35); 장관(32),합의(10); 협력(7); 투자(6),수사(26); 의혹(20); 사퇴(15),"조선일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(71회), '대통령'(66회), '인사'(45회) 순입니다. 감성지수 -50.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-21,신문사x카테고리,조선일보/주요뉴스,40,100,1317,2,19,7,60,-51.9,대통령(76); 농지(48); 국민(37); 개헌(30); 미국(29),금메달(10); 합의(9),불법(10); 실패(10); 수사(9),"조선일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(76회), '농지'(48회), '국민'(37회) 순입니다. 감성지수 -51.9로 부정 어휘가 뚜렷하게 우세합니다."
