날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-17,문화일보,IT과학,긍정,1,협력,22,19.3,9,114,#0d2b5c,#0d2b5c,Y
2026-09-17,문화일보,IT과학,긍정,2,지원,21,18.42,9,114,#20406f,#20406f,Y
2026-09-17,문화일보,IT과학,긍정,3,강화,14,12.28,9,114,#345481,#345481,Y
2026-09-17,문화일보,IT과학,긍정,4,최대,12,10.53,9,114,#476994,#476994,Y
2026-09-17,문화일보,IT과학,긍정,5,성장,10,8.77,9,114,#5b7ea6,#5b7ea6,Y
2026-09-17,문화일보,IT과학,긍정,6,투자,9,7.89,9,114,#6e93b9,#6e93b9,Y
2026-09-17,문화일보,IT과학,긍정,7,확대,9,7.89,9,114,#82a7cb,#82a7cb,Y
2026-09-17,문화일보,IT과학,긍정,8,출시,9,7.89,9,114,#95bcde,#95bcde,Y
2026-09-17,문화일보,IT과학,긍정,9,참여,8,7.02,9,114,#a8d0f0,#a8d0f0,Y
2026-09-17,문화일보,IT과학,부정,1,유출,16,47.06,3,34,#7a0a12,#7a0a12,Y
2026-09-17,문화일보,IT과학,부정,2,사고,10,29.41,3,34,#b6585c,#b6585c,Y
2026-09-17,문화일보,IT과학,부정,3,위협,8,23.53,3,34,#f2a6a6,#f2a6a6,Y
