날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-03,조선일보,사회,긍정,1,취업,13,52.0,2,25,#0d2b5c,#0d2b5c,Y
2026-09-03,조선일보,사회,긍정,2,지원,12,48.0,2,25,#a8d0f0,#a8d0f0,Y
2026-09-03,조선일보,사회,부정,1,수사,49,31.61,12,155,#7a0a12,#7a0a12,Y
2026-09-03,조선일보,사회,부정,2,자살,22,14.19,12,155,#85181f,#871b22,Y
2026-09-03,조선일보,사회,부정,3,비판,13,8.39,12,155,#90262d,#942c33,Y
2026-09-03,조선일보,사회,부정,4,살인,12,7.74,12,155,#9a343a,#a23e43,Y
2026-09-03,조선일보,사회,부정,5,혐의,11,7.1,12,155,#a64348,#af4f54,Y
2026-09-03,조선일보,사회,부정,6,기소,9,5.81,12,155,#b15155,#bd6164,Y
2026-09-03,조선일보,사회,부정,7,사고,8,5.16,12,155,#bb5f63,#ca7275,Y
2026-09-03,조선일보,사회,부정,8,의혹,7,4.52,12,155,#c66d70,#d88485,Y
2026-09-03,조선일보,사회,부정,9,적자,6,3.87,12,155,#d27c7e,#e59596,Y
2026-09-03,조선일보,사회,부정,10,부담,6,3.87,12,155,#dc8a8b,#f2a6a6,Y
2026-09-03,조선일보,사회,부정,11,성폭행,6,3.87,12,155,#e79899,,N
2026-09-03,조선일보,사회,부정,12,범죄,6,3.87,12,155,#f2a6a6,,N
