날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-23,문화일보,정치,긍정,1,평화,14,22.22,7,63,#0d2b5c,#0d2b5c,Y
2026-09-23,문화일보,정치,긍정,2,협력,14,22.22,7,63,#274674,#274674,Y
2026-09-23,문화일보,정치,긍정,3,합의,8,12.7,7,63,#41628d,#41628d,Y
2026-09-23,문화일보,정치,긍정,4,안정,7,11.11,7,63,#5b7ea6,#5b7ea6,Y
2026-09-23,문화일보,정치,긍정,5,신뢰,7,11.11,7,63,#7499bf,#7499bf,Y
2026-09-23,문화일보,정치,긍정,6,전시,7,11.11,7,63,#8eb5d8,#8eb5d8,Y
2026-09-23,문화일보,정치,긍정,7,안전,6,9.52,7,63,#a8d0f0,#a8d0f0,Y
2026-09-23,문화일보,정치,부정,1,폭발,18,37.5,4,48,#7a0a12,#7a0a12,Y
2026-09-23,문화일보,정치,부정,2,사고,15,31.25,4,48,#a23e43,#a23e43,Y
2026-09-23,문화일보,정치,부정,3,비판,8,16.67,4,48,#ca7275,#ca7275,Y
2026-09-23,문화일보,정치,부정,4,거부,7,14.58,4,48,#f2a6a6,#f2a6a6,Y
