날짜,언론사,카테고리,기사수,상위키워드,인사이트,생성시각,상태,키워드종수,긍정총빈도,부정총빈도,감성지수
2026-09-22,문화일보,정치,20,대통령(76); 의원(37); 지뢰(29); 국내(26); 사업(23),"2026-09-22 문화일보(정치) 기사 20건 분석 결과, 상위 키워드는 '대통령'(76회), '의원'(37회), '지뢰'(29회), '국내'(26회), '사업'(23회) 순으로 나타났습니다. 특히 '대통령' 관련 이슈가 가장 두드러졌으며, 대표 헤드라인은 ""[속보]뉴욕간 대통령의 SNS “강남불패는 과거 이야기”"" 입니다.",2026-09-22 09:03:41,성공,100,20,73,-57.0
