날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-08,아시아경제,이슈,긍정,1,투자,19,26.03,6,73,#0d2b5c,#0d2b5c,Y
2026-09-08,아시아경제,이슈,긍정,2,상승,14,19.18,6,73,#2c4c7a,#2c4c7a,Y
2026-09-08,아시아경제,이슈,긍정,3,증가,11,15.07,6,73,#4b6d97,#4b6d97,Y
2026-09-08,아시아경제,이슈,긍정,4,급등,10,13.7,6,73,#6a8eb5,#6a8eb5,Y
2026-09-08,아시아경제,이슈,긍정,5,상장,10,13.7,6,73,#89afd2,#89afd2,Y
2026-09-08,아시아경제,이슈,긍정,6,성과,9,12.33,6,73,#a8d0f0,#a8d0f0,Y
2026-09-08,아시아경제,이슈,부정,1,전쟁,14,32.56,4,43,#7a0a12,#7a0a12,Y
2026-09-08,아시아경제,이슈,부정,2,갈등,12,27.91,4,43,#a23e43,#a23e43,Y
2026-09-08,아시아경제,이슈,부정,3,보복,9,20.93,4,43,#ca7275,#ca7275,Y
2026-09-08,아시아경제,이슈,부정,4,폐지,8,18.6,4,43,#f2a6a6,#f2a6a6,Y
