날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-21,문화일보,이슈,긍정,1,혁신,8,33.33,4,24,#0d2b5c,#0d2b5c,Y
2026-09-21,문화일보,이슈,긍정,2,고용,6,25.0,4,24,#41628d,#41628d,Y
2026-09-21,문화일보,이슈,긍정,3,최대,5,20.83,4,24,#7499bf,#7499bf,Y
2026-09-21,문화일보,이슈,긍정,4,지원,5,20.83,4,24,#a8d0f0,#a8d0f0,Y
2026-09-21,문화일보,이슈,부정,1,수사,21,22.83,8,92,#7a0a12,#7a0a12,Y
2026-09-21,문화일보,이슈,부정,2,의혹,20,21.74,8,92,#8b2027,#8b2027,Y
2026-09-21,문화일보,이슈,부정,3,사퇴,17,18.48,8,92,#9c373c,#9c373c,Y
2026-09-21,문화일보,이슈,부정,4,실업,9,9.78,8,92,#ad4d51,#ad4d51,Y
2026-09-21,문화일보,이슈,부정,5,반대,9,9.78,8,92,#bf6367,#bf6367,Y
2026-09-21,문화일보,이슈,부정,6,기소,6,6.52,8,92,#d0797c,#d0797c,Y
2026-09-21,문화일보,이슈,부정,7,위반,5,5.43,8,92,#e19091,#e19091,Y
2026-09-21,문화일보,이슈,부정,8,혐의,5,5.43,8,92,#f2a6a6,#f2a6a6,Y
