날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-02,데일리안,이슈,긍정,1,투자,15,16.67,8,90,#0d2b5c,#0d2b5c,Y
2026-09-02,데일리안,이슈,긍정,2,최대,14,15.56,8,90,#234271,#234271,Y
2026-09-02,데일리안,이슈,긍정,3,출시,13,14.44,8,90,#395a86,#395a86,Y
2026-09-02,데일리안,이슈,긍정,4,확대,13,14.44,8,90,#4f729b,#4f729b,Y
2026-09-02,데일리안,이슈,긍정,5,최고,11,12.22,8,90,#6689b1,#6689b1,Y
2026-09-02,데일리안,이슈,긍정,6,지원,8,8.89,8,90,#7ca1c6,#7ca1c6,Y
2026-09-02,데일리안,이슈,긍정,7,증가,8,8.89,8,90,#92b9db,#92b9db,Y
2026-09-02,데일리안,이슈,긍정,8,혜택,8,8.89,8,90,#a8d0f0,#a8d0f0,Y
2026-09-02,데일리안,이슈,부정,1,우려,18,22.22,6,81,#7a0a12,#7a0a12,Y
2026-09-02,데일리안,이슈,부정,2,부담,15,18.52,6,81,#922930,#922930,Y
2026-09-02,데일리안,이슈,부정,3,논란,14,17.28,6,81,#aa484d,#aa484d,Y
2026-09-02,데일리안,이슈,부정,4,취소,14,17.28,6,81,#c2686b,#c2686b,Y
2026-09-02,데일리안,이슈,부정,5,손실,11,13.58,6,81,#da8788,#da8788,Y
2026-09-02,데일리안,이슈,부정,6,하락,9,11.11,6,81,#f2a6a6,#f2a6a6,Y
