날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-09,매일신문,정치,긍정,1,협력,12,22.22,6,54,#0d2b5c,#0d2b5c,Y
2026-09-09,매일신문,정치,긍정,2,지원,11,20.37,6,54,#2c4c7a,#2c4c7a,Y
2026-09-09,매일신문,정치,긍정,3,확보,9,16.67,6,54,#4b6d97,#4b6d97,Y
2026-09-09,매일신문,정치,긍정,4,투자,8,14.81,6,54,#6a8eb5,#6a8eb5,Y
2026-09-09,매일신문,정치,긍정,5,배당,7,12.96,6,54,#89afd2,#89afd2,Y
2026-09-09,매일신문,정치,긍정,6,최고,7,12.96,6,54,#a8d0f0,#a8d0f0,Y
2026-09-09,매일신문,정치,부정,1,의혹,19,20.65,8,92,#7a0a12,#7a0a12,Y
2026-09-09,매일신문,정치,부정,2,비판,16,17.39,8,92,#8b2027,#8b2027,Y
2026-09-09,매일신문,정치,부정,3,청탁,13,14.13,8,92,#9c373c,#9c373c,Y
2026-09-09,매일신문,정치,부정,4,수사,12,13.04,8,92,#ad4d51,#ad4d51,Y
2026-09-09,매일신문,정치,부정,5,논란,9,9.78,8,92,#bf6367,#bf6367,Y
2026-09-09,매일신문,정치,부정,6,재판,9,9.78,8,92,#d0797c,#d0797c,Y
2026-09-09,매일신문,정치,부정,7,혐의,8,8.7,8,92,#e19091,#e19091,Y
2026-09-09,매일신문,정치,부정,8,갈등,6,6.52,8,92,#f2a6a6,#f2a6a6,Y
