날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-22,데일리안,이슈,긍정,1,확대,20,26.67,7,75,#0d2b5c,#0d2b5c,Y
2026-09-22,데일리안,이슈,긍정,2,계약,11,14.67,7,75,#274674,#274674,Y
2026-09-22,데일리안,이슈,긍정,3,유치,11,14.67,7,75,#41628d,#41628d,Y
2026-09-22,데일리안,이슈,긍정,4,상승,9,12.0,7,75,#5b7ea6,#5b7ea6,Y
2026-09-22,데일리안,이슈,긍정,5,최대,8,10.67,7,75,#7499bf,#7499bf,Y
2026-09-22,데일리안,이슈,긍정,6,지원,8,10.67,7,75,#8eb5d8,#8eb5d8,Y
2026-09-22,데일리안,이슈,긍정,7,투자,8,10.67,7,75,#a8d0f0,#a8d0f0,Y
2026-09-22,데일리안,이슈,부정,1,부담,24,25.0,7,96,#7a0a12,#7a0a12,Y
2026-09-22,데일리안,이슈,부정,2,수사,20,20.83,7,96,#8e242a,#8e242a,Y
2026-09-22,데일리안,이슈,부정,3,논란,14,14.58,7,96,#a23e43,#a23e43,Y
2026-09-22,데일리안,이슈,부정,4,혐의,12,12.5,7,96,#b6585c,#b6585c,Y
2026-09-22,데일리안,이슈,부정,5,규제,9,9.38,7,96,#ca7275,#ca7275,Y
2026-09-22,데일리안,이슈,부정,6,사퇴,9,9.38,7,96,#de8c8e,#de8c8e,Y
2026-09-22,데일리안,이슈,부정,7,의혹,8,8.33,7,96,#f2a6a6,#f2a6a6,Y
