날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-01,매일신문,세계,긍정,1,지원,11,100.0,1,11,#0d2b5c,#0d2b5c,Y
2026-09-01,매일신문,세계,부정,1,재난,12,15.58,10,77,#7a0a12,#7a0a12,Y
2026-09-01,매일신문,세계,부정,2,피해,10,12.99,10,77,#871b22,#871b22,Y
2026-09-01,매일신문,세계,부정,3,실종,8,10.39,10,77,#942c33,#942c33,Y
2026-09-01,매일신문,세계,부정,4,경고,7,9.09,10,77,#a23e43,#a23e43,Y
2026-09-01,매일신문,세계,부정,5,위험,7,9.09,10,77,#af4f54,#af4f54,Y
2026-09-01,매일신문,세계,부정,6,부패,7,9.09,10,77,#bd6164,#bd6164,Y
2026-09-01,매일신문,세계,부정,7,사망,7,9.09,10,77,#ca7275,#ca7275,Y
2026-09-01,매일신문,세계,부정,8,훼손,7,9.09,10,77,#d88485,#d88485,Y
2026-09-01,매일신문,세계,부정,9,사고,6,7.79,10,77,#e59596,#e59596,Y
2026-09-01,매일신문,세계,부정,10,갈등,6,7.79,10,77,#f2a6a6,#f2a6a6,Y
