날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-19,조선일보,정치,긍정,1,투자,10,43.48,3,23,#0d2b5c,#0d2b5c,Y
2026-09-19,조선일보,정치,긍정,2,동맹,7,30.43,3,23,#5b7ea6,#5b7ea6,Y
2026-09-19,조선일보,정치,긍정,3,소통,6,26.09,3,23,#a8d0f0,#a8d0f0,Y
2026-09-19,조선일보,정치,부정,1,취소,31,21.38,10,145,#7a0a12,#7a0a12,Y
2026-09-19,조선일보,정치,부정,2,조작,21,14.48,10,145,#871b22,#871b22,Y
2026-09-19,조선일보,정치,부정,3,기소,17,11.72,10,145,#942c33,#942c33,Y
2026-09-19,조선일보,정치,부정,4,논란,16,11.03,10,145,#a23e43,#a23e43,Y
2026-09-19,조선일보,정치,부정,5,수사,16,11.03,10,145,#af4f54,#af4f54,Y
2026-09-19,조선일보,정치,부정,6,하락,12,8.28,10,145,#bd6164,#bd6164,Y
2026-09-19,조선일보,정치,부정,7,비판,9,6.21,10,145,#ca7275,#ca7275,Y
2026-09-19,조선일보,정치,부정,8,의혹,9,6.21,10,145,#d88485,#d88485,Y
2026-09-19,조선일보,정치,부정,9,재판,8,5.52,10,145,#e59596,#e59596,Y
2026-09-19,조선일보,정치,부정,10,반발,6,4.14,10,145,#f2a6a6,#f2a6a6,Y
