날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-05,매일신문,세계,긍정,1,투자,10,33.33,4,30,#0d2b5c,#0d2b5c,Y
2026-09-05,매일신문,세계,긍정,2,전시,7,23.33,4,30,#41628d,#41628d,Y
2026-09-05,매일신문,세계,긍정,3,협력,7,23.33,4,30,#7499bf,#7499bf,Y
2026-09-05,매일신문,세계,긍정,4,안전,6,20.0,4,30,#a8d0f0,#a8d0f0,Y
2026-09-05,매일신문,세계,부정,1,피해,16,26.23,6,61,#7a0a12,#7a0a12,Y
2026-09-05,매일신문,세계,부정,2,실종,13,21.31,6,61,#922930,#922930,Y
2026-09-05,매일신문,세계,부정,3,재난,9,14.75,6,61,#aa484d,#aa484d,Y
2026-09-05,매일신문,세계,부정,4,취소,8,13.11,6,61,#c2686b,#c2686b,Y
2026-09-05,매일신문,세계,부정,5,위험,8,13.11,6,61,#da8788,#da8788,Y
2026-09-05,매일신문,세계,부정,6,우려,7,11.48,6,61,#f2a6a6,#f2a6a6,Y
