날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-02,아시아경제,이슈,긍정,1,확대,23,14.29,11,161,#0d2b5c,#0d2b5c,Y
2026-09-02,아시아경제,이슈,긍정,2,성장,18,11.18,11,161,#1c3b6b,#1e3d6c,Y
2026-09-02,아시아경제,이슈,긍정,3,혜택,18,11.18,11,161,#2c4c7a,#2f4f7d,Y
2026-09-02,아시아경제,이슈,긍정,4,증가,17,10.56,11,161,#3b5c88,#41628d,Y
2026-09-02,아시아경제,이슈,긍정,5,지원,16,9.94,11,161,#4b6d97,#52749e,Y
2026-09-02,아시아경제,이슈,긍정,6,상승,15,9.32,11,161,#5b7ea6,#6387ae,Y
2026-09-02,아시아경제,이슈,긍정,7,최대,12,7.45,11,161,#6a8eb5,#7499bf,Y
2026-09-02,아시아경제,이슈,긍정,8,계약,12,7.45,11,161,#7a9fc4,#86accf,Y
2026-09-02,아시아경제,이슈,긍정,9,투자,11,6.83,11,161,#89afd2,#97bee0,Y
2026-09-02,아시아경제,이슈,긍정,10,고용,10,6.21,11,161,#99c0e1,#a8d0f0,Y
2026-09-02,아시아경제,이슈,긍정,11,개선,9,5.59,11,161,#a8d0f0,,N
2026-09-02,아시아경제,이슈,부정,1,부담,23,40.35,4,57,#7a0a12,#7a0a12,Y
2026-09-02,아시아경제,이슈,부정,2,하락,12,21.05,4,57,#a23e43,#a23e43,Y
2026-09-02,아시아경제,이슈,부정,3,실업,11,19.3,4,57,#ca7275,#ca7275,Y
2026-09-02,아시아경제,이슈,부정,4,전쟁,11,19.3,4,57,#f2a6a6,#f2a6a6,Y
