날짜,구분,카테고리,순위,단어,빈도수,감성
2026-09-07,데일리안,문화,1,정보,40,중립
2026-09-07,데일리안,문화,2,동해안,35,중립
2026-09-07,데일리안,문화,3,기온,32,중립
2026-09-07,데일리안,문화,4,산지,32,중립
2026-09-07,데일리안,문화,5,제주도,28,중립
2026-09-07,데일리안,문화,6,브랜드,28,중립
2026-09-07,데일리안,문화,7,케어,27,중립
2026-09-07,데일리안,문화,8,활용,25,중립
2026-09-07,데일리안,문화,9,사업,24,중립
2026-09-07,데일리안,문화,10,서울,23,중립
2026-09-07,데일리안,문화,11,최고,22,긍정
2026-09-07,데일리안,문화,12,보호,22,중립
2026-09-07,데일리안,문화,13,아침,21,중립
2026-09-07,데일리안,문화,14,문화,21,중립
2026-09-07,데일리안,문화,15,데이터,21,중립
2026-09-07,데일리안,문화,16,매거진,21,중립
2026-09-07,데일리안,문화,17,강원,21,중립
2026-09-07,데일리안,문화,18,날씨,20,중립
2026-09-07,데일리안,문화,19,화장품,20,중립
2026-09-07,데일리안,문화,20,제품,20,중립
2026-09-07,데일리안,문화,21,시장,20,중립
2026-09-07,데일리안,문화,22,애경,19,중립
2026-09-07,데일리안,문화,23,산업,18,중립
2026-09-07,데일리안,문화,24,지역,18,중립
2026-09-07,데일리안,문화,25,온라인,18,중립
2026-09-07,데일리안,문화,26,콘텐츠,18,중립
2026-09-07,데일리안,문화,27,인스타,17,중립
2026-09-07,데일리안,문화,28,성장,17,긍정
2026-09-07,데일리안,문화,29,대표,16,중립
2026-09-07,데일리안,문화,30,헤어,16,중립
2026-09-07,데일리안,문화,31,최저,15,중립
2026-09-07,데일리안,문화,32,출판사,15,중립
2026-09-07,데일리안,문화,33,블랙포레,15,중립
2026-09-07,데일리안,문화,34,데일리안,15,중립
2026-09-07,데일리안,문화,35,중심,15,중립
2026-09-07,데일리안,문화,36,확대,15,긍정
2026-09-07,데일리안,문화,37,환자,14,중립
2026-09-07,데일리안,문화,38,전국,14,중립
2026-09-07,데일리안,문화,39,관리,14,중립
2026-09-07,데일리안,문화,40,부문장,14,중립
2026-09-07,데일리안,문화,41,소비자,14,중립
2026-09-07,데일리안,문화,42,기능,13,중립
2026-09-07,데일리안,문화,43,탈모,13,중립
2026-09-07,데일리안,문화,44,경북,13,중립
2026-09-07,데일리안,문화,45,다양,13,중립
2026-09-07,데일리안,문화,46,지속,13,중립
2026-09-07,데일리안,문화,47,안팎,12,중립
2026-09-07,데일리안,문화,48,부산,12,중립
2026-09-07,데일리안,문화,49,수준,12,중립
2026-09-07,데일리안,문화,50,바람,12,중립
2026-09-07,데일리안,문화,51,이야기,12,중립
2026-09-07,데일리안,문화,52,기반,12,중립
2026-09-07,데일리안,문화,53,신경,11,중립
2026-09-07,데일리안,문화,54,강화,11,긍정
2026-09-07,데일리안,문화,55,제주,11,중립
2026-09-07,데일리안,문화,56,주요,11,중립
2026-09-07,데일리안,문화,57,자신,11,중립
2026-09-07,데일리안,문화,58,확산,11,중립
2026-09-07,데일리안,문화,59,운영,11,중립
2026-09-07,데일리안,문화,60,매출,11,중립
2026-09-07,데일리안,문화,61,기업,11,중립
2026-09-07,데일리안,문화,62,트림,11,중립
2026-09-07,데일리안,문화,63,미주,10,중립
2026-09-07,데일리안,문화,64,경쟁력,10,중립
2026-09-07,데일리안,문화,65,웨어러블,10,중립
2026-09-07,데일리안,문화,66,병원,10,중립
2026-09-07,데일리안,문화,67,판매,10,중립
2026-09-07,데일리안,문화,68,해안,10,중립
2026-09-07,데일리안,문화,69,안전,10,긍정
2026-09-07,데일리안,문화,70,서점,10,중립
2026-09-07,데일리안,문화,71,개발,10,중립
2026-09-07,데일리안,문화,72,국내,10,중립
2026-09-07,데일리안,문화,73,적용,10,중립
2026-09-07,데일리안,문화,74,모델,10,중립
2026-09-07,데일리안,문화,75,자체,10,중립
2026-09-07,데일리안,문화,76,시스템,10,중립
2026-09-07,데일리안,문화,77,백로,9,중립
2026-09-07,데일리안,문화,78,가능,9,중립
2026-09-07,데일리안,문화,79,글로벌,9,중립
2026-09-07,데일리안,문화,80,북동,9,중립
2026-09-07,데일리안,문화,81,동해,9,중립
2026-09-07,데일리안,문화,82,앞바다,9,중립
2026-09-07,데일리안,문화,83,남해,9,중립
2026-09-07,데일리안,문화,84,도움,9,중립
2026-09-07,데일리안,문화,85,시속,9,중립
2026-09-07,데일리안,문화,86,선택,9,중립
2026-09-07,데일리안,문화,87,독자,9,중립
2026-09-07,데일리안,문화,88,전통,9,중립
2026-09-07,데일리안,문화,89,해외,9,중립
2026-09-07,데일리안,문화,90,출시,9,긍정
2026-09-07,데일리안,문화,91,기술,9,중립
2026-09-07,데일리안,문화,92,기본,9,중립
2026-09-07,데일리안,문화,93,가격,9,중립
2026-09-07,데일리안,문화,94,이용자,9,중립
2026-09-07,데일리안,문화,95,엘고트,9,중립
2026-09-07,데일리안,문화,96,브로,8,중립
2026-09-07,데일리안,문화,97,북스,8,중립
2026-09-07,데일리안,문화,98,제약,8,중립
2026-09-07,데일리안,문화,99,화제,8,긍정
2026-09-07,데일리안,문화,100,경상,8,중립
