날짜,분석단위,대상,기사수,키워드종수,누적빈도,긍정단어수,긍정총빈도,부정단어수,부정총빈도,감성지수,상위키워드TOP5,대표긍정어TOP3,대표부정어TOP3,인사이트
2026-09-07,카테고리,이슈,100,360,6260,11,249,18,298,-9.0,후보자(208); 장관(154); 의원(135); 미국(101); 정부(88),투자(72); 지원(37); 상승(29),의혹(48); 논란(44); 청탁(27),"이슈: 기사 100건에서 키워드 360종을 추출했고 상위 키워드는 '후보자'(208회), '장관'(154회), '의원'(135회) 순입니다. 감성지수 -9.0로 부정 어휘가 다소 우세합니다."
2026-09-07,카테고리,정치,100,289,8381,7,182,23,655,-56.5,후보자(385); 의원(292); 장관(267); 대통령(207); 국민(174),지원(92); 안전(30); 협력(23),의혹(106); 수사(94); 전쟁(66),"정치: 기사 100건에서 키워드 289종을 추출했고 상위 키워드는 '후보자'(385회), '의원'(292회), '장관'(267회) 순입니다. 감성지수 -56.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,카테고리,주요뉴스,200,349,7088,12,198,22,394,-33.1,여성(215); 후보자(209); 의원(166); 장관(150); 기업(139),상승(45); 고용(39); 지원(22),논란(60); 의혹(49); 전쟁(34),"주요뉴스: 기사 200건에서 키워드 349종을 추출했고 상위 키워드는 '여성'(215회), '후보자'(209회), '의원'(166회) 순입니다. 감성지수 -33.1로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,데일리안/IT과학,20,100,1653,7,89,0,0,100.0,서비스(77); 대표(64); 기술(50); 국민(47); 구축(40),지원(17); 출시(16); 확보(14),,"데일리안/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '서비스'(77회), '대표'(64회), '기술'(50회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,데일리안/경제,20,100,1770,7,119,3,44,46.0,담배(61); 금융(52); 은행(38); 사업(37); 지역(37),상승(31); 확대(31); 확보(16),부채(18); 부담(16); 제한(10),"데일리안/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '담배'(61회), '금융'(52회), '은행'(38회) 순입니다. 감성지수 +46.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,데일리안/문화,20,100,1438,7,92,0,0,100.0,정보(40); 동해안(35); 기온(32); 산지(32); 제주도(28),최고(22); 성장(17); 확대(15),,"데일리안/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '정보'(40회), '동해안'(35회), '기온'(32회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,데일리안/사회,20,100,841,8,53,3,27,32.5,지역(25); 관리(24); 해수욕장(18); 데일리안(17); 부산(16),증가(10); 확대(9); 공연(7),감소(13); 사고(9); 논란(5),"데일리안/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '지역'(25회), '관리'(24회), '해수욕장'(18회) 순입니다. 감성지수 +32.5로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,데일리안/세계,20,100,1171,2,20,10,102,-67.2,이란(56); 미국(41); 네팔(39); 장관(31); 트럼프(29),지원(12); 투자(8),피해(22); 제재(16); 전쟁(13),"데일리안/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '이란'(56회), '미국'(41회), '네팔'(39회) 순입니다. 감성지수 -67.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,데일리안/이슈,20,100,1474,5,47,8,103,-37.3,장관(74); 후보자(70); 담배(61); 의원(56); 대통령(38),상승(11); 확대(10); 투자(9),의혹(30); 청탁(15); 수사(12),"데일리안/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '장관'(74회), '후보자'(70회), '담배'(61회) 순입니다. 감성지수 -37.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,데일리안/정치,20,100,1714,1,12,12,181,-87.6,의원(116); 후보자(109); 장관(107); 대통령(53); 국민(51),지원(12),의혹(38); 수사(35); 청탁(22),"데일리안/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(116회), '후보자'(109회), '장관'(107회) 순입니다. 감성지수 -87.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,데일리안/주요뉴스,40,100,1579,2,28,11,151,-68.7,의원(82); 후보자(73); 장관(71); 담배(61); 대통령(31),상승(19); 최고(9),의혹(25); 수사(24); 청탁(19),"데일리안/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(82회), '후보자'(73회), '장관'(71회) 순입니다. 감성지수 -68.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,매일신문/IT과학,20,100,1416,9,114,2,17,74.0,기업(59); 로봇(48); 생산(44); 버스(35); 미국(32),투자(28); 확대(17); 선정(12),부담(9); 유출(8),"매일신문/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(59회), '로봇'(48회), '생산'(44회) 순입니다. 감성지수 +74.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,매일신문/경제,20,100,1323,8,81,4,53,20.9,대구(53); 시장(47); 산업(35); 매물(28); 가격(27),계약(17); 전시(14); 상승(11),감소(22); 부채(13); 부담(10),"매일신문/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대구'(53회), '시장'(47회), '산업'(35회) 순입니다. 감성지수 +20.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,매일신문/문화,20,100,1092,10,87,0,0,100.0,대구(43); 일본(42); 음악(41); 반도체(30); 무대(28),공연(19); 축제(11); 기증(9),,"매일신문/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대구'(43회), '일본'(42회), '음악'(41회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,매일신문/사회,20,100,976,6,69,1,6,84.0,지역(30); 달성군(27); 교육(25); 수색(23); 지원(21),지원(21); 안전(15); 공연(9),해고(6),"매일신문/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '지역'(30회), '달성군'(27회), '교육'(25회) 순입니다. 감성지수 +84.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,매일신문/세계,20,100,1204,5,35,8,64,-29.3,네팔(43); 미국(39); 대통령(37); 파병(35); 정부(31),지원(11); 전시(7); 최대(6),전쟁(12); 피해(11); 압박(11),"매일신문/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '네팔'(43회), '미국'(39회), '대통령'(37회) 순입니다. 감성지수 -29.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,매일신문/이슈,20,100,1237,0,0,10,121,-100.0,후보자(84); 장관(54); 의원(47); 정부(31); 대표(29),,논란(25); 의혹(18); 비판(14),"매일신문/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(84회), '장관'(54회), '의원'(47회) 순입니다. 감성지수 -100.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,매일신문/정치,20,100,1491,1,7,12,168,-92.0,후보자(104); 장관(79); 의원(52); 대통령(46); 인사(46),채용(7),논란(32); 의혹(32); 사퇴(16),"매일신문/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(104회), '장관'(79회), '의원'(52회) 순입니다. 감성지수 -92.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,매일신문/주요뉴스,40,100,1240,1,8,10,109,-86.3,후보자(62); 대통령(51); 의원(51); 장관(44); 정부(33),지원(8),논란(22); 비판(13); 의혹(13),"매일신문/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(62회), '대통령'(51회), '의원'(51회) 순입니다. 감성지수 -86.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,문화일보/IT과학,20,100,1133,6,70,2,20,55.6,반도체(48); 기술(41); 기업(32); 투자(26); 삼성전자(26),투자(26); 성장(11); 최대(10),규제(13); 격차(7),"문화일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '반도체'(48회), '기술'(41회), '기업'(32회) 순입니다. 감성지수 +55.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,문화일보/경제,20,100,961,8,82,2,21,59.2,가격(36); 가을(23); 교원(19); 희토(18); 상승(18),상승(18); 지원(16); 증가(10),피해(11); 부담(10),"문화일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '가격'(36회), '가을'(23회), '교원'(19회) 순입니다. 감성지수 +59.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,문화일보/문화,20,100,794,6,50,5,30,25.0,명품(21); 여성(20); 작가(20); 광주(18); 비엔날레(18),전시(14); 개막(11); 참여(8),마약(7); 타격(6); 화재(6),"문화일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '명품'(21회), '여성'(20회), '작가'(20회) 순입니다. 감성지수 +25.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,문화일보/사회,20,100,1185,9,120,3,26,64.4,관광(55); 부산(39); 사업(32); 주민(32); 금융(28),참여(21); 지원(19); 확대(18),우려(10); 피해(9); 취소(7),"문화일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '관광'(55회), '부산'(39회), '사업'(32회) 순입니다. 감성지수 +64.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,문화일보/세계,20,100,778,2,11,6,41,-57.7,미국(29); 일본(24); 여성(21); 대통령(21); 한국(16),지원(6); 확대(5),사망(10); 테러(9); 위험(6),"문화일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(29회), '일본'(24회), '여성'(21회) 순입니다. 감성지수 -57.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,문화일보/이슈,20,100,792,3,23,3,18,12.2,일본(21); 한국(18); 희토(18); 미국(17); 의원(17),지원(12); 응원(6); 확대(5),논란(8); 위험(5); 비판(5),"문화일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '일본'(21회), '한국'(18회), '희토'(18회) 순입니다. 감성지수 +12.2로 긍정 어휘가 다소 우세합니다."
2026-09-07,신문사x카테고리,문화일보/정치,20,100,2207,2,55,7,167,-50.5,미국(70); 한국(68); 전쟁(66); 대한민국(60); 보호(57),지원(34); 안전(21),전쟁(66); 피해(26); 제한(18),"문화일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(70회), '한국'(68회), '전쟁'(66회) 순입니다. 감성지수 -50.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,문화일보/주요뉴스,40,100,763,3,17,4,34,-33.3,논란(15); 서울(14); 조사(14); 손튼(14); 미국(13),지원(6); 계약(6); 확대(5),논란(15); 취소(8); 비상(6),"문화일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '논란'(15회), '서울'(14회), '조사'(14회) 순입니다. 감성지수 -33.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,아시아경제/IT과학,20,100,1449,7,79,0,0,100.0,전기(59); 배터리(39); 기술(35); 모델(34); 오픈(30),안전(15); 투자(12); 증가(12),,"아시아경제/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '전기'(59회), '배터리'(39회), '기술'(35회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,아시아경제/경제,20,100,1216,9,104,1,7,87.4,제품(45); 서비스(40); 고객(40); 데이터(31); 다이슨(26),지원(26); 확대(18); 혜택(12),허위(7),"아시아경제/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '제품'(45회), '서비스'(40회), '고객'(40회) 순입니다. 감성지수 +87.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,아시아경제/문화,20,100,788,6,42,1,7,71.4,서비스(37); 센터(26); 정비(21); 한국(17); 기술(17),확대(9); 참여(8); 지원(8),규제(7),"아시아경제/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '서비스'(37회), '센터'(26회), '정비'(21회) 순입니다. 감성지수 +71.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,아시아경제/사회,20,100,1213,7,110,2,31,56.0,센터(33); 안전(32); 임금(24); 지원(24); 기관(23),안전(32); 지원(24); 개선(17),격차(17); 도박(14),"아시아경제/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '센터'(33회), '안전'(32회), '임금'(24회) 순입니다. 감성지수 +56.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,아시아경제/세계,20,100,1100,2,24,7,57,-40.7,미국(53); 이란(49); 해협(26); 호르무즈(24); 미군(23),지원(17); 최고(7),사고(13); 전쟁(9); 피해(8),"아시아경제/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(53회), '이란'(49회), '해협'(26회) 순입니다. 감성지수 -40.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,아시아경제/이슈,20,100,1408,5,101,2,22,64.2,여성(64); 미국(41); 투자(37); 기업(31); 네팔(29),투자(37); 상승(18); 고용(18),실종(11); 부채(11),"아시아경제/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '여성'(64회), '미국'(41회), '투자'(37회) 순입니다. 감성지수 +64.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,아시아경제/정치,20,100,1521,4,53,4,66,-10.9,후보자(63); 대통령(42); 의원(35); 기준(29); 인간(29),지원(23); 확대(11); 협력(10),수사(23); 의혹(18); 비판(13),"아시아경제/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(63회), '대통령'(42회), '의원'(35회) 순입니다. 감성지수 -10.9로 부정 어휘가 다소 우세합니다."
2026-09-07,신문사x카테고리,아시아경제/주요뉴스,40,100,2275,5,104,2,43,41.5,여성(206); 기업(131); 비율(69); 남성(67); 이사(58),고용(39); 상승(26); 확대(14),격차(29); 부담(14),"아시아경제/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '여성'(206회), '기업'(131회), '비율'(69회) 순입니다. 감성지수 +41.5로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,조선일보/IT과학,20,100,1413,4,54,0,0,100.0,중국(53); 로봇(43); 미국(43); 이식(40); 휴머노이드(40),성공(23); 최대(12); 확대(10),,"조선일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '중국'(53회), '로봇'(43회), '미국'(43회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,조선일보/경제,20,100,1389,8,138,2,20,74.7,투자(41); 정부(38); 서울(37); 탈모(32); 부동산(30),투자(41); 혜택(23); 상승(17),규제(11); 부담(9),"조선일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '투자'(41회), '정부'(38회), '서울'(37회) 순입니다. 감성지수 +74.7로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,조선일보/문화,20,100,862,9,61,2,13,64.9,영화(30); 작품(24); 감독(22); 관객(21); 게임(20),전시(12); 공연(8); 돌파(8),피해(9); 불안(4),"조선일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '영화'(30회), '작품'(24회), '감독'(22회) 순입니다. 감성지수 +64.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,조선일보/사회,20,100,874,4,31,7,55,-27.9,사건(30); 경찰(22); 대상(20); 공소(17); 서울(17),지원(11); 확대(8); 확보(6),수사(14); 사기(9); 불법(8),"조선일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '사건'(30회), '경찰'(22회), '대상'(20회) 순입니다. 감성지수 -27.9로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,조선일보/세계,20,100,1252,3,27,6,65,-41.3,네팔(51); 일본(49); 미국(47); 러시아(37); 이란(32),지원(13); 확대(8); 우승(6),전쟁(20); 실종(14); 재난(12),"조선일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '네팔'(51회), '일본'(49회), '미국'(47회) 순입니다. 감성지수 -41.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,조선일보/이슈,20,100,1349,5,78,3,34,39.3,후보자(46); 이식(40); 신장(37); 미국(31); 구조(29),성공(26); 투자(26); 전시(10),전쟁(18); 불법(8); 실종(8),"조선일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(46회), '이식'(40회), '신장'(37회) 순입니다. 감성지수 +39.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-07,신문사x카테고리,조선일보/정치,20,100,1448,4,55,6,73,-14.1,후보자(89); 대통령(49); 장관(42); 의원(41); 정부(37),지원(23); 협력(13); 체결(10),의혹(18); 기소(17); 수사(12),"조선일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(89회), '대통령'(49회), '장관'(42회) 순입니다. 감성지수 -14.1로 부정 어휘가 다소 우세합니다."
2026-09-07,신문사x카테고리,조선일보/주요뉴스,40,100,1231,5,41,5,57,-16.3,후보자(67); 대통령(37); 미국(30); 장관(29); 학교(24),성공(9); 강화(9); 공연(8),전쟁(22); 의혹(11); 불법(9),"조선일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(67회), '대통령'(37회), '미국'(30회) 순입니다. 감성지수 -16.3로 부정 어휘가 다소 우세합니다."
