날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-03,데일리안,경제,긍정,1,확보,24,13.71,11,175,#0d2b5c,#0d2b5c,Y
2026-09-03,데일리안,경제,긍정,2,확대,24,13.71,11,175,#1c3b6b,#1e3d6c,Y
2026-09-03,데일리안,경제,긍정,3,투자,22,12.57,11,175,#2c4c7a,#2f4f7d,Y
2026-09-03,데일리안,경제,긍정,4,배당,18,10.29,11,175,#3b5c88,#41628d,Y
2026-09-03,데일리안,경제,긍정,5,출시,15,8.57,11,175,#4b6d97,#52749e,Y
2026-09-03,데일리안,경제,긍정,6,안정,14,8.0,11,175,#5b7ea6,#6387ae,Y
2026-09-03,데일리안,경제,긍정,7,상승,14,8.0,11,175,#6a8eb5,#7499bf,Y
2026-09-03,데일리안,경제,긍정,8,수주,13,7.43,11,175,#7a9fc4,#86accf,Y
2026-09-03,데일리안,경제,긍정,9,기대,12,6.86,11,175,#89afd2,#97bee0,Y
2026-09-03,데일리안,경제,긍정,10,완화,10,5.71,11,175,#99c0e1,#a8d0f0,Y
2026-09-03,데일리안,경제,긍정,11,회복,9,5.14,11,175,#a8d0f0,,N
2026-09-03,데일리안,경제,부정,1,부담,23,67.65,2,34,#7a0a12,#7a0a12,Y
2026-09-03,데일리안,경제,부정,2,파산,11,32.35,2,34,#f2a6a6,#f2a6a6,Y
