날짜,분석단위,대상,기사수,키워드종수,누적빈도,긍정단어수,긍정총빈도,부정단어수,부정총빈도,감성지수,상위키워드TOP5,대표긍정어TOP3,대표부정어TOP3,인사이트
2026-09-02,카테고리,세계,100,303,6148,15,188,22,393,-35.3,미국(210); 이란(203); 네팔(180); 트럼프(130); 대통령(119),지원(34); 상승(26); 협력(24),실종(44); 피해(44); 재난(33),"세계: 기사 100건에서 키워드 303종을 추출했고 상위 키워드는 '미국'(210회), '이란'(203회), '네팔'(180회) 순입니다. 감성지수 -35.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,카테고리,이슈,100,363,5623,17,330,24,397,-9.2,정부(96); 금리(88); 후보자(79); 급여(78); 기준(65),지원(45); 증가(37); 최대(36),부담(54); 실업(49); 혐의(39),"이슈: 기사 100건에서 키워드 363종을 추출했고 상위 키워드는 '정부'(96회), '금리'(88회), '후보자'(79회) 순입니다. 감성지수 -9.2로 부정 어휘가 다소 우세합니다."
2026-09-02,카테고리,정치,100,280,6822,7,83,24,552,-73.9,의원(270); 후보자(232); 대통령(192); 국회(153); 정부(146),강화(28); 최고(25); 동맹(7),사퇴(89); 수사(66); 취소(39),"정치: 기사 100건에서 키워드 280종을 추출했고 상위 키워드는 '의원'(270회), '후보자'(232회), '대통령'(192회) 순입니다. 감성지수 -73.9로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,카테고리,주요뉴스,200,354,6159,22,543,26,438,10.7,지원(131); 후보자(123); 정부(105); 대통령(104); 의원(88),지원(131); 확대(54); 투자(48),부담(42); 사퇴(41); 우려(34),"주요뉴스: 기사 200건에서 키워드 354종을 추출했고 상위 키워드는 '지원'(131회), '후보자'(123회), '정부'(105회) 순입니다. 감성지수 +10.7로 긍정 어휘가 다소 우세합니다."
2026-09-02,신문사x카테고리,데일리안/IT과학,20,100,1527,9,142,0,0,100.0,기술(90); 데이터(42); 투자(40); 기업(37); 활용(32),투자(40); 지원(27); 채용(16),,"데일리안/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기술'(90회), '데이터'(42회), '투자'(40회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,데일리안/경제,20,100,1661,8,180,3,36,66.7,금리(73); 금융(45); 상승(37); 은행(34); 확대(33),상승(37); 확대(33); 증가(32),부채(14); 손실(13); 하락(9),"데일리안/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(73회), '금융'(45회), '상승'(37회) 순입니다. 감성지수 +66.7로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,데일리안/문화,20,100,1191,9,114,3,35,53.0,판매(30); 지원(28); 비행(26); 개발(22); 영화제(21),지원(28); 최대(16); 확대(13),감소(17); 부채(10); 파업(8),"데일리안/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '판매'(30회), '지원'(28회), '비행'(26회) 순입니다. 감성지수 +53.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,데일리안/사회,20,100,978,6,59,2,37,22.9,수사(26); 주택(25); 주민(20); 경찰청장(19); 홍보(18),지원(13); 참여(13); 축제(12),수사(26); 혐의(11),"데일리안/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '수사'(26회), '주택'(25회), '주민'(20회) 순입니다. 감성지수 +22.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,데일리안/세계,20,100,1178,5,38,10,90,-40.6,미국(51); 이란(49); 금리(28); 대통령(27); 트럼프(24),확보(11); 지원(8); 최대(7),공습(15); 실종(13); 보복(12),"데일리안/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(51회), '이란'(49회), '금리'(28회) 순입니다. 감성지수 -40.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,데일리안/이슈,20,100,1378,8,90,6,81,5.3,금리(75); 후보자(36); 대통령(32); 정부(29); 시장(29),투자(15); 최대(14); 출시(13),우려(18); 부담(15); 논란(14),"데일리안/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(75회), '후보자'(36회), '대통령'(32회) 순입니다. 감성지수 +5.3로 긍정 어휘가 다소 우세합니다."
2026-09-02,신문사x카테고리,데일리안/정치,20,100,1970,1,10,12,184,-89.7,후보자(82); 정책(67); 정부(52); 대통령(50); 의원(44),강화(10),사퇴(32); 부담(19); 논란(18),"데일리안/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(82회), '정책'(67회), '정부'(52회) 순입니다. 감성지수 -89.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,데일리안/주요뉴스,40,100,1549,6,94,12,175,-30.1,후보자(67); 대통령(49); 지명(38); 청년(36); 예산(36),지원(25); 투자(18); 증가(16),취소(28); 논란(24); 우려(21),"데일리안/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(67회), '대통령'(49회), '지명'(38회) 순입니다. 감성지수 -30.1로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,매일신문/IT과학,19,100,1517,4,59,1,15,59.5,기업(37); 미국(33); 매매(33); 자동차(33); 생산(30),투자(19); 증가(18); 확대(14),부담(15),"매일신문/IT과학: 기사 19건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(37회), '미국'(33회), '매매'(33회) 순입니다. 감성지수 +59.5로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,매일신문/경제,20,100,1242,13,239,1,6,95.1,투자(54); 지원(42); 예산(41); 광고(38); 금융(33),투자(54); 지원(42); 최대(21),허위(6),"매일신문/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '투자'(54회), '지원'(42회), '예산'(41회) 순입니다. 감성지수 +95.1로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,매일신문/문화,20,100,960,6,41,0,0,100.0,대구(45); 운동(33); 작품(31); 엄마(29); 예술(28),공연(9); 전시(9); 참여(7),,"매일신문/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대구'(45회), '운동'(33회), '작품'(31회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,매일신문/사회,20,100,814,4,24,7,67,-47.3,경찰(23); 건강(21); 부산(16); 교육(15); 확인(15),수상(7); 개선(6); 안전(6),혐의(14); 수사(13); 허위(12),"매일신문/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '경찰'(23회), '건강'(21회), '부산'(16회) 순입니다. 감성지수 -47.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,매일신문/세계,20,100,1328,2,19,6,63,-53.7,네팔(84); 수색(47); 홍수(41); 현지(39); 구조(33),지원(12); 협력(7),재난(16); 실종(13); 피해(11),"매일신문/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '네팔'(84회), '수색'(47회), '홍수'(41회) 순입니다. 감성지수 -53.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,매일신문/이슈,20,100,954,5,42,8,74,-27.6,지역(30); 정부(27); 급여(22); 경찰(21); 조회(20),지원(12); 고용(10); 혁신(8),수사(14); 실업(12); 혐의(11),"매일신문/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '지역'(30회), '정부'(27회), '급여'(22회) 순입니다. 감성지수 -27.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,매일신문/정치,20,100,1059,3,20,7,53,-45.2,의원(61); 후보자(45); 국회(34); 장관(28); 대표(27),최고(9); 확대(6); 유치(5),사퇴(14); 비판(10); 철회(7),"매일신문/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(61회), '후보자'(45회), '국회'(34회) 순입니다. 감성지수 -45.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,매일신문/주요뉴스,40,100,1186,8,120,7,78,21.2,지원(51); 대학(43); 경찰(33); 지역(32); 교수(32),지원(51); 선정(20); 고용(11),혐의(15); 우려(13); 실업(12),"매일신문/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '지원'(51회), '대학'(43회), '경찰'(33회) 순입니다. 감성지수 +21.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,문화일보/IT과학,20,100,1241,7,97,2,19,67.2,반도체(50); 기술(40); 기업(31); 투자(30); 중국(24),투자(30); 협력(16); 지원(12),규제(12); 격차(7),"문화일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '반도체'(50회), '기술'(40회), '기업'(31회) 순입니다. 감성지수 +67.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,문화일보/경제,20,100,1018,10,108,3,24,63.6,지커(28); 가구(22); 차량(22); 정부(19); 예산(19),투자(16); 확대(14); 지원(13),하락(9); 반대(9); 실업(6),"문화일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '지커'(28회), '가구'(22회), '차량'(22회) 순입니다. 감성지수 +63.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,문화일보/문화,20,100,1050,8,90,0,0,100.0,서울(28); 지커(28); 한국(24); 차량(22); 음식(21),공연(17); 최대(15); 축제(14),,"문화일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '서울'(28회), '지커'(28회), '한국'(24회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,문화일보/사회,20,100,1101,9,106,0,0,100.0,청년(52); 지역(42); 참여(32); 사업(30); 문화(27),참여(32); 지원(21); 개최(12),,"문화일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '청년'(52회), '지역'(42회), '참여'(32회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,문화일보/세계,20,100,923,5,30,7,58,-31.8,대통령(41); 네팔(32); 트럼프(30); 총리(27); 미국(23),평화(7); 협력(7); 지원(6),피해(11); 실종(10); 전쟁(9),"문화일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(41회), '네팔'(32회), '트럼프'(30회) 순입니다. 감성지수 -31.8로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,문화일보/이슈,20,100,653,2,15,10,72,-65.5,경찰(25); 의원(16); 혐의(15); 여성(14); 범행(13),지원(9); 감사(6),혐의(15); 수사(12); 소송(6),"문화일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '경찰'(25회), '의원'(16회), '혐의'(15회) 순입니다. 감성지수 -65.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,문화일보/정치,20,100,1104,4,25,9,84,-54.1,후보자(50); 의원(50); 대통령(39); 장관(38); 대표(32),동맹(7); 강화(6); 최고(6),재판(14); 취소(13); 수사(13),"문화일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(50회), '의원'(50회), '대통령'(39회) 순입니다. 감성지수 -54.1로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,문화일보/주요뉴스,40,100,788,3,25,11,74,-49.5,의원(24); 후보자(22); 여성(21); 경찰(20); 정당(19),투자(12); 감사(7); 강화(6),혐의(14); 수사(13); 소송(6),"문화일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(24회), '후보자'(22회), '여성'(21회) 순입니다. 감성지수 -49.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,아시아경제/IT과학,20,100,1610,12,216,0,0,100.0,기술(78); 개발(39); 투자(38); 예산(35); 점검(33),투자(38); 지원(29); 확보(27),,"아시아경제/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기술'(78회), '개발'(39회), '투자'(38회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,아시아경제/경제,20,100,982,7,65,0,0,100.0,대표(28); 사업(28); 브랜드(27); 금융(23); 확대(21),확대(21); 성장(10); 개최(9),,"아시아경제/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대표'(28회), '사업'(28회), '브랜드'(27회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,아시아경제/문화,20,100,1130,6,65,1,9,75.7,배달(38); 현대차(28); 서울(28); 사업(27); 국내(24),참여(15); 투자(14); 강화(11),부담(9),"아시아경제/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '배달'(38회), '현대차'(28회), '서울'(28회) 순입니다. 감성지수 +75.7로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,아시아경제/사회,20,100,942,6,51,2,14,56.9,사업(29); 주택(23); 센터(23); 구역(22); 주민(22),투자(12); 지원(10); 선정(9),협박(8); 징역(6),"아시아경제/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '사업'(29회), '주택'(23회), '센터'(23회) 순입니다. 감성지수 +56.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,아시아경제/세계,20,100,1437,7,77,11,109,-17.2,금리(61); 미국(61); 이란(37); 시장(34); 공격(30),상승(26); 확대(10); 증가(9),우려(16); 피해(12); 제재(11),"아시아경제/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금리'(61회), '미국'(61회), '이란'(37회) 순입니다. 감성지수 -17.2로 부정 어휘가 다소 우세합니다."
2026-09-02,신문사x카테고리,아시아경제/이슈,20,100,1311,11,161,4,57,47.7,시장(25); 텐트(24); 급여(24); 부담(23); 기준(23),확대(23); 성장(18); 혜택(18),부담(23); 하락(12); 실업(11),"아시아경제/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '시장'(25회), '텐트'(24회), '급여'(24회) 순입니다. 감성지수 +47.7로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,아시아경제/정치,20,100,1041,2,18,9,92,-67.3,대통령(44); 의원(29); 정부(29); 수사(27); 정책(23),강화(12); 성과(6),수사(27); 철회(11); 우려(10),"아시아경제/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(44회), '의원'(29회), '정부'(29회) 순입니다. 감성지수 -67.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,아시아경제/주요뉴스,40,100,1315,14,245,3,45,69.0,지원(55); 확대(31); 기업(29); 시장(26); 급여(26),지원(55); 확대(31); 혜택(24),부담(25); 실업(12); 부채(8),"아시아경제/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '지원'(55회), '확대'(31회), '기업'(29회) 순입니다. 감성지수 +69.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,조선일보/IT과학,20,100,1658,8,106,2,36,49.3,데이터(92); 센터(81); 애플(64); 대면(35); 진료(35),확대(20); 혁신(18); 투자(16),규제(22); 반대(14),"조선일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '데이터'(92회), '센터'(81회), '애플'(64회) 순입니다. 감성지수 +49.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,조선일보/경제,20,100,1417,9,156,4,64,41.8,정부(61); 시계(33); 부실(30); 재정(30); 금리(29),상승(29); 증가(26); 투자(21),부실(30); 하락(18); 위기(8),"조선일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '정부'(61회), '시계'(33회), '부실'(30회) 순입니다. 감성지수 +41.8로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,조선일보/문화,20,100,1015,1,9,3,24,-45.5,스님(60); 영화(32); 은혜(26); 대표(26); 서울(24),최대(9),위험(9); 납치(8); 공포(7),"조선일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '스님'(60회), '영화'(32회), '은혜'(26회) 순입니다. 감성지수 -45.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,조선일보/사회,20,100,951,3,35,8,85,-41.7,대학(23); 연금(22); 종결(21); 사건(21); 소득(20),지원(18); 선정(10); 증가(7),실종(19); 허위(13); 수사(12),"조선일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대학'(23회), '연금'(22회), '종결'(21회) 순입니다. 감성지수 -41.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,조선일보/세계,20,100,1282,3,24,7,73,-50.5,이란(94); 미국(56); 트럼프(39); 회의(37); 공격(35),협력(10); 지원(8); 동맹(6),제재(18); 전쟁(12); 보복(11),"조선일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '이란'(94회), '미국'(56회), '트럼프'(39회) 순입니다. 감성지수 -50.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,조선일보/이슈,20,100,1327,2,22,10,113,-67.4,네팔(38); 시신(37); 이란(32); 급여(32); 정부(31),증가(12); 최대(10),실업(26); 혐의(13); 규제(11),"조선일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '네팔'(38회), '시신'(37회), '이란'(32회) 순입니다. 감성지수 -67.4로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,조선일보/정치,20,100,1648,1,10,9,139,-86.6,의원(86); 후보자(55); 대통령(48); 대표(47); 실장(45),최고(10),사퇴(36); 수사(20); 의혹(17),"조선일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(86회), '후보자'(55회), '대통령'(48회) 순입니다. 감성지수 -86.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-02,신문사x카테고리,조선일보/주요뉴스,40,100,1321,5,59,6,66,-5.6,대통령(39); 정부(38); 시계(33); 이란(32); 실장(32),상승(19); 증가(14); 최고(10),사퇴(23); 타격(10); 실종(9),"조선일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(39회), '정부'(38회), '시계'(33회) 순입니다. 감성지수 -5.6로 부정 어휘가 다소 우세합니다."
