날짜,분석단위,대상,기사수,키워드종수,누적빈도,긍정단어수,긍정총빈도,부정단어수,부정총빈도,감성지수,상위키워드TOP5,대표긍정어TOP3,대표부정어TOP3,인사이트
2026-09-13,카테고리,세계,100,345,5704,12,179,21,297,-24.8,미국(246); 대통령(196); 트럼프(181); 중국(114); 이란(103),최대(32); 지원(30); 상승(24),테러(81); 전쟁(53); 제재(19),"세계: 기사 100건에서 키워드 345종을 추출했고 상위 키워드는 '미국'(246회), '대통령'(196회), '트럼프'(181회) 순입니다. 감성지수 -24.8로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,카테고리,이슈,100,378,5722,14,154,24,284,-29.7,대통령(171); 의원(94); 가능(78); 개혁(64); 민주당(61),최대(18); 상승(18); 확대(16),하락(28); 수사(27); 갈등(27),"이슈: 기사 100건에서 키워드 378종을 추출했고 상위 키워드는 '대통령'(171회), '의원'(94회), '가능'(78회) 순입니다. 감성지수 -29.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,카테고리,정치,100,287,5883,16,181,11,259,-17.7,대통령(284); 후보자(192); 의원(189); 국민(139); 민주당(124),협력(33); 혁신(27); 최고(18),비판(50); 수사(42); 의혹(39),"정치: 기사 100건에서 키워드 287종을 추출했고 상위 키워드는 '대통령'(284회), '후보자'(192회), '의원'(189회) 순입니다. 감성지수 -17.7로 부정 어휘가 다소 우세합니다."
2026-09-13,카테고리,주요뉴스,200,381,6241,15,236,22,271,-6.9,대통령(173); 미국(80); 의원(79); 시장(66); 후보자(66),투자(40); 협력(33); 성장(22),수사(40); 하락(24); 부담(23),"주요뉴스: 기사 200건에서 키워드 381종을 추출했고 상위 키워드는 '대통령'(173회), '미국'(80회), '의원'(79회) 순입니다. 감성지수 -6.9로 부정 어휘가 다소 우세합니다."
2026-09-13,신문사x카테고리,데일리안/IT과학,20,100,1364,10,137,0,0,100.0,서비스(58); 한화생명(49); 운영(43); 연구(29); 개발(29),지원(24); 출시(22); 참여(21),,"데일리안/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '서비스'(58회), '한화생명'(49회), '운영'(43회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,데일리안/경제,20,100,1620,7,124,3,33,58.0,울산(50); 비트코인(40); 회장(35); 자산(34); 투자(31),투자(31); 상장(21); 상승(19),하락(12); 규제(11); 부담(10),"데일리안/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '울산'(50회), '비트코인'(40회), '회장'(35회) 순입니다. 감성지수 +58.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,데일리안/문화,20,100,1582,5,70,0,0,100.0,감독(64); 영화(52); 사랑(35); 주행(33); 기온(33),최고(20); 수상(19); 확보(12),,"데일리안/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '감독'(64회), '영화'(52회), '사랑'(35회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,데일리안/사회,20,100,841,3,20,12,102,-67.2,경찰(22); 조사(22); 후보자(21); 데일리안(18); 복권(18),인정(9); 지원(6); 참여(5),혐의(16); 사고(14); 수사(12),"데일리안/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '경찰'(22회), '조사'(22회), '후보자'(21회) 순입니다. 감성지수 -67.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,데일리안/세계,20,100,1213,5,51,4,33,21.4,중국(47); 미국(45); 대통령(43); 트럼프(36); 일본(28),지원(14); 상승(13); 최대(10),테러(10); 전쟁(9); 논란(7),"데일리안/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '중국'(47회), '미국'(45회), '대통령'(43회) 순입니다. 감성지수 +21.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,데일리안/이슈,20,100,1371,4,39,3,27,18.2,감독(47); 가능(40); 영화(39); 의원(39); 중국(27),수상(13); 최대(10); 확보(8),논란(9); 의혹(9); 수사(9),"데일리안/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '감독'(47회), '가능'(40회), '영화'(39회) 순입니다. 감성지수 +18.2로 긍정 어휘가 다소 우세합니다."
2026-09-13,신문사x카테고리,데일리안/정치,20,100,1440,1,24,5,58,-41.5,의원(84); 후보자(48); 국민(42); 청년(42); 민주당(38),협력(24),수사(14); 의혹(13); 비판(13),"데일리안/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(84회), '후보자'(48회), '국민'(42회) 순입니다. 감성지수 -41.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,데일리안/주요뉴스,40,100,1447,5,66,1,12,69.2,청년(40); 비트코인(40); 울산(30); 네팔(29); 자산(28),협력(24); 지원(13); 상승(10),하락(12),"데일리안/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '청년'(40회), '비트코인'(40회), '울산'(30회) 순입니다. 감성지수 +69.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,매일신문/IT과학,20,100,1426,9,125,2,15,78.6,기업(71); 산업(49); 로봇(47); 반도체(43); 생산(36),투자(28); 지원(19); 확대(19),유출(8); 위협(7),"매일신문/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(71회), '산업'(49회), '로봇'(47회) 순입니다. 감성지수 +78.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,매일신문/경제,20,100,1307,14,209,0,0,100.0,기업(66); 분배(34); 삼성전자(28); 상장(27); 투자(26),상장(27); 투자(26); 개선(20),,"매일신문/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(66회), '분배'(34회), '삼성전자'(28회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,매일신문/문화,20,100,1057,3,53,1,6,79.7,대구(32); 역사(29); 중립(28); 무지개(27); 진도(27),축제(23); 전시(21); 공연(9),전쟁(6),"매일신문/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대구'(32회), '역사'(29회), '중립'(28회) 순입니다. 감성지수 +79.7로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,매일신문/사회,20,100,925,1,15,6,55,-57.1,교육(26); 지역(23); 출산(19); 안동(18); 돌봄(18),지원(15),혐의(15); 수사(13); 징역(8),"매일신문/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '교육'(26회), '지역'(23회), '출산'(19회) 순입니다. 감성지수 -57.1로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,매일신문/세계,20,100,1109,1,10,8,58,-70.6,미국(59); 트럼프(31); 중국(31); 헤즈볼라(24); 대통령(20),최대(10),파괴(9); 전쟁(8); 반대(8),"매일신문/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(59회), '트럼프'(31회), '중국'(31회) 순입니다. 감성지수 -70.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,매일신문/이슈,20,100,1176,0,0,13,131,-100.0,대통령(65); 이재명(33); 개혁(30); 지지(26); 의원(26),,수사(18); 비판(15); 취소(14),"매일신문/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(65회), '이재명'(33회), '개혁'(30회) 순입니다. 감성지수 -100.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,매일신문/정치,20,100,1324,3,30,7,104,-55.2,대통령(91); 의원(62); 개혁(52); 후보자(48); 이재명(41),혁신(11); 최고(10); 협력(9),비판(19); 취소(18); 반발(16),"매일신문/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(91회), '의원'(62회), '개혁'(52회) 순입니다. 감성지수 -55.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,매일신문/주요뉴스,40,100,1204,2,15,13,129,-79.2,대통령(90); 후보자(40); 이재명(36); 개혁(31); 의원(28),협력(9); 안정(6),수사(24); 취소(18); 하락(12),"매일신문/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(90회), '후보자'(40회), '이재명'(36회) 순입니다. 감성지수 -79.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,문화일보/IT과학,20,100,1074,10,110,1,10,83.3,기업(34); 삼성전자(32); 반도체(29); 기술(24); 게임(23),선정(15); 지원(15); 혁신(12),위기(10),"문화일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(34회), '삼성전자'(32회), '반도체'(29회) 순입니다. 감성지수 +83.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,문화일보/경제,20,100,823,8,72,2,12,71.4,가격(28); 미국(19); 장관(18); 환경(16); 거주(15),상승(14); 확대(13); 최고(11),부담(7); 차별(5),"문화일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '가격'(28회), '미국'(19회), '장관'(18회) 순입니다. 감성지수 +71.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,문화일보/문화,20,100,794,4,30,1,8,57.9,과학(36); 감독(25); 저자(20); 영화(19); 지도자(19),수상(10); 전시(9); 축제(6),위기(8),"문화일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '과학'(36회), '감독'(25회), '저자'(20회) 순입니다. 감성지수 +57.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,문화일보/사회,20,100,716,3,17,8,52,-50.7,문화(25); 운전(21); 관광(20); 음주(16); 의사(15),증가(6); 축제(6); 지원(5),수사(14); 사망(6); 혐의(6),"문화일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '문화'(25회), '운전'(21회), '관광'(20회) 순입니다. 감성지수 -50.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,문화일보/세계,20,100,949,5,37,6,52,-16.9,트럼프(52); 대통령(44); 미국(43); 테러(24); 공격(22),상승(11); 수상(10); 최대(6),테러(24); 전쟁(8); 하락(5),"문화일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '트럼프'(52회), '대통령'(44회), '미국'(43회) 순입니다. 감성지수 -16.9로 부정 어휘가 다소 우세합니다."
2026-09-13,신문사x카테고리,문화일보/이슈,20,100,733,1,11,10,56,-67.2,대통령(32); 부정(17); 운전(17); 음주(16); 조사(16),상장(11),혐의(8); 테러(7); 기소(6),"문화일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(32회), '부정'(17회), '운전'(17회) 순입니다. 감성지수 -67.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,문화일보/정치,20,100,863,6,38,5,28,15.2,대통령(38); 후보자(38); 보훈(29); 조사(23); 부정(20),상장(11); 개선(7); 신뢰(5),의혹(7); 감소(6); 논란(5),"문화일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(38회), '후보자'(38회), '보훈'(29회) 순입니다. 감성지수 +15.2로 긍정 어휘가 다소 우세합니다."
2026-09-13,신문사x카테고리,문화일보/주요뉴스,40,100,798,1,11,8,53,-65.6,대통령(31); 할인(26); 후보자(26); 운전(17); 조사(17),상장(11),수사(16); 혐의(7); 부담(6),"문화일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(31회), '할인'(26회), '후보자'(26회) 순입니다. 감성지수 -65.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,아시아경제/IT과학,20,100,1161,5,64,1,6,82.9,아이폰(32); 구름(32); 미국(27); 모델(25); 출시(25),출시(25); 최고(14); 최대(12),유출(6),"아시아경제/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '아이폰'(32회), '구름'(32회), '미국'(27회) 순입니다. 감성지수 +82.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,아시아경제/경제,20,100,1544,8,103,2,37,47.1,기업(59); 와인(41); 시장(35); 연구(32); 가격(31),공연(18); 확대(17); 최대(13),전쟁(23); 부담(14),"아시아경제/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(59회), '와인'(41회), '시장'(35회) 순입니다. 감성지수 +47.1로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,아시아경제/문화,20,100,1251,9,93,0,0,100.0,주행(40); 매장(36); 문화(33); 타코(33); 자율(31),공연(18); 인기(12); 확대(11),,"아시아경제/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '주행'(40회), '매장'(36회), '문화'(33회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,아시아경제/사회,20,100,1035,9,95,1,6,88.1,서울(33); 시장(27); 고용(23); 문화(23); 지역(23),고용(23); 협력(11); 선정(10),범죄(6),"아시아경제/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '서울'(33회), '시장'(27회), '고용'(23회) 순입니다. 감성지수 +88.1로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,아시아경제/세계,20,100,901,6,45,4,30,20.0,대통령(33); 타코(33); 미국(26); 오라클(22); 브릭스(21),인기(10); 협력(9); 성장(7),전쟁(13); 반대(7); 위반(5),"아시아경제/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(33회), '타코'(33회), '미국'(26회) 순입니다. 감성지수 +20.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,아시아경제/이슈,20,100,963,8,64,4,27,40.7,생산(27); 시장(22); 미국(20); 능력(19); 마이크론(18),확대(16); 최대(8); 성장(7),갈등(9); 하락(6); 위험(6),"아시아경제/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '생산'(27회), '시장'(22회), '미국'(20회) 순입니다. 감성지수 +40.7로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,아시아경제/정치,20,100,884,8,63,2,10,72.6,대통령(46); 원유(29); 북한(29); 미사일(23); 발사(23),안정(12); 혁신(11); 최고(8),반발(5); 비판(5),"아시아경제/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(46회), '원유'(29회), '북한'(29회) 순입니다. 감성지수 +72.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,아시아경제/주요뉴스,40,100,1167,8,87,1,9,81.2,타코(33); 백자(24); 시장(22); 여성(21); 미국(20),확대(15); 축제(14); 증가(14),갈등(9),"아시아경제/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '타코'(33회), '백자'(24회), '시장'(22회) 순입니다. 감성지수 +81.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,조선일보/IT과학,20,100,1253,5,53,3,42,11.6,중국(48); 기업(38); 클로드(26); 개발(26); 미국(25),성장(12); 확보(12); 계약(11),위험(19); 규제(14); 중단(9),"조선일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '중국'(48회), '기업'(38회), '클로드'(26회) 순입니다. 감성지수 +11.6로 긍정 어휘가 다소 우세합니다."
2026-09-13,신문사x카테고리,조선일보/경제,20,100,1167,5,84,4,41,34.4,가격(41); 상승(31); 금융(26); 유가(24); 회장(24),상승(31); 최대(14); 투자(14),부담(13); 하락(11); 손실(9),"조선일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '가격'(41회), '상승'(31회), '금융'(26회) 순입니다. 감성지수 +34.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,조선일보/문화,20,100,800,1,10,2,17,-25.9,작품(30); 작가(29); 기후(28); 웹툰(26); 영화(23),인기(10),전쟁(12); 위기(5),"조선일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '작품'(30회), '작가'(29회), '기후'(28회) 순입니다. 감성지수 -25.9로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,조선일보/사회,20,100,690,5,23,18,155,-74.2,혐의(29); 조사(20); 사고(15); 의원(14); 파병(13),인정(6); 평화(5); 지원(4),혐의(29); 사고(15); 전쟁(13),"조선일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '혐의'(29회), '조사'(20회), '사고'(15회) 순입니다. 감성지수 -74.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,조선일보/세계,20,100,1532,3,36,7,124,-55.0,미국(73); 대통령(56); 트럼프(50); 테러(47); 이란(46),강화(16); 지원(11); 승리(9),테러(47); 경고(15); 전쟁(15),"조선일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(73회), '대통령'(56회), '트럼프'(50회) 순입니다. 감성지수 -55.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,조선일보/이슈,20,100,1479,4,40,3,43,-3.6,벌초(52); 대통령(52); 트럼프(38); 가격(37); 니시모리(35),상승(11); 평화(11); 최고(10),부담(21); 갈등(12); 하락(10),"조선일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '벌초'(52회), '대통령'(52회), '트럼프'(38회) 순입니다. 감성지수 -3.6로 긍정과 부정이 비슷한 수준합니다."
2026-09-13,신문사x카테고리,조선일보/정치,20,100,1372,2,26,6,59,-38.8,대통령(82); 국민(40); 후보자(38); 니시모리(35); 대변인(34),평화(18); 수상(8),수사(13); 재판(12); 취소(9),"조선일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(82회), '국민'(40회), '후보자'(38회) 순입니다. 감성지수 -38.8로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-13,신문사x카테고리,조선일보/주요뉴스,40,100,1625,4,57,6,68,-8.8,대통령(52); 벌초(52); 중국(43); 트럼프(42); 니시모리(35),투자(19); 평화(15); 성장(12),부담(17); 압박(11); 전쟁(11),"조선일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(52회), '벌초'(52회), '중국'(43회) 순입니다. 감성지수 -8.8로 부정 어휘가 다소 우세합니다."
