날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-08,문화일보,경제,긍정,1,상승,23,27.71,7,83,#0d2b5c,#0d2b5c,Y
2026-09-08,문화일보,경제,긍정,2,투자,19,22.89,7,83,#274674,#274674,Y
2026-09-08,문화일보,경제,긍정,3,확대,9,10.84,7,83,#41628d,#41628d,Y
2026-09-08,문화일보,경제,긍정,4,최대,9,10.84,7,83,#5b7ea6,#5b7ea6,Y
2026-09-08,문화일보,경제,긍정,5,강화,8,9.64,7,83,#7499bf,#7499bf,Y
2026-09-08,문화일보,경제,긍정,6,개최,8,9.64,7,83,#8eb5d8,#8eb5d8,Y
2026-09-08,문화일보,경제,긍정,7,지원,7,8.43,7,83,#a8d0f0,#a8d0f0,Y
2026-09-08,문화일보,경제,부정,1,부담,11,45.83,3,24,#7a0a12,#7a0a12,Y
2026-09-08,문화일보,경제,부정,2,제한,7,29.17,3,24,#b6585c,#b6585c,Y
2026-09-08,문화일보,경제,부정,3,하락,6,25.0,3,24,#f2a6a6,#f2a6a6,Y
