날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-25,매일신문,세계,긍정,1,최대,12,17.91,7,67,#0d2b5c,#0d2b5c,Y
2026-09-25,매일신문,세계,긍정,2,강화,12,17.91,7,67,#274674,#274674,Y
2026-09-25,매일신문,세계,긍정,3,합의,11,16.42,7,67,#41628d,#41628d,Y
2026-09-25,매일신문,세계,긍정,4,지원,10,14.93,7,67,#5b7ea6,#5b7ea6,Y
2026-09-25,매일신문,세계,긍정,5,협력,8,11.94,7,67,#7499bf,#7499bf,Y
2026-09-25,매일신문,세계,긍정,6,계약,7,10.45,7,67,#8eb5d8,#8eb5d8,Y
2026-09-25,매일신문,세계,긍정,7,금메달,7,10.45,7,67,#a8d0f0,#a8d0f0,Y
2026-09-25,매일신문,세계,부정,1,전쟁,19,33.93,4,56,#7a0a12,#7a0a12,Y
2026-09-25,매일신문,세계,부정,2,테러,17,30.36,4,56,#a23e43,#a23e43,Y
2026-09-25,매일신문,세계,부정,3,중단,10,17.86,4,56,#ca7275,#ca7275,Y
2026-09-25,매일신문,세계,부정,4,혐의,10,17.86,4,56,#f2a6a6,#f2a6a6,Y
