날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-12,매일신문,이슈,긍정,1,지원,15,24.19,6,62,#0d2b5c,#0d2b5c,Y
2026-09-12,매일신문,이슈,긍정,2,인정,11,17.74,6,62,#2c4c7a,#2c4c7a,Y
2026-09-12,매일신문,이슈,긍정,3,배당,11,17.74,6,62,#4b6d97,#4b6d97,Y
2026-09-12,매일신문,이슈,긍정,4,상승,9,14.52,6,62,#6a8eb5,#6a8eb5,Y
2026-09-12,매일신문,이슈,긍정,5,참여,8,12.9,6,62,#89afd2,#89afd2,Y
2026-09-12,매일신문,이슈,긍정,6,안전,8,12.9,6,62,#a8d0f0,#a8d0f0,Y
2026-09-12,매일신문,이슈,부정,1,혐의,16,23.19,6,69,#7a0a12,#7a0a12,Y
2026-09-12,매일신문,이슈,부정,2,재판,13,18.84,6,69,#922930,#922930,Y
2026-09-12,매일신문,이슈,부정,3,논란,13,18.84,6,69,#aa484d,#aa484d,Y
2026-09-12,매일신문,이슈,부정,4,의혹,10,14.49,6,69,#c2686b,#c2686b,Y
2026-09-12,매일신문,이슈,부정,5,횡령,10,14.49,6,69,#da8788,#da8788,Y
2026-09-12,매일신문,이슈,부정,6,비판,7,10.14,6,69,#f2a6a6,#f2a6a6,Y
