날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-23,문화일보,주요뉴스,긍정,1,평화,14,38.89,4,36,#0d2b5c,#0d2b5c,Y
2026-09-23,문화일보,주요뉴스,긍정,2,협력,12,33.33,4,36,#41628d,#41628d,Y
2026-09-23,문화일보,주요뉴스,긍정,3,성장,5,13.89,4,36,#7499bf,#7499bf,Y
2026-09-23,문화일보,주요뉴스,긍정,4,안정,5,13.89,4,36,#a8d0f0,#a8d0f0,Y
2026-09-23,문화일보,주요뉴스,부정,1,구속,13,13.83,11,94,#7a0a12,#7a0a12,Y
2026-09-23,문화일보,주요뉴스,부정,2,폭발,12,12.77,11,94,#861921,#871b22,Y
2026-09-23,문화일보,주요뉴스,부정,3,혐의,12,12.77,11,94,#922930,#942c33,Y
2026-09-23,문화일보,주요뉴스,부정,4,거부,10,10.64,11,94,#9e383e,#a23e43,Y
2026-09-23,문화일보,주요뉴스,부정,5,살해,10,10.64,11,94,#aa484d,#af4f54,Y
2026-09-23,문화일보,주요뉴스,부정,6,사고,7,7.45,11,94,#b6585c,#bd6164,Y
2026-09-23,문화일보,주요뉴스,부정,7,반발,7,7.45,11,94,#c2686b,#ca7275,Y
2026-09-23,문화일보,주요뉴스,부정,8,기소,7,7.45,11,94,#ce787a,#d88485,Y
2026-09-23,문화일보,주요뉴스,부정,9,징역,6,6.38,11,94,#da8788,#e59596,Y
2026-09-23,문화일보,주요뉴스,부정,10,재판,5,5.32,11,94,#e69797,#f2a6a6,Y
2026-09-23,문화일보,주요뉴스,부정,11,위기,5,5.32,11,94,#f2a6a6,,N
