날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-04,데일리안,주요뉴스,긍정,1,투자,17,32.08,4,53,#0d2b5c,#0d2b5c,Y
2026-09-04,데일리안,주요뉴스,긍정,2,흑자,12,22.64,4,53,#41628d,#41628d,Y
2026-09-04,데일리안,주요뉴스,긍정,3,최고,12,22.64,4,53,#7499bf,#7499bf,Y
2026-09-04,데일리안,주요뉴스,긍정,4,증가,12,22.64,4,53,#a8d0f0,#a8d0f0,Y
2026-09-04,데일리안,주요뉴스,부정,1,논란,42,27.1,7,155,#7a0a12,#7a0a12,Y
2026-09-04,데일리안,주요뉴스,부정,2,우려,27,17.42,7,155,#8e242a,#8e242a,Y
2026-09-04,데일리안,주요뉴스,부정,3,비판,27,17.42,7,155,#a23e43,#a23e43,Y
2026-09-04,데일리안,주요뉴스,부정,4,의혹,18,11.61,7,155,#b6585c,#b6585c,Y
2026-09-04,데일리안,주요뉴스,부정,5,사퇴,15,9.68,7,155,#ca7275,#ca7275,Y
2026-09-04,데일리안,주요뉴스,부정,6,철회,14,9.03,7,155,#de8c8e,#de8c8e,Y
2026-09-04,데일리안,주요뉴스,부정,7,부담,12,7.74,7,155,#f2a6a6,#f2a6a6,Y
