날짜,분석단위,대상,기사수,키워드종수,누적빈도,긍정단어수,긍정총빈도,부정단어수,부정총빈도,감성지수,상위키워드TOP5,대표긍정어TOP3,대표부정어TOP3,인사이트
2026-09-06,카테고리,세계,100,328,5798,11,116,21,302,-44.5,미국(224); 이란(206); 트럼프(159); 네팔(125); 대통령(113),지원(19); 안전(18); 최고(12),전쟁(71); 압박(33); 실종(27),"세계: 기사 100건에서 키워드 328종을 추출했고 상위 키워드는 '미국'(224회), '이란'(206회), '트럼프'(159회) 순입니다. 감성지수 -44.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,카테고리,이슈,100,379,5672,20,279,16,271,1.5,후보자(191); 의원(95); 이란(84); 미국(83); 장관(74),최고(30); 출시(29); 투자(23),의혹(67); 청탁(33); 혐의(27),"이슈: 기사 100건에서 키워드 379종을 추출했고 상위 키워드는 '후보자'(191회), '의원'(95회), '이란'(84회) 순입니다. 감성지수 +1.5로 긍정과 부정이 비슷한 수준합니다."
2026-09-06,카테고리,정치,100,290,7094,7,102,17,469,-64.3,후보자(410); 장관(228); 의원(209); 대통령(199); 민주당(130),지원(38); 절감(15); 동맹(14),의혹(117); 청탁(63); 수사(60),"정치: 기사 100건에서 키워드 290종을 추출했고 상위 키워드는 '후보자'(410회), '장관'(228회), '의원'(209회) 순입니다. 감성지수 -64.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,카테고리,주요뉴스,200,378,5650,18,323,17,215,20.1,후보자(146); 의원(87); 이란(82); 미국(82); 기업(73),증가(37); 성장(36); 지원(29),의혹(54); 혐의(20); 전쟁(16),"주요뉴스: 기사 200건에서 키워드 378종을 추출했고 상위 키워드는 '후보자'(146회), '의원'(87회), '이란'(82회) 순입니다. 감성지수 +20.1로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,데일리안/IT과학,20,100,1599,8,106,0,0,100.0,서비스(93); 대표(52); 기술(43); 국민(36); 컨소시엄(35),지원(24); 출시(21); 확보(13),,"데일리안/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '서비스'(93회), '대표'(52회), '기술'(43회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,데일리안/경제,20,100,1257,12,145,0,0,100.0,금융(37); 반도체(35); 제품(27); 시장(27); 정보(25),성장(20); 확대(20); 지원(15),,"데일리안/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금융'(37회), '반도체'(35회), '제품'(27회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,데일리안/문화,20,100,1421,6,115,0,0,100.0,성장(48); 정보(42); 문화(32); 제품(28); 브랜드(28),성장(48); 최고(17); 확대(15),,"데일리안/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '성장'(48회), '정보'(42회), '문화'(32회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,데일리안/사회,20,100,937,3,35,8,63,-28.6,차량(26); 불꽃(25); 수색(21); 경찰(20); 복권(20),축제(17); 통과(10); 안전(8),혐의(12); 범죄(11); 사고(9),"데일리안/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '차량'(26회), '불꽃'(25회), '수색'(21회) 순입니다. 감성지수 -28.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,데일리안/세계,20,100,1286,2,17,6,59,-55.3,이란(79); 미국(48); 드라마(43); 트럼프(32); 중국(30),최대(11); 고용(6),전쟁(17); 압박(12); 실종(10),"데일리안/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '이란'(79회), '미국'(48회), '드라마'(43회) 순입니다. 감성지수 -55.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,데일리안/이슈,20,100,1102,9,101,3,23,62.9,이란(32); 삼성전자(27); 후보자(25); 제품(22); 화장품(20),출시(20); 최고(19); 최대(11),의혹(9); 전쟁(7); 수사(7),"데일리안/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '이란'(32회), '삼성전자'(27회), '후보자'(25회) 순입니다. 감성지수 +62.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,데일리안/정치,20,100,1516,2,18,9,137,-76.8,후보자(86); 장관(66); 대통령(52); 민주당(49); 의원(47),혁신(10); 지원(8),수사(31); 의혹(26); 논란(19),"데일리안/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(86회), '장관'(66회), '대통령'(52회) 순입니다. 감성지수 -76.8로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,데일리안/주요뉴스,40,100,1008,7,85,3,22,58.9,성장(36); 이란(34); 금융(23); 치료(23); 화장품(20),성장(36); 최고(12); 확대(8),의혹(9); 전쟁(7); 보복(6),"데일리안/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '성장'(36회), '이란'(34회), '금융'(23회) 순입니다. 감성지수 +58.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,매일신문/IT과학,20,100,1416,9,114,2,17,74.0,기업(59); 로봇(48); 생산(44); 버스(35); 미국(32),투자(28); 확대(17); 선정(12),부담(9); 유출(8),"매일신문/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(59회), '로봇'(48회), '생산'(44회) 순입니다. 감성지수 +74.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,매일신문/경제,20,100,1013,13,105,2,13,78.0,기관(39); 금융(34); 대구(29); 데이터(25); 지역(21),지원(11); 절감(11); 투자(11),부채(7); 피해(6),"매일신문/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기관'(39회), '금융'(34회), '대구'(29회) 순입니다. 감성지수 +78.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,매일신문/문화,20,100,1192,6,63,2,16,59.5,대구(50); 음악(45); 일본(35); 국제(32); 무대(30),공연(19); 전시(17); 기증(9),테러(8); 붕괴(8),"매일신문/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대구'(50회), '음악'(45회), '일본'(35회) 순입니다. 감성지수 +59.5로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,매일신문/사회,20,100,988,4,38,11,119,-51.6,혐의(31); 경찰(23); 노조(23); 정보(21); 삼성전자(19),기부(13); 계약(12); 합의(7),혐의(31); 사고(13); 징역(10),"매일신문/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '혐의'(31회), '경찰'(23회), '노조'(23회) 순입니다. 감성지수 -51.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,매일신문/세계,20,100,1302,3,23,8,69,-50.0,네팔(69); 미국(49); 수색(47); 현지(37); 지역(36),투자(10); 전시(7); 안전(6),피해(14); 실종(10); 압박(9),"매일신문/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '네팔'(69회), '미국'(49회), '수색'(47회) 순입니다. 감성지수 -50.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,매일신문/이슈,20,100,1297,0,0,7,101,-100.0,후보자(109); 오빠(40); 의원(37); 의혹(33); 정치(26),,의혹(33); 청탁(15); 혐의(14),"매일신문/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(109회), '오빠'(40회), '의원'(37회) 순입니다. 감성지수 -100.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,매일신문/정치,20,100,1562,1,8,8,124,-87.9,후보자(140); 대표(52); 의원(49); 장관(46); 오빠(45),지원(8),의혹(41); 청탁(18); 논란(13),"매일신문/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(140회), '대표'(52회), '의원'(49회) 순입니다. 감성지수 -87.9로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,매일신문/주요뉴스,40,100,1407,2,27,6,80,-49.5,후보자(81); 기관(64); 오빠(40); 통합(40); 정부(36),지원(16); 최대(11),의혹(28); 청탁(13); 혐의(12),"매일신문/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(81회), '기관'(64회), '오빠'(40회) 순입니다. 감성지수 -49.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,문화일보/IT과학,20,100,1133,6,70,2,20,55.6,반도체(48); 기술(41); 기업(32); 투자(26); 삼성전자(26),투자(26); 성장(11); 최대(10),규제(13); 격차(7),"문화일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '반도체'(48회), '기술'(41회), '기업'(32회) 순입니다. 감성지수 +55.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,문화일보/경제,20,100,851,7,56,2,17,53.4,수출(25); 미국(24); 노조(18); 정화(18); 부문(16),최대(14); 축제(8); 달성(7),적자(9); 오염(8),"문화일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '수출'(25회), '미국'(24회), '노조'(18회) 순입니다. 감성지수 +53.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,문화일보/문화,20,100,856,6,45,3,17,45.2,국가(29); 축구(24); 명품(21); 저자(19); 광주(18),개막(10); 참여(9); 최대(7),타격(6); 논란(6); 보복(5),"문화일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '국가'(29회), '축구'(24회), '명품'(21회) 순입니다. 감성지수 +45.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,문화일보/사회,20,100,740,9,55,8,73,-14.1,사건(19); 경찰(18); 인구(18); 세계(16); 태권도(15),합의(9); 축제(8); 개최(6),혐의(14); 실종(13); 기소(12),"문화일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '사건'(19회), '경찰'(18회), '인구'(18회) 순입니다. 감성지수 -14.1로 부정 어휘가 다소 우세합니다."
2026-09-06,신문사x카테고리,문화일보/세계,20,100,832,3,17,6,39,-39.3,미국(36); 지도(30); 신장(16); 이란(16); 이미지(15),성공(6); 최고(6); 안전(5),혐의(10); 체포(7); 소송(6),"문화일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(36회), '지도'(30회), '신장'(16회) 순입니다. 감성지수 -39.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,문화일보/이슈,20,100,774,7,43,10,102,-40.7,지명자(30); 의원(27); 사건(24); 민주당(18); 대통령(17),합의(9); 개선(7); 축제(6),의혹(15); 수사(13); 혐의(13),"문화일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '지명자'(30회), '의원'(27회), '사건'(24회) 순입니다. 감성지수 -40.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,문화일보/정치,20,100,1207,1,15,6,76,-67.0,사관학교(41); 의원(39); 교육(33); 지명자(31); 장관(29),절감(15),의혹(20); 기소(17); 청탁(14),"문화일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '사관학교'(41회), '의원'(39회), '교육'(33회) 순입니다. 감성지수 -67.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,문화일보/주요뉴스,40,100,738,5,37,9,66,-28.2,의원(30); 수출(20); 민주당(18); 공격(15); 모기(14),최대(9); 합의(9); 축제(8),재판(11); 기소(10); 수사(9),"문화일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(30회), '수출'(20회), '민주당'(18회) 순입니다. 감성지수 -28.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,아시아경제/IT과학,20,100,1302,6,67,0,0,100.0,전기(59); 배터리(39); 오픈(34); 에이전트(26); 모델(25),투자(20); 확대(12); 증가(12),,"아시아경제/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '전기'(59회), '배터리'(39회), '오픈'(34회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,아시아경제/경제,20,100,1228,13,174,1,7,92.3,미국(53); 기업(34); 확대(27); 정부(26); 소비(23),확대(27); 확보(16); 성장(16),부담(7),"아시아경제/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(53회), '기업'(34회), '확대'(27회) 순입니다. 감성지수 +92.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,아시아경제/문화,20,100,1256,7,67,2,16,61.4,전기(64); 배터리(43); 지역(42); 여행(34); 우크라이나(25),계약(14); 최대(10); 확대(9),위험(9); 부담(7),"아시아경제/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '전기'(64회), '배터리'(43회), '지역'(42회) 순입니다. 감성지수 +61.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,아시아경제/사회,20,100,889,9,78,1,11,75.3,지역(21); 대회(20); 시장(19); 기업(16); 관심(16),참여(13); 협력(12); 인기(9),침수(11),"아시아경제/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '지역'(21회), '대회'(20회), '시장'(19회) 순입니다. 감성지수 +75.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,아시아경제/세계,20,100,1103,4,32,7,66,-34.7,미국(51); 우크라이나(38); 트럼프(35); 대통령(32); 가격(26),확보(10); 인기(9); 안전(7),전쟁(20); 위험(11); 해고(10),"아시아경제/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(51회), '우크라이나'(38회), '트럼프'(35회) 순입니다. 감성지수 -34.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,아시아경제/이슈,20,100,1054,12,110,2,16,74.6,미국(41); 제품(40); 기업(30); 소비자(24); 레시피(22),증가(16); 투자(13); 인기(11),위험(10); 경고(6),"아시아경제/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(41회), '제품'(40회), '기업'(30회) 순입니다. 감성지수 +74.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,아시아경제/정치,20,100,1079,4,38,5,44,-7.3,후보자(46); 대통령(40); 장관(34); 의원(29); 국회(21),지원(13); 평화(9); 확대(8),재난(10); 피해(10); 청탁(9),"아시아경제/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(46회), '대통령'(40회), '장관'(34회) 순입니다. 감성지수 -7.3로 부정 어휘가 다소 우세합니다."
2026-09-06,신문사x카테고리,아시아경제/주요뉴스,40,100,1192,11,128,2,20,73.0,제품(40); 기업(38); 미국(26); 소비자(25); 임상(23),투자(19); 증가(18); 상승(14),규제(11); 위험(9),"아시아경제/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '제품'(40회), '기업'(38회), '미국'(26회) 순입니다. 감성지수 +73.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,조선일보/IT과학,20,100,1321,3,29,0,0,100.0,오픈(41); 모델(39); 서비스(34); 장애(30); 연구(30),최대(12); 출시(9); 전시(8),,"조선일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '오픈'(41회), '모델'(39회), '서비스'(34회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,조선일보/경제,20,100,1743,9,148,2,36,60.9,미국(100); 생산(45); 시장(38); 투자(36); 기업(35),투자(36); 지원(24); 최대(19),전쟁(22); 부담(14),"조선일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(100회), '생산'(45회), '시장'(38회) 순입니다. 감성지수 +60.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,조선일보/문화,20,100,902,1,4,1,36,-80.0,전쟁(36); 감독(36); 중국(31); 역사(24); 마오쩌둥(23),최대(4),전쟁(36),"조선일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '전쟁'(36회), '감독'(36회), '중국'(31회) 순입니다. 감성지수 -80.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,조선일보/사회,20,100,916,2,40,8,70,-27.3,불꽃(38); 한강(28); 축제(27); 서울(23); 공원(23),축제(27); 안전(13),사기(12); 사고(12); 범죄(12),"조선일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '불꽃'(38회), '한강'(28회), '축제'(27회) 순입니다. 감성지수 -27.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,조선일보/세계,20,100,1275,2,27,6,69,-43.8,이란(72); 트럼프(54); 미국(40); 한국(37); 호르무즈(33),지원(19); 참여(8),전쟁(28); 압박(12); 부상(8),"조선일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '이란'(72회), '트럼프'(54회), '미국'(40회) 순입니다. 감성지수 -43.8로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,조선일보/이슈,20,100,1445,2,25,3,29,-7.4,후보자(57); 승인(44); 식약처(39); 이란(38); 브런슨(32),동맹(13); 지원(12),전쟁(11); 의혹(10); 청탁(8),"조선일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(57회), '승인'(44회), '식약처'(39회) 순입니다. 감성지수 -7.4로 부정 어휘가 다소 우세합니다."
2026-09-06,신문사x카테고리,조선일보/정치,20,100,1730,2,23,5,88,-58.6,후보자(112); 대통령(54); 장관(53); 승인(49); 식약처(47),동맹(14); 지원(9),기소(29); 의혹(22); 청탁(13),"조선일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(112회), '대통령'(54회), '장관'(53회) 순입니다. 감성지수 -58.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-06,신문사x카테고리,조선일보/주요뉴스,40,100,1305,4,46,3,27,26.0,후보자(33); 브런슨(32); 한국(32); 이란(28); 한미(28),지원(13); 동맹(13); 증가(11),전쟁(9); 의혹(9); 압박(9),"조선일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(33회), '브런슨'(32회), '한국'(32회) 순입니다. 감성지수 +26.0로 긍정 어휘가 뚜렷하게 우세합니다."
