날짜,구분,카테고리,순위,단어,빈도수,감성
2026-09-18,조선일보,정치,1,대통령,69,중립
2026-09-18,조선일보,정치,2,농지,53,중립
2026-09-18,조선일보,정치,3,후보자,44,중립
2026-09-18,조선일보,정치,4,대표,43,중립
2026-09-18,조선일보,정치,5,의원,42,중립
2026-09-18,조선일보,정치,6,정부,39,중립
2026-09-18,조선일보,정치,7,민주당,35,중립
2026-09-18,조선일보,정치,8,장관,32,중립
2026-09-18,조선일보,정치,9,신고,31,중립
2026-09-18,조선일보,정치,10,접촉,30,중립
2026-09-18,조선일보,정치,11,국민,30,중립
2026-09-18,조선일보,정치,12,조사,29,중립
2026-09-18,조선일보,정치,13,청와대,29,중립
2026-09-18,조선일보,정치,14,국회,28,중립
2026-09-18,조선일보,정치,15,미국,27,중립
2026-09-18,조선일보,정치,16,회견,25,중립
2026-09-18,조선일보,정치,17,인사,23,중립
2026-09-18,조선일보,정치,18,한국,22,중립
2026-09-18,조선일보,정치,19,파병,18,중립
2026-09-18,조선일보,정치,20,농사,17,중립
2026-09-18,조선일보,정치,21,보고서,16,중립
2026-09-18,조선일보,정치,22,이재명,16,중립
2026-09-18,조선일보,정치,23,통일부,16,중립
2026-09-18,조선일보,정치,24,협력,16,긍정
2026-09-18,조선일보,정치,25,투자,16,긍정
2026-09-18,조선일보,정치,26,관계,15,중립
2026-09-18,조선일보,정치,27,남북,15,중립
2026-09-18,조선일보,정치,28,키르기스스탄,15,중립
2026-09-18,조선일보,정치,29,청문,14,중립
2026-09-18,조선일보,정치,30,청문회,14,중립
2026-09-18,조선일보,정치,31,회의,14,중립
2026-09-18,조선일보,정치,32,전수,14,중립
2026-09-18,조선일보,정치,33,입장,14,중립
2026-09-18,조선일보,정치,34,호르무즈,14,중립
2026-09-18,조선일보,정치,35,투기,13,중립
2026-09-18,조선일보,정치,36,더불어민주당,13,중립
2026-09-18,조선일보,정치,37,반대,13,부정
2026-09-18,조선일보,정치,38,여론,13,중립
2026-09-18,조선일보,정치,39,북한,13,중립
2026-09-18,조선일보,정치,40,공익,12,중립
2026-09-18,조선일보,정치,41,조국혁신당,12,중립
2026-09-18,조선일보,정치,42,총리,12,중립
2026-09-18,조선일보,정치,43,대상,12,중립
2026-09-18,조선일보,정치,44,거부,12,부정
2026-09-18,조선일보,정치,45,민간,12,중립
2026-09-18,조선일보,정치,46,예금보험공사,11,중립
2026-09-18,조선일보,정치,47,기금,11,중립
2026-09-18,조선일보,정치,48,주민,11,중립
2026-09-18,조선일보,정치,49,농촌,11,중립
2026-09-18,조선일보,정치,50,의혹,11,부정
2026-09-18,조선일보,정치,51,교류,11,중립
2026-09-18,조선일보,정치,52,법안,11,중립
2026-09-18,조선일보,정치,53,수리,11,중립
2026-09-18,조선일보,정치,54,한미,11,중립
2026-09-18,조선일보,정치,55,컨설팅,10,중립
2026-09-18,조선일보,정치,56,공개,10,중립
2026-09-18,조선일보,정치,57,지지,10,중립
2026-09-18,조선일보,정치,58,가격,10,중립
2026-09-18,조선일보,정치,59,위원회,10,중립
2026-09-18,조선일보,정치,60,법무부,10,중립
2026-09-18,조선일보,정치,61,기업,10,중립
2026-09-18,조선일보,정치,62,취소,10,부정
2026-09-18,조선일보,정치,63,안전,10,긍정
2026-09-18,조선일보,정치,64,해협,10,중립
2026-09-18,조선일보,정치,65,김민석,9,중립
2026-09-18,조선일보,정치,66,여권,9,중립
2026-09-18,조선일보,정치,67,신뢰,9,긍정
2026-09-18,조선일보,정치,68,논의,9,중립
2026-09-18,조선일보,정치,69,대사,9,중립
2026-09-18,조선일보,정치,70,식약처,9,중립
2026-09-18,조선일보,정치,71,조항,9,중립
2026-09-18,조선일보,정치,72,삭제,9,중립
2026-09-18,조선일보,정치,73,정치,9,중립
2026-09-18,조선일보,정치,74,지역,9,중립
2026-09-18,조선일보,정치,75,농협,9,중립
2026-09-18,조선일보,정치,76,국가,9,중립
2026-09-18,조선일보,정치,77,추진,9,중립
2026-09-18,조선일보,정치,78,지사,9,중립
2026-09-18,조선일보,정치,79,대미,9,중립
2026-09-18,조선일보,정치,80,자파로프,9,중립
2026-09-18,조선일보,정치,81,업체,8,중립
2026-09-18,조선일보,정치,82,선거,8,중립
2026-09-18,조선일보,정치,83,과정,8,중립
2026-09-18,조선일보,정치,84,논란,8,부정
2026-09-18,조선일보,정치,85,구매,8,중립
2026-09-18,조선일보,정치,86,채택,8,중립
2026-09-18,조선일보,정치,87,서울,8,중립
2026-09-18,조선일보,정치,88,공소,8,중립
2026-09-18,조선일보,정치,89,방안,8,중립
2026-09-18,조선일보,정치,90,로비,8,중립
2026-09-18,조선일보,정치,91,고위,8,중립
2026-09-18,조선일보,정치,92,진보당,8,중립
2026-09-18,조선일보,정치,93,대한민국,8,중립
2026-09-18,조선일보,정치,94,임명,7,중립
2026-09-18,조선일보,정치,95,허용,7,중립
2026-09-18,조선일보,정치,96,스틸,7,중립
2026-09-18,조선일보,정치,97,도입,7,중립
2026-09-18,조선일보,정치,98,평화,7,긍정
2026-09-18,조선일보,정치,99,피해,7,부정
2026-09-18,조선일보,정치,100,공식,7,중립
