날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-18,조선일보,정치,긍정,1,협력,16,27.59,5,58,#0d2b5c,#0d2b5c,Y
2026-09-18,조선일보,정치,긍정,2,투자,16,27.59,5,58,#345481,#345481,Y
2026-09-18,조선일보,정치,긍정,3,안전,10,17.24,5,58,#5b7ea6,#5b7ea6,Y
2026-09-18,조선일보,정치,긍정,4,신뢰,9,15.52,5,58,#82a7cb,#82a7cb,Y
2026-09-18,조선일보,정치,긍정,5,평화,7,12.07,5,58,#a8d0f0,#a8d0f0,Y
2026-09-18,조선일보,정치,부정,1,반대,13,21.31,6,61,#7a0a12,#7a0a12,Y
2026-09-18,조선일보,정치,부정,2,거부,12,19.67,6,61,#922930,#922930,Y
2026-09-18,조선일보,정치,부정,3,의혹,11,18.03,6,61,#aa484d,#aa484d,Y
2026-09-18,조선일보,정치,부정,4,취소,10,16.39,6,61,#c2686b,#c2686b,Y
2026-09-18,조선일보,정치,부정,5,논란,8,13.11,6,61,#da8788,#da8788,Y
2026-09-18,조선일보,정치,부정,6,피해,7,11.48,6,61,#f2a6a6,#f2a6a6,Y
