날짜,구분,카테고리,순위,단어,빈도수,감성
2026-09-02,아시아경제,문화,1,배달,38,중립
2026-09-02,아시아경제,문화,2,현대차,28,중립
2026-09-02,아시아경제,문화,3,서울,28,중립
2026-09-02,아시아경제,문화,4,사업,27,중립
2026-09-02,아시아경제,문화,5,국내,24,중립
2026-09-02,아시아경제,문화,6,개발,24,중립
2026-09-02,아시아경제,문화,7,차량,22,중립
2026-09-02,아시아경제,문화,8,새만금,21,중립
2026-09-02,아시아경제,문화,9,자체,20,중립
2026-09-02,아시아경제,문화,10,업체,17,중립
2026-09-02,아시아경제,문화,11,필름,16,중립
2026-09-02,아시아경제,문화,12,작가,16,중립
2026-09-02,아시아경제,문화,13,출판,16,중립
2026-09-02,아시아경제,문화,14,통학,15,중립
2026-09-02,아시아경제,문화,15,참여,15,긍정
2026-09-02,아시아경제,문화,16,갤러리,14,중립
2026-09-02,아시아경제,문화,17,프리즈,14,중립
2026-09-02,아시아경제,문화,18,외식,14,중립
2026-09-02,아시아경제,문화,19,투자,14,긍정
2026-09-02,아시아경제,문화,20,관광,14,중립
2026-09-02,아시아경제,문화,21,기업,14,중립
2026-09-02,아시아경제,문화,22,미국,14,중립
2026-09-02,아시아경제,문화,23,고인돌,13,중립
2026-09-02,아시아경제,문화,24,키아프,13,중립
2026-09-02,아시아경제,문화,25,롯데,13,중립
2026-09-02,아시아경제,문화,26,매각,13,중립
2026-09-02,아시아경제,문화,27,주요,13,중립
2026-09-02,아시아경제,문화,28,고창,12,중립
2026-09-02,아시아경제,문화,29,안심,12,중립
2026-09-02,아시아경제,문화,30,세계,12,중립
2026-09-02,아시아경제,문화,31,판매,12,중립
2026-09-02,아시아경제,문화,32,적용,11,중립
2026-09-02,아시아경제,문화,33,강화,11,긍정
2026-09-02,아시아경제,문화,34,명소,11,중립
2026-09-02,아시아경제,문화,35,한국,11,중립
2026-09-02,아시아경제,문화,36,증가,11,긍정
2026-09-02,아시아경제,문화,37,작품,11,중립
2026-09-02,아시아경제,문화,38,유적,11,중립
2026-09-02,아시아경제,문화,39,어린이,11,중립
2026-09-02,아시아경제,문화,40,뉴욕,10,중립
2026-09-02,아시아경제,문화,41,센터,10,중립
2026-09-02,아시아경제,문화,42,프로모션,10,중립
2026-09-02,아시아경제,문화,43,수출,10,중립
2026-09-02,아시아경제,문화,44,서비스,10,중립
2026-09-02,아시아경제,문화,45,운영,10,중립
2026-09-02,아시아경제,문화,46,사용,10,중립
2026-09-02,아시아경제,문화,47,코엑스,10,중립
2026-09-02,아시아경제,문화,48,콘텐츠,10,중립
2026-09-02,아시아경제,문화,49,규모,10,중립
2026-09-02,아시아경제,문화,50,관광지,10,중립
2026-09-02,아시아경제,문화,51,현대차그룹,9,중립
2026-09-02,아시아경제,문화,52,나노,9,중립
2026-09-02,아시아경제,문화,53,시장,9,중립
2026-09-02,아시아경제,문화,54,남부,9,중립
2026-09-02,아시아경제,문화,55,소나기,9,중립
2026-09-02,아시아경제,문화,56,무감서기,9,중립
2026-09-02,아시아경제,문화,57,부담,9,부정
2026-09-02,아시아경제,문화,58,해외,9,중립
2026-09-02,아시아경제,문화,59,의미,9,중립
2026-09-02,아시아경제,문화,60,플랫폼,9,중립
2026-09-02,아시아경제,문화,61,고객,9,중립
2026-09-02,아시아경제,문화,62,기존,9,중립
2026-09-02,아시아경제,문화,63,산업,9,중립
2026-09-02,아시아경제,문화,64,상담,9,중립
2026-09-02,아시아경제,문화,65,버스,8,중립
2026-09-02,아시아경제,문화,66,온도,8,중립
2026-09-02,아시아경제,문화,67,미술,8,중립
2026-09-02,아시아경제,문화,68,중심,8,중립
2026-09-02,아시아경제,문화,69,수수료,8,중립
2026-09-02,아시아경제,문화,70,훈민정음,8,중립
2026-09-02,아시아경제,문화,71,활용,8,중립
2026-09-02,아시아경제,문화,72,솔루션,8,중립
2026-09-02,아시아경제,문화,73,데이터,8,중립
2026-09-02,아시아경제,문화,74,확장,8,중립
2026-09-02,아시아경제,문화,75,실제,8,중립
2026-09-02,아시아경제,문화,76,출판사,8,중립
2026-09-02,아시아경제,문화,77,도시,8,중립
2026-09-02,아시아경제,문화,78,햄버거,8,중립
2026-09-02,아시아경제,문화,79,피자,8,중립
2026-09-02,아시아경제,문화,80,가격,8,중립
2026-09-02,아시아경제,문화,81,한글,7,중립
2026-09-02,아시아경제,문화,82,소개,7,중립
2026-09-02,아시아경제,문화,83,경관,7,중립
2026-09-02,아시아경제,문화,84,논의,7,중립
2026-09-02,아시아경제,문화,85,다양,7,중립
2026-09-02,아시아경제,문화,86,문화,7,중립
2026-09-02,아시아경제,문화,87,기술,7,중립
2026-09-02,아시아경제,문화,88,승하차,7,중립
2026-09-02,아시아경제,문화,89,이동,7,중립
2026-09-02,아시아경제,문화,90,기대,7,긍정
2026-09-02,아시아경제,문화,91,거래,7,중립
2026-09-02,아시아경제,문화,92,행사,7,중립
2026-09-02,아시아경제,문화,93,지원,7,긍정
2026-09-02,아시아경제,문화,94,기간,7,중립
2026-09-02,아시아경제,문화,95,문체부,7,중립
2026-09-02,아시아경제,문화,96,지방,7,중립
2026-09-02,아시아경제,문화,97,눈물,7,중립
2026-09-02,아시아경제,문화,98,치킨,7,중립
2026-09-02,아시아경제,문화,99,이용자,7,중립
2026-09-02,아시아경제,문화,100,대상,7,중립
