날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-01,아시아경제,경제,긍정,1,투자,32,26.02,9,123,#0d2b5c,#0d2b5c,Y
2026-09-01,아시아경제,경제,긍정,2,채용,17,13.82,9,123,#20406f,#20406f,Y
2026-09-01,아시아경제,경제,긍정,3,혜택,14,11.38,9,123,#345481,#345481,Y
2026-09-01,아시아경제,경제,긍정,4,확대,13,10.57,9,123,#476994,#476994,Y
2026-09-01,아시아경제,경제,긍정,5,확보,11,8.94,9,123,#5b7ea6,#5b7ea6,Y
2026-09-01,아시아경제,경제,긍정,6,참여,10,8.13,9,123,#6e93b9,#6e93b9,Y
2026-09-01,아시아경제,경제,긍정,7,최대,9,7.32,9,123,#82a7cb,#82a7cb,Y
2026-09-01,아시아경제,경제,긍정,8,협력,9,7.32,9,123,#95bcde,#95bcde,Y
2026-09-01,아시아경제,경제,긍정,9,지원,8,6.5,9,123,#a8d0f0,#a8d0f0,Y
2026-09-01,아시아경제,경제,부정,1,부담,11,37.93,3,29,#7a0a12,#7a0a12,Y
2026-09-01,아시아경제,경제,부정,2,규제,9,31.03,3,29,#b6585c,#b6585c,Y
2026-09-01,아시아경제,경제,부정,3,전쟁,9,31.03,3,29,#f2a6a6,#f2a6a6,Y
