날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-13,아시아경제,경제,긍정,1,공연,18,17.48,8,103,#0d2b5c,#0d2b5c,Y
2026-09-13,아시아경제,경제,긍정,2,확대,17,16.5,8,103,#234271,#234271,Y
2026-09-13,아시아경제,경제,긍정,3,최대,13,12.62,8,103,#395a86,#395a86,Y
2026-09-13,아시아경제,경제,긍정,4,확보,13,12.62,8,103,#4f729b,#4f729b,Y
2026-09-13,아시아경제,경제,긍정,5,지원,11,10.68,8,103,#6689b1,#6689b1,Y
2026-09-13,아시아경제,경제,긍정,6,성장,11,10.68,8,103,#7ca1c6,#7ca1c6,Y
2026-09-13,아시아경제,경제,긍정,7,투자,10,9.71,8,103,#92b9db,#92b9db,Y
2026-09-13,아시아경제,경제,긍정,8,완화,10,9.71,8,103,#a8d0f0,#a8d0f0,Y
2026-09-13,아시아경제,경제,부정,1,전쟁,23,62.16,2,37,#7a0a12,#7a0a12,Y
2026-09-13,아시아경제,경제,부정,2,부담,14,37.84,2,37,#f2a6a6,#f2a6a6,Y
