날짜,구분,카테고리,순위,단어,빈도수,감성
2026-09-13,아시아경제,경제,1,기업,59,중립
2026-09-13,아시아경제,경제,2,와인,41,중립
2026-09-13,아시아경제,경제,3,시장,35,중립
2026-09-13,아시아경제,경제,4,연구,32,중립
2026-09-13,아시아경제,경제,5,가격,31,중립
2026-09-13,아시아경제,경제,6,산업,29,중립
2026-09-13,아시아경제,경제,7,울산,26,중립
2026-09-13,아시아경제,경제,8,데이터,25,중립
2026-09-13,아시아경제,경제,9,규모,25,중립
2026-09-13,아시아경제,경제,10,카드,23,중립
2026-09-13,아시아경제,경제,11,회장,23,중립
2026-09-13,아시아경제,경제,12,전쟁,23,부정
2026-09-13,아시아경제,경제,13,가능,22,중립
2026-09-13,아시아경제,경제,14,오라클,22,중립
2026-09-13,아시아경제,경제,15,고객,22,중립
2026-09-13,아시아경제,경제,16,한전,22,중립
2026-09-13,아시아경제,경제,17,미국,21,중립
2026-09-13,아시아경제,경제,18,수요,20,중립
2026-09-13,아시아경제,경제,19,천연가스,20,중립
2026-09-13,아시아경제,경제,20,활용,20,중립
2026-09-13,아시아경제,경제,21,센터,18,중립
2026-09-13,아시아경제,경제,22,공연,18,긍정
2026-09-13,아시아경제,경제,23,국내,17,중립
2026-09-13,아시아경제,경제,24,서비스,17,중립
2026-09-13,아시아경제,경제,25,확대,17,긍정
2026-09-13,아시아경제,경제,26,사업,17,중립
2026-09-13,아시아경제,경제,27,공모,17,중립
2026-09-13,아시아경제,경제,28,기술,16,중립
2026-09-13,아시아경제,경제,29,구조,16,중립
2026-09-13,아시아경제,경제,30,연결,16,중립
2026-09-13,아시아경제,경제,31,기준,16,중립
2026-09-13,아시아경제,경제,32,운영,16,중립
2026-09-13,아시아경제,경제,33,독서,16,중립
2026-09-13,아시아경제,경제,34,법인,15,중립
2026-09-13,아시아경제,경제,35,관리,15,중립
2026-09-13,아시아경제,경제,36,재정,15,중립
2026-09-13,아시아경제,경제,37,지속,15,중립
2026-09-13,아시아경제,경제,38,금융,15,중립
2026-09-13,아시아경제,경제,39,모델,15,중립
2026-09-13,아시아경제,경제,40,실제,15,중립
2026-09-13,아시아경제,경제,41,기반,15,중립
2026-09-13,아시아경제,경제,42,하이라이트,15,중립
2026-09-13,아시아경제,경제,43,개발,15,중립
2026-09-13,아시아경제,경제,44,현장,15,중립
2026-09-13,아시아경제,경제,45,요금,15,중립
2026-09-13,아시아경제,경제,46,에너지,14,중립
2026-09-13,아시아경제,경제,47,대표,14,중립
2026-09-13,아시아경제,경제,48,부담,14,부정
2026-09-13,아시아경제,경제,49,달러,14,중립
2026-09-13,아시아경제,경제,50,생산,14,중립
2026-09-13,아시아경제,경제,51,카타르,14,중립
2026-09-13,아시아경제,경제,52,롯데,13,중립
2026-09-13,아시아경제,경제,53,할인,13,중립
2026-09-13,아시아경제,경제,54,최대,13,긍정
2026-09-13,아시아경제,경제,55,인프라,13,중립
2026-09-13,아시아경제,경제,56,확보,13,긍정
2026-09-13,아시아경제,경제,57,구매,13,중립
2026-09-13,아시아경제,경제,58,금리,12,중립
2026-09-13,아시아경제,경제,59,사용,12,중립
2026-09-13,아시아경제,경제,60,공식,12,중립
2026-09-13,아시아경제,경제,61,정부,12,중립
2026-09-13,아시아경제,경제,62,자금,11,중립
2026-09-13,아시아경제,경제,63,유가,11,중립
2026-09-13,아시아경제,경제,64,로제,11,중립
2026-09-13,아시아경제,경제,65,주식,11,중립
2026-09-13,아시아경제,경제,66,구축,11,중립
2026-09-13,아시아경제,경제,67,지원,11,긍정
2026-09-13,아시아경제,경제,68,경험,11,중립
2026-09-13,아시아경제,경제,69,중동,11,중립
2026-09-13,아시아경제,경제,70,수준,11,중립
2026-09-13,아시아경제,경제,71,성장,11,긍정
2026-09-13,아시아경제,경제,72,브랜드,11,중립
2026-09-13,아시아경제,경제,73,전기,11,중립
2026-09-13,아시아경제,경제,74,카이스트,10,중립
2026-09-13,아시아경제,경제,75,예측,10,중립
2026-09-13,아시아경제,경제,76,환율,10,중립
2026-09-13,아시아경제,경제,77,투자,10,긍정
2026-09-13,아시아경제,경제,78,거래,10,중립
2026-09-13,아시아경제,경제,79,과정,10,중립
2026-09-13,아시아경제,경제,80,솔루션,10,중립
2026-09-13,아시아경제,경제,81,분석,10,중립
2026-09-13,아시아경제,경제,82,기록,10,중립
2026-09-13,아시아경제,경제,83,주요,10,중립
2026-09-13,아시아경제,경제,84,아시아,10,중립
2026-09-13,아시아경제,경제,85,분기,10,중립
2026-09-13,아시아경제,경제,86,이란,10,중립
2026-09-13,아시아경제,경제,87,완화,10,긍정
2026-09-13,아시아경제,경제,88,제조,10,중립
2026-09-13,아시아경제,경제,89,도매,10,중립
2026-09-13,아시아경제,경제,90,석탄,10,중립
2026-09-13,아시아경제,경제,91,수입,10,중립
2026-09-13,아시아경제,경제,92,애딧앤아크,10,중립
2026-09-13,아시아경제,경제,93,애플,10,중립
2026-09-13,아시아경제,경제,94,삼성전자,10,중립
2026-09-13,아시아경제,경제,95,결제,9,중립
2026-09-13,아시아경제,경제,96,청약,9,중립
2026-09-13,아시아경제,경제,97,발급,9,중립
2026-09-13,아시아경제,경제,98,일반,9,중립
2026-09-13,아시아경제,경제,99,금액,9,중립
2026-09-13,아시아경제,경제,100,정보,9,중립
