날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-20,매일신문,이슈,긍정,1,채용,9,37.5,3,24,#0d2b5c,#0d2b5c,Y
2026-09-20,매일신문,이슈,긍정,2,인정,8,33.33,3,24,#5b7ea6,#5b7ea6,Y
2026-09-20,매일신문,이슈,긍정,3,안전,7,29.17,3,24,#a8d0f0,#a8d0f0,Y
2026-09-20,매일신문,이슈,부정,1,의혹,18,13.95,12,129,#7a0a12,#7a0a12,Y
2026-09-20,매일신문,이슈,부정,2,사고,17,13.18,12,129,#85181f,#871b22,Y
2026-09-20,매일신문,이슈,부정,3,혐의,17,13.18,12,129,#90262d,#942c33,Y
2026-09-20,매일신문,이슈,부정,4,논란,14,10.85,12,129,#9a343a,#a23e43,Y
2026-09-20,매일신문,이슈,부정,5,취소,13,10.08,12,129,#a64348,#af4f54,Y
2026-09-20,매일신문,이슈,부정,6,폭행,9,6.98,12,129,#b15155,#bd6164,Y
2026-09-20,매일신문,이슈,부정,7,징역,7,5.43,12,129,#bb5f63,#ca7275,Y
2026-09-20,매일신문,이슈,부정,8,재판,7,5.43,12,129,#c66d70,#d88485,Y
2026-09-20,매일신문,이슈,부정,9,사퇴,7,5.43,12,129,#d27c7e,#e59596,Y
2026-09-20,매일신문,이슈,부정,10,부담,7,5.43,12,129,#dc8a8b,#f2a6a6,Y
2026-09-20,매일신문,이슈,부정,11,피해,7,5.43,12,129,#e79899,,N
2026-09-20,매일신문,이슈,부정,12,혐오,6,4.65,12,129,#f2a6a6,,N
