날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-14,데일리안,사회,긍정,1,지원,22,14.97,12,147,#0d2b5c,#0d2b5c,Y
2026-09-14,데일리안,사회,긍정,2,공연,20,13.61,12,147,#1b3a69,#1e3d6c,Y
2026-09-14,데일리안,사회,긍정,3,축제,18,12.24,12,147,#294977,#2f4f7d,Y
2026-09-14,데일리안,사회,긍정,4,참여,15,10.2,12,147,#375884,#41628d,Y
2026-09-14,데일리안,사회,긍정,5,강화,14,9.52,12,147,#466792,#52749e,Y
2026-09-14,데일리안,사회,긍정,6,협력,10,6.8,12,147,#54769f,#6387ae,Y
2026-09-14,데일리안,사회,긍정,7,확충,9,6.12,12,147,#6185ad,#7499bf,Y
2026-09-14,데일리안,사회,긍정,8,확대,9,6.12,12,147,#6f94ba,#86accf,Y
2026-09-14,데일리안,사회,긍정,9,안전,8,5.44,12,147,#7ea3c8,#97bee0,Y
2026-09-14,데일리안,사회,긍정,10,확보,8,5.44,12,147,#8cb2d5,#a8d0f0,Y
2026-09-14,데일리안,사회,긍정,11,개최,7,4.76,12,147,#9ac1e3,,N
2026-09-14,데일리안,사회,긍정,12,최대,7,4.76,12,147,#a8d0f0,,N
2026-09-14,데일리안,사회,부정,1,수사,12,66.67,2,18,#7a0a12,#7a0a12,Y
2026-09-14,데일리안,사회,부정,2,구속,6,33.33,2,18,#f2a6a6,#f2a6a6,Y
