날짜,구분,카테고리,순위,단어,빈도수,감성
2026-09-23,매일신문,정치,1,대통령,118,중립
2026-09-23,매일신문,정치,2,의원,38,중립
2026-09-23,매일신문,정치,3,이재명,30,중립
2026-09-23,매일신문,정치,4,유엔,29,중립
2026-09-23,매일신문,정치,5,국민,26,중립
2026-09-23,매일신문,정치,6,북한,23,중립
2026-09-23,매일신문,정치,7,장관,22,중립
2026-09-23,매일신문,정치,8,미국,20,중립
2026-09-23,매일신문,정치,9,평화,19,긍정
2026-09-23,매일신문,정치,10,김주애,18,중립
2026-09-23,매일신문,정치,11,정책,17,중립
2026-09-23,매일신문,정치,12,검찰,17,중립
2026-09-23,매일신문,정치,13,개혁,16,중립
2026-09-23,매일신문,정치,14,대법원장,16,중립
2026-09-23,매일신문,정치,15,정부,16,중립
2026-09-23,매일신문,정치,16,트럼프,14,중립
2026-09-23,매일신문,정치,17,제청,14,중립
2026-09-23,매일신문,정치,18,연합뉴스,14,중립
2026-09-23,매일신문,정치,19,지지,13,중립
2026-09-23,매일신문,정치,20,이란,13,중립
2026-09-23,매일신문,정치,21,회담,13,중립
2026-09-23,매일신문,정치,22,회견,13,중립
2026-09-23,매일신문,정치,23,비판,13,부정
2026-09-23,매일신문,정치,24,임명,12,중립
2026-09-23,매일신문,정치,25,재판,12,부정
2026-09-23,매일신문,정치,26,민주당,12,중립
2026-09-23,매일신문,정치,27,한반도,12,중립
2026-09-23,매일신문,정치,28,국회,11,중립
2026-09-23,매일신문,정치,29,조사,11,중립
2026-09-23,매일신문,정치,30,관저,11,중립
2026-09-23,매일신문,정치,31,대화,11,중립
2026-09-23,매일신문,정치,32,총회,10,중립
2026-09-23,매일신문,정치,33,가능,10,중립
2026-09-23,매일신문,정치,34,협력,10,긍정
2026-09-23,매일신문,정치,35,시간,10,중립
2026-09-23,매일신문,정치,36,수도,10,중립
2026-09-23,매일신문,정치,37,유승민,9,중립
2026-09-23,매일신문,정치,38,독자,9,중립
2026-09-23,매일신문,정치,39,인사,9,중립
2026-09-23,매일신문,정치,40,법관,9,중립
2026-09-23,매일신문,정치,41,국정,9,중립
2026-09-23,매일신문,정치,42,청와대,9,중립
2026-09-23,매일신문,정치,43,주장,9,중립
2026-09-23,매일신문,정치,44,뉴욕,9,중립
2026-09-23,매일신문,정치,45,사고,8,부정
2026-09-23,매일신문,정치,46,전쟁,8,부정
2026-09-23,매일신문,정치,47,대북,8,중립
2026-09-23,매일신문,정치,48,차장,8,중립
2026-09-23,매일신문,정치,49,제시,8,중립
2026-09-23,매일신문,정치,50,체제,8,중립
2026-09-23,매일신문,정치,51,사용량,8,중립
2026-09-23,매일신문,정치,52,보고서,8,중립
2026-09-23,매일신문,정치,53,후보자,8,중립
2026-09-23,매일신문,정치,54,안보,7,중립
2026-09-23,매일신문,정치,55,사무총장,7,중립
2026-09-23,매일신문,정치,56,얘기,7,중립
2026-09-23,매일신문,정치,57,이소영,7,중립
2026-09-23,매일신문,정치,58,대검,7,중립
2026-09-23,매일신문,정치,59,추진,7,중립
2026-09-23,매일신문,정치,60,국방부,7,중립
2026-09-23,매일신문,정치,61,페이스북,7,중립
2026-09-23,매일신문,정치,62,확인,7,중립
2026-09-23,매일신문,정치,63,평가,7,중립
2026-09-23,매일신문,정치,64,당사자,7,중립
2026-09-23,매일신문,정치,65,합의,7,긍정
2026-09-23,매일신문,정치,66,분석,7,중립
2026-09-23,매일신문,정치,67,이미지,7,중립
2026-09-23,매일신문,정치,68,작가,7,중립
2026-09-23,매일신문,정치,69,수사,7,부정
2026-09-23,매일신문,정치,70,응답,7,중립
2026-09-23,매일신문,정치,71,윤상현,6,중립
2026-09-23,매일신문,정치,72,지뢰,6,중립
2026-09-23,매일신문,정치,73,적극,6,중립
2026-09-23,매일신문,정치,74,재가,6,중립
2026-09-23,매일신문,정치,75,백령도,6,중립
2026-09-23,매일신문,정치,76,긴급,6,중립
2026-09-23,매일신문,정치,77,주민,6,중립
2026-09-23,매일신문,정치,78,단속,6,중립
2026-09-23,매일신문,정치,79,역할,6,중립
2026-09-23,매일신문,정치,80,과정,6,중립
2026-09-23,매일신문,정치,81,추가,6,중립
2026-09-23,매일신문,정치,82,김정은,6,중립
2026-09-23,매일신문,정치,83,보장,6,중립
2026-09-23,매일신문,정치,84,대한민국,6,중립
2026-09-23,매일신문,정치,85,남북,6,중립
2026-09-23,매일신문,정치,86,현지,6,중립
2026-09-23,매일신문,정치,87,국제,6,중립
2026-09-23,매일신문,정치,88,사회,6,중립
2026-09-23,매일신문,정치,89,공개,6,중립
2026-09-23,매일신문,정치,90,변화,6,중립
2026-09-23,매일신문,정치,91,반복,6,중립
2026-09-23,매일신문,정치,92,국가,6,중립
2026-09-23,매일신문,정치,93,사위,6,중립
2026-09-23,매일신문,정치,94,검사,6,중립
2026-09-23,매일신문,정치,95,대피,6,중립
2026-09-23,매일신문,정치,96,참여,6,긍정
2026-09-23,매일신문,정치,97,입장,6,중립
2026-09-23,매일신문,정치,98,패션,6,중립
2026-09-23,매일신문,정치,99,수영장,5,중립
2026-09-23,매일신문,정치,100,이정현,5,중립
