날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-03,아시아경제,주요뉴스,긍정,1,상승,33,21.43,8,154,#0d2b5c,#0d2b5c,Y
2026-09-03,아시아경제,주요뉴스,긍정,2,증가,31,20.13,8,154,#234271,#234271,Y
2026-09-03,아시아경제,주요뉴스,긍정,3,성장,22,14.29,8,154,#395a86,#395a86,Y
2026-09-03,아시아경제,주요뉴스,긍정,4,개선,18,11.69,8,154,#4f729b,#4f729b,Y
2026-09-03,아시아경제,주요뉴스,긍정,5,확대,17,11.04,8,154,#6689b1,#6689b1,Y
2026-09-03,아시아경제,주요뉴스,긍정,6,투자,12,7.79,8,154,#7ca1c6,#7ca1c6,Y
2026-09-03,아시아경제,주요뉴스,긍정,7,반등,11,7.14,8,154,#92b9db,#92b9db,Y
2026-09-03,아시아경제,주요뉴스,긍정,8,인기,10,6.49,8,154,#a8d0f0,#a8d0f0,Y
2026-09-03,아시아경제,주요뉴스,부정,1,제한,27,35.06,4,77,#7a0a12,#7a0a12,Y
2026-09-03,아시아경제,주요뉴스,부정,2,부담,25,32.47,4,77,#a23e43,#a23e43,Y
2026-09-03,아시아경제,주요뉴스,부정,3,우려,14,18.18,4,77,#ca7275,#ca7275,Y
2026-09-03,아시아경제,주요뉴스,부정,4,논란,11,14.29,4,77,#f2a6a6,#f2a6a6,Y
