날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-15,아시아경제,세계,긍정,1,상승,19,24.68,6,77,#0d2b5c,#0d2b5c,Y
2026-09-15,아시아경제,세계,긍정,2,투자,16,20.78,6,77,#2c4c7a,#2c4c7a,Y
2026-09-15,아시아경제,세계,긍정,3,급등,14,18.18,6,77,#4b6d97,#4b6d97,Y
2026-09-15,아시아경제,세계,긍정,4,돌파,10,12.99,6,77,#6a8eb5,#6a8eb5,Y
2026-09-15,아시아경제,세계,긍정,5,합의,9,11.69,6,77,#89afd2,#89afd2,Y
2026-09-15,아시아경제,세계,긍정,6,확대,9,11.69,6,77,#a8d0f0,#a8d0f0,Y
2026-09-15,아시아경제,세계,부정,1,우려,15,14.71,8,102,#7a0a12,#7a0a12,Y
2026-09-15,아시아경제,세계,부정,2,사망,14,13.73,8,102,#8b2027,#8b2027,Y
2026-09-15,아시아경제,세계,부정,3,부담,14,13.73,8,102,#9c373c,#9c373c,Y
2026-09-15,아시아경제,세계,부정,4,규제,13,12.75,8,102,#ad4d51,#ad4d51,Y
2026-09-15,아시아경제,세계,부정,5,전쟁,13,12.75,8,102,#bf6367,#bf6367,Y
2026-09-15,아시아경제,세계,부정,6,위험,13,12.75,8,102,#d0797c,#d0797c,Y
2026-09-15,아시아경제,세계,부정,7,하락,12,11.76,8,102,#e19091,#e19091,Y
2026-09-15,아시아경제,세계,부정,8,반발,8,7.84,8,102,#f2a6a6,#f2a6a6,Y
